k, i, j, t, w, pr
1, 1, 2, 0, 1, 0.25
1, 1, 4, 0, 8, 0.25
1, 2, 3, 0, 3, 0.25
1, 2, 5, 0, 13, 0.25
1, 3, 6, 0, 6, 0.25
1, 4, 5, 0, 10, 0.25
1, 4, 7, 0, 13, 0.25
1, 5, 6, 0, 10, 0.25
1, 5, 8, 0, 1, 0.25
1, 6, 9, 0, 8, 0.25
1, 7, 8, 0, 7, 0.25
1, 8, 9, 0, 4, 0.25
1, 1, 2, 1, 5, 0.25
1, 1, 4, 1, 12, 0.25
1, 2, 3, 1, 3, 0.25
1, 2, 5, 1, 2, 0.25
1, 3, 6, 1, 3, 0.25
1, 4, 5, 1, 11, 0.25
1, 4, 7, 1, 3, 0.25
1, 5, 6, 1, 14, 0.25
1, 5, 8, 1, 8, 0.25
1, 6, 9, 1, 1, 0.25
1, 7, 8, 1, 13, 0.25
1, 8, 9, 1, 9, 0.25
1, 1, 2, 2, 13, 0.25
1, 1, 4, 2, 7, 0.25
1, 2, 3, 2, 2, 0.25
1, 2, 5, 2, 8, 0.25
1, 3, 6, 2, 5, 0.25
1, 4, 5, 2, 11, 0.25
1, 4, 7, 2, 12, 0.25
1, 5, 6, 2, 3, 0.25
1, 5, 8, 2, 6, 0.25
1, 6, 9, 2, 12, 0.25
1, 7, 8, 2, 14, 0.25
1, 8, 9, 2, 9, 0.25
1, 1, 2, 3, 7, 0.25
1, 1, 4, 3, 9, 0.25
1, 2, 3, 3, 11, 0.25
1, 2, 5, 3, 10, 0.25
1, 3, 6, 3, 8, 0.25
1, 4, 5, 3, 3, 0.25
1, 4, 7, 3, 14, 0.25
1, 5, 6, 3, 3, 0.25
1, 5, 8, 3, 4, 0.25
1, 6, 9, 3, 5, 0.25
1, 7, 8, 3, 7, 0.25
1, 8, 9, 3, 3, 0.25
1, 1, 2, 4, 2, 0.25
1, 1, 4, 4, 11, 0.25
1, 2, 3, 4, 13, 0.25
1, 2, 5, 4, 5, 0.25
1, 3, 6, 4, 11, 0.25
1, 4, 5, 4, 7, 0.25
1, 4, 7, 4, 9, 0.25
1, 5, 6, 4, 4, 0.25
1, 5, 8, 4, 11, 0.25
1, 6, 9, 4, 8, 0.25
1, 7, 8, 4, 7, 0.25
1, 8, 9, 4, 9, 0.25
1, 1, 2, 5, 13, 0.25
1, 1, 4, 5, 7, 0.25
1, 2, 3, 5, 14, 0.25
1, 2, 5, 5, 12, 0.25
1, 3, 6, 5, 6, 0.25
1, 4, 5, 5, 1, 0.25
1, 4, 7, 5, 8, 0.25
1, 5, 6, 5, 3, 0.25
1, 5, 8, 5, 3, 0.25
1, 6, 9, 5, 6, 0.25
1, 7, 8, 5, 8, 0.25
1, 8, 9, 5, 5, 0.25
1, 1, 2, 6, 7, 0.25
1, 1, 4, 6, 11, 0.25
1, 2, 3, 6, 12, 0.25
1, 2, 5, 6, 5, 0.25
1, 3, 6, 6, 2, 0.25
1, 4, 5, 6, 6, 0.25
1, 4, 7, 6, 4, 0.25
1, 5, 6, 6, 8, 0.25
1, 5, 8, 6, 13, 0.25
1, 6, 9, 6, 2, 0.25
1, 7, 8, 6, 12, 0.25
1, 8, 9, 6, 9, 0.25
1, 1, 2, 7, 9, 0.25
1, 1, 4, 7, 1, 0.25
1, 2, 3, 7, 9, 0.25
1, 2, 5, 7, 4, 0.25
1, 3, 6, 7, 6, 0.25
1, 4, 5, 7, 8, 0.25
1, 4, 7, 7, 7, 0.25
1, 5, 6, 7, 5, 0.25
1, 5, 8, 7, 2, 0.25
1, 6, 9, 7, 14, 0.25
1, 7, 8, 7, 11, 0.25
1, 8, 9, 7, 7, 0.25
1, 1, 2, 8, 2, 0.25
1, 1, 4, 8, 7, 0.25
1, 2, 3, 8, 3, 0.25
1, 2, 5, 8, 12, 0.25
1, 3, 6, 8, 12, 0.25
1, 4, 5, 8, 3, 0.25
1, 4, 7, 8, 12, 0.25
1, 5, 6, 8, 7, 0.25
1, 5, 8, 8, 9, 0.25
1, 6, 9, 8, 3, 0.25
1, 7, 8, 8, 7, 0.25
1, 8, 9, 8, 14, 0.25
1, 1, 2, 9, 4, 0.25
1, 1, 4, 9, 11, 0.25
1, 2, 3, 9, 13, 0.25
1, 2, 5, 9, 4, 0.25
1, 3, 6, 9, 12, 0.25
1, 4, 5, 9, 6, 0.25
1, 4, 7, 9, 2, 0.25
1, 5, 6, 9, 1, 0.25
1, 5, 8, 9, 12, 0.25
1, 6, 9, 9, 11, 0.25
1, 7, 8, 9, 9, 0.25
1, 8, 9, 9, 3, 0.25
1, 1, 2, 10, 4, 0.25
1, 1, 4, 10, 7, 0.25
1, 2, 3, 10, 11, 0.25
1, 2, 5, 10, 10, 0.25
1, 3, 6, 10, 8, 0.25
1, 4, 5, 10, 12, 0.25
1, 4, 7, 10, 5, 0.25
1, 5, 6, 10, 3, 0.25
1, 5, 8, 10, 5, 0.25
1, 6, 9, 10, 4, 0.25
1, 7, 8, 10, 4, 0.25
1, 8, 9, 10, 6, 0.25
1, 1, 2, 11, 2, 0.25
1, 1, 4, 11, 9, 0.25
1, 2, 3, 11, 6, 0.25
1, 2, 5, 11, 14, 0.25
1, 3, 6, 11, 7, 0.25
1, 4, 5, 11, 3, 0.25
1, 4, 7, 11, 6, 0.25
1, 5, 6, 11, 5, 0.25
1, 5, 8, 11, 12, 0.25
1, 6, 9, 11, 10, 0.25
1, 7, 8, 11, 13, 0.25
1, 8, 9, 11, 14, 0.25
1, 1, 2, 12, 9, 0.25
1, 1, 4, 12, 12, 0.25
1, 2, 3, 12, 2, 0.25
1, 2, 5, 12, 5, 0.25
1, 3, 6, 12, 10, 0.25
1, 4, 5, 12, 8, 0.25
1, 4, 7, 12, 11, 0.25
1, 5, 6, 12, 11, 0.25
1, 5, 8, 12, 9, 0.25
1, 6, 9, 12, 14, 0.25
1, 7, 8, 12, 6, 0.25
1, 8, 9, 12, 10, 0.25
1, 1, 2, 13, 7, 0.25
1, 1, 4, 13, 12, 0.25
1, 2, 3, 13, 10, 0.25
1, 2, 5, 13, 3, 0.25
1, 3, 6, 13, 4, 0.25
1, 4, 5, 13, 3, 0.25
1, 4, 7, 13, 8, 0.25
1, 5, 6, 13, 5, 0.25
1, 5, 8, 13, 2, 0.25
1, 6, 9, 13, 5, 0.25
1, 7, 8, 13, 14, 0.25
1, 8, 9, 13, 3, 0.25
1, 1, 2, 14, 5, 0.25
1, 1, 4, 14, 13, 0.25
1, 2, 3, 14, 4, 0.25
1, 2, 5, 14, 8, 0.25
1, 3, 6, 14, 3, 0.25
1, 4, 5, 14, 13, 0.25
1, 4, 7, 14, 7, 0.25
1, 5, 6, 14, 13, 0.25
1, 5, 8, 14, 13, 0.25
1, 6, 9, 14, 13, 0.25
1, 7, 8, 14, 8, 0.25
1, 8, 9, 14, 12, 0.25
1, 1, 2, 15, 7, 0.25
1, 1, 4, 15, 14, 0.25
1, 2, 3, 15, 4, 0.25
1, 2, 5, 15, 10, 0.25
1, 3, 6, 15, 10, 0.25
1, 4, 5, 15, 10, 0.25
1, 4, 7, 15, 2, 0.25
1, 5, 6, 15, 4, 0.25
1, 5, 8, 15, 9, 0.25
1, 6, 9, 15, 6, 0.25
1, 7, 8, 15, 10, 0.25
1, 8, 9, 15, 11, 0.25
1, 1, 2, 16, 5, 0.25
1, 1, 4, 16, 7, 0.25
1, 2, 3, 16, 11, 0.25
1, 2, 5, 16, 6, 0.25
1, 3, 6, 16, 5, 0.25
1, 4, 5, 16, 11, 0.25
1, 4, 7, 16, 9, 0.25
1, 5, 6, 16, 4, 0.25
1, 5, 8, 16, 5, 0.25
1, 6, 9, 16, 6, 0.25
1, 7, 8, 16, 6, 0.25
1, 8, 9, 16, 12, 0.25
1, 1, 2, 17, 11, 0.25
1, 1, 4, 17, 9, 0.25
1, 2, 3, 17, 9, 0.25
1, 2, 5, 17, 8, 0.25
1, 3, 6, 17, 7, 0.25
1, 4, 5, 17, 7, 0.25
1, 4, 7, 17, 9, 0.25
1, 5, 6, 17, 7, 0.25
1, 5, 8, 17, 2, 0.25
1, 6, 9, 17, 6, 0.25
1, 7, 8, 17, 4, 0.25
1, 8, 9, 17, 5, 0.25
1, 1, 2, 18, 11, 0.25
1, 1, 4, 18, 8, 0.25
1, 2, 5, 18, 1, 0.25
1, 3, 6, 18, 3, 0.25
1, 4, 5, 18, 1, 0.25
1, 4, 7, 18, 6, 0.25
1, 5, 6, 18, 2, 0.25
1, 6, 9, 18, 11, 0.25
1, 7, 8, 18, 8, 0.25
1, 8, 9, 18, 3, 0.25
1, 1, 2, 19, 6, 0.25
1, 1, 4, 19, 2, 0.25
1, 2, 3, 19, 10, 0.25
1, 2, 5, 19, 7, 0.25
1, 3, 6, 19, 3, 0.25
1, 5, 6, 19, 1, 0.25
1, 5, 8, 19, 6, 0.25
1, 6, 9, 19, 3, 0.25
1, 7, 8, 19, 5, 0.25
1, 1, 2, 20, 3, 0.25
1, 1, 4, 20, 2, 0.25
1, 2, 3, 20, 7, 0.25
1, 2, 5, 20, 5, 0.25
1, 3, 6, 20, 7, 0.25
1, 4, 5, 20, 8, 0.25
1, 4, 7, 20, 6, 0.25
1, 7, 8, 20, 4, 0.25
1, 8, 9, 20, 6, 0.25
1, 2, 3, 21, 5, 0.25
1, 3, 6, 21, 6, 0.25
1, 4, 5, 21, 5, 0.25
1, 5, 8, 21, 1, 0.25
1, 6, 9, 21, 4, 0.25
1, 7, 8, 21, 7, 0.25
1, 8, 9, 21, 6, 0.25
1, 1, 4, 22, 5, 0.25
1, 2, 3, 22, 5, 0.25
1, 2, 5, 22, 7, 0.25
1, 3, 6, 22, 6, 0.25
1, 4, 7, 22, 2, 0.25
1, 6, 9, 22, 2, 0.25
1, 8, 9, 22, 6, 0.25
1, 2, 3, 23, 5, 0.25
1, 4, 7, 23, 3, 0.25
1, 5, 8, 23, 4, 0.25
1, 6, 9, 23, 1, 0.25
1, 7, 8, 23, 5, 0.25
1, 1, 2, 24, 4, 0.25
1, 1, 4, 24, 3, 0.25
1, 3, 6, 24, 4, 0.25
1, 4, 5, 24, 5, 0.25
1, 4, 7, 24, 5, 0.25
1, 1, 2, 25, 2, 0.25
1, 1, 4, 25, 4, 0.25
1, 3, 6, 25, 4, 0.25
1, 3, 6, 26, 2, 0.25
1, 1, 4, 27, 1, 0.25
2, 1, 2, 0, 14, 0.25
2, 1, 4, 0, 2, 0.25
2, 2, 3, 0, 10, 0.25
2, 2, 5, 0, 7, 0.25
2, 3, 6, 0, 13, 0.25
2, 4, 5, 0, 8, 0.25
2, 4, 7, 0, 7, 0.25
2, 5, 6, 0, 3, 0.25
2, 5, 8, 0, 11, 0.25
2, 6, 9, 0, 14, 0.25
2, 7, 8, 0, 14, 0.25
2, 8, 9, 0, 3, 0.25
2, 1, 2, 1, 14, 0.25
2, 1, 4, 1, 12, 0.25
2, 2, 3, 1, 12, 0.25
2, 2, 5, 1, 6, 0.25
2, 3, 6, 1, 2, 0.25
2, 4, 5, 1, 13, 0.25
2, 4, 7, 1, 3, 0.25
2, 5, 6, 1, 6, 0.25
2, 5, 8, 1, 5, 0.25
2, 6, 9, 1, 13, 0.25
2, 7, 8, 1, 10, 0.25
2, 8, 9, 1, 7, 0.25
2, 1, 2, 2, 7, 0.25
2, 1, 4, 2, 8, 0.25
2, 2, 3, 2, 11, 0.25
2, 2, 5, 2, 9, 0.25
