k, i, j, t, w, pr
1, 1, 2, 0, 13, 0.50
1, 1, 4, 0, 7, 0.50
1, 2, 3, 0, 13, 0.50
1, 2, 5, 0, 3, 0.50
1, 3, 6, 0, 4, 0.50
1, 4, 5, 0, 1, 0.50
1, 4, 7, 0, 12, 0.50
1, 5, 6, 0, 3, 0.50
1, 5, 8, 0, 6, 0.50
1, 6, 9, 0, 10, 0.50
1, 7, 8, 0, 9, 0.50
1, 8, 9, 0, 8, 0.50
1, 1, 2, 1, 8, 0.50
1, 1, 4, 1, 3, 0.50
1, 2, 3, 1, 9, 0.50
1, 2, 5, 1, 2, 0.50
1, 3, 6, 1, 5, 0.50
1, 4, 5, 1, 6, 0.50
1, 4, 7, 1, 2, 0.50
1, 5, 6, 1, 7, 0.50
1, 5, 8, 1, 10, 0.50
1, 6, 9, 1, 6, 0.50
1, 7, 8, 1, 8, 0.50
1, 8, 9, 1, 6, 0.50
1, 1, 2, 2, 1, 0.50
1, 1, 4, 2, 5, 0.50
1, 2, 3, 2, 12, 0.50
1, 2, 5, 2, 7, 0.50
1, 3, 6, 2, 8, 0.50
1, 4, 5, 2, 12, 0.50
1, 4, 7, 2, 10, 0.50
1, 5, 6, 2, 3, 0.50
1, 5, 8, 2, 8, 0.50
1, 6, 9, 2, 5, 0.50
1, 7, 8, 2, 9, 0.50
1, 8, 9, 2, 1, 0.50
1, 1, 2, 3, 7, 0.50
1, 1, 4, 3, 10, 0.50
1, 2, 3, 3, 13, 0.50
1, 2, 5, 3, 14, 0.50
1, 3, 6, 3, 7, 0.50
1, 4, 5, 3, 6, 0.50
1, 4, 7, 3, 6, 0.50
1, 5, 6, 3, 12, 0.50
1, 5, 8, 3, 6, 0.50
1, 6, 9, 3, 2, 0.50
1, 7, 8, 3, 4, 0.50
1, 8, 9, 3, 5, 0.50
1, 1, 2, 4, 5, 0.50
1, 1, 4, 4, 12, 0.50
1, 2, 3, 4, 9, 0.50
1, 2, 5, 4, 2, 0.50
1, 3, 6, 4, 10, 0.50
1, 4, 5, 4, 7, 0.50
1, 4, 7, 4, 5, 0.50
1, 5, 6, 4, 4, 0.50
1, 5, 8, 4, 10, 0.50
1, 6, 9, 4, 4, 0.50
1, 7, 8, 4, 3, 0.50
1, 8, 9, 4, 2, 0.50
1, 1, 2, 5, 8, 0.50
1, 1, 4, 5, 13, 0.50
1, 2, 3, 5, 6, 0.50
1, 2, 5, 5, 9, 0.50
1, 3, 6, 5, 4, 0.50
1, 4, 5, 5, 4, 0.50
1, 4, 7, 5, 3, 0.50
1, 5, 6, 5, 2, 0.50
1, 5, 8, 5, 13, 0.50
1, 6, 9, 5, 12, 0.50
1, 7, 8, 5, 3, 0.50
1, 8, 9, 5, 3, 0.50
1, 1, 2, 6, 13, 0.50
1, 1, 4, 6, 7, 0.50
1, 2, 3, 6, 6, 0.50
1, 2, 5, 6, 13, 0.50
1, 3, 6, 6, 8, 0.50
1, 4, 5, 6, 5, 0.50
1, 4, 7, 6, 4, 0.50
1, 5, 6, 6, 8, 0.50
1, 5, 8, 6, 9, 0.50
1, 6, 9, 6, 11, 0.50
1, 7, 8, 6, 13, 0.50
1, 8, 9, 6, 10, 0.50
1, 1, 2, 7, 5, 0.50
1, 1, 4, 7, 13, 0.50
1, 2, 3, 7, 10, 0.50
1, 2, 5, 7, 1, 0.50
1, 3, 6, 7, 5, 0.50
1, 4, 5, 7, 5, 0.50
1, 4, 7, 7, 6, 0.50
1, 5, 6, 7, 12, 0.50
1, 5, 8, 7, 10, 0.50
1, 6, 9, 7, 2, 0.50
1, 7, 8, 7, 9, 0.50
1, 8, 9, 7, 10, 0.50
1, 1, 2, 8, 9, 0.50
1, 1, 4, 8, 7, 0.50
1, 2, 3, 8, 14, 0.50
1, 2, 5, 8, 7, 0.50
1, 3, 6, 8, 7, 0.50
1, 4, 5, 8, 6, 0.50
1, 4, 7, 8, 5, 0.50
1, 5, 6, 8, 12, 0.50
1, 5, 8, 8, 7, 0.50
1, 6, 9, 8, 5, 0.50
1, 7, 8, 8, 9, 0.50
1, 8, 9, 8, 14, 0.50
1, 1, 2, 9, 10, 0.50
1, 1, 4, 9, 7, 0.50
1, 2, 3, 9, 5, 0.50
1, 2, 5, 9, 4, 0.50
1, 3, 6, 9, 2, 0.50
1, 4, 5, 9, 12, 0.50
1, 4, 7, 9, 6, 0.50
1, 5, 6, 9, 1, 0.50
1, 5, 8, 9, 13, 0.50
1, 6, 9, 9, 4, 0.50
1, 7, 8, 9, 1, 0.50
1, 8, 9, 9, 11, 0.50
1, 1, 2, 10, 4, 0.50
1, 1, 4, 10, 11, 0.50
1, 2, 3, 10, 9, 0.50
1, 2, 5, 10, 10, 0.50
1, 3, 6, 10, 11, 0.50
1, 4, 5, 10, 9, 0.50
1, 4, 7, 10, 12, 0.50
1, 5, 6, 10, 11, 0.50
1, 5, 8, 10, 3, 0.50
1, 6, 9, 10, 9, 0.50
1, 7, 8, 10, 2, 0.50
1, 8, 9, 10, 3, 0.50
1, 1, 2, 11, 6, 0.50
1, 1, 4, 11, 3, 0.50
1, 2, 3, 11, 8, 0.50
1, 2, 5, 11, 4, 0.50
1, 3, 6, 11, 8, 0.50
1, 4, 5, 11, 3, 0.50
1, 4, 7, 11, 2, 0.50
1, 5, 6, 11, 12, 0.50
1, 5, 8, 11, 4, 0.50
1, 6, 9, 11, 9, 0.50
1, 7, 8, 11, 3, 0.50
1, 8, 9, 11, 7, 0.50
1, 1, 2, 12, 3, 0.50
1, 1, 4, 12, 2, 0.50
1, 2, 3, 12, 2, 0.50
1, 2, 5, 12, 8, 0.50
1, 3, 6, 12, 5, 0.50
1, 4, 5, 12, 11, 0.50
1, 4, 7, 12, 14, 0.50
1, 5, 6, 12, 11, 0.50
1, 5, 8, 12, 10, 0.50
1, 6, 9, 12, 10, 0.50
1, 7, 8, 12, 10, 0.50
1, 8, 9, 12, 7, 0.50
1, 1, 2, 13, 11, 0.50
1, 1, 4, 13, 11, 0.50
1, 2, 3, 13, 12, 0.50
1, 2, 5, 13, 10, 0.50
1, 3, 6, 13, 7, 0.50
1, 4, 5, 13, 12, 0.50
1, 4, 7, 13, 9, 0.50
1, 5, 6, 13, 6, 0.50
1, 5, 8, 13, 13, 0.50
1, 6, 9, 13, 2, 0.50
1, 7, 8, 13, 3, 0.50
1, 8, 9, 13, 7, 0.50
1, 1, 2, 14, 12, 0.50
1, 1, 4, 14, 4, 0.50
1, 2, 3, 14, 12, 0.50
1, 2, 5, 14, 9, 0.50
1, 3, 6, 14, 12, 0.50
1, 4, 5, 14, 6, 0.50
1, 4, 7, 14, 10, 0.50
1, 5, 6, 14, 14, 0.50
1, 5, 8, 14, 6, 0.50
1, 6, 9, 14, 12, 0.50
1, 7, 8, 14, 13, 0.50
1, 8, 9, 14, 12, 0.50
1, 1, 2, 15, 11, 0.50
1, 1, 4, 15, 11, 0.50
1, 2, 3, 15, 9, 0.50
1, 2, 5, 15, 10, 0.50
1, 3, 6, 15, 2, 0.50
1, 4, 5, 15, 5, 0.50
1, 4, 7, 15, 8, 0.50
1, 5, 6, 15, 13, 0.50
1, 5, 8, 15, 7, 0.50
1, 6, 9, 15, 12, 0.50
1, 7, 8, 15, 7, 0.50
1, 8, 9, 15, 10, 0.50
1, 1, 2, 16, 13, 0.50
1, 1, 4, 16, 4, 0.50
1, 2, 3, 16, 1, 0.50
1, 2, 5, 16, 12, 0.50
1, 3, 6, 16, 3, 0.50
1, 4, 5, 16, 7, 0.50
1, 4, 7, 16, 6, 0.50
1, 5, 6, 16, 10, 0.50
1, 5, 8, 16, 3, 0.50
1, 6, 9, 16, 6, 0.50
1, 7, 8, 16, 6, 0.50
1, 8, 9, 16, 11, 0.50
1, 1, 2, 17, 6, 0.50
1, 1, 4, 17, 2, 0.50
1, 2, 3, 17, 11, 0.50
1, 2, 5, 17, 2, 0.50
1, 3, 6, 17, 6, 0.50
1, 4, 5, 17, 11, 0.50
1, 4, 7, 17, 8, 0.50
1, 5, 6, 17, 6, 0.50
1, 5, 8, 17, 7, 0.50
1, 6, 9, 17, 12, 0.50
1, 7, 8, 17, 12, 0.50
1, 8, 9, 17, 1, 0.50
1, 1, 2, 18, 9, 0.50
1, 1, 4, 18, 4, 0.50
1, 2, 3, 18, 6, 0.50
1, 3, 6, 18, 10, 0.50
1, 4, 5, 18, 8, 0.50
1, 4, 7, 18, 1, 0.50
1, 5, 6, 18, 11, 0.50
1, 5, 8, 18, 7, 0.50
1, 6, 9, 18, 2, 0.50
1, 7, 8, 18, 6, 0.50
