k, i, j, t, w, pr
1, 1, 2, 0, 18, 0.25
1, 1, 5, 0, 12, 0.25
1, 2, 3, 0, 10, 0.25
1, 2, 6, 0, 13, 0.25
1, 3, 4, 0, 4, 0.25
1, 3, 7, 0, 11, 0.25
1, 4, 8, 0, 1, 0.25
1, 5, 6, 0, 12, 0.25
1, 5, 9, 0, 18, 0.25
1, 6, 7, 0, 17, 0.25
1, 6, 10, 0, 1, 0.25
1, 7, 8, 0, 2, 0.25
1, 7, 11, 0, 16, 0.25
1, 8, 12, 0, 9, 0.25
1, 9, 10, 0, 11, 0.25
1, 9, 13, 0, 11, 0.25
1, 10, 11, 0, 11, 0.25
1, 10, 14, 0, 12, 0.25
1, 11, 12, 0, 17, 0.25
1, 11, 15, 0, 10, 0.25
1, 12, 16, 0, 17, 0.25
1, 13, 14, 0, 14, 0.25
1, 14, 15, 0, 14, 0.25
1, 15, 16, 0, 3, 0.25
1, 1, 2, 1, 3, 0.25
1, 1, 5, 1, 17, 0.25
1, 2, 3, 1, 7, 0.25
1, 2, 6, 1, 14, 0.25
1, 3, 4, 1, 4, 0.25
1, 3, 7, 1, 17, 0.25
1, 4, 8, 1, 11, 0.25
1, 5, 6, 1, 3, 0.25
1, 5, 9, 1, 16, 0.25
1, 6, 7, 1, 5, 0.25
1, 6, 10, 1, 11, 0.25
1, 7, 8, 1, 10, 0.25
1, 7, 11, 1, 18, 0.25
1, 8, 12, 1, 17, 0.25
1, 9, 10, 1, 1, 0.25
1, 9, 13, 1, 16, 0.25
1, 10, 11, 1, 13, 0.25
1, 10, 14, 1, 11, 0.25
1, 11, 12, 1, 7, 0.25
1, 11, 15, 1, 19, 0.25
1, 12, 16, 1, 9, 0.25
1, 13, 14, 1, 5, 0.25
1, 14, 15, 1, 13, 0.25
1, 15, 16, 1, 18, 0.25
1, 1, 2, 2, 5, 0.25
1, 1, 5, 2, 9, 0.25
1, 2, 3, 2, 11, 0.25
1, 2, 6, 2, 19, 0.25
1, 3, 4, 2, 4, 0.25
1, 3, 7, 2, 6, 0.25
1, 4, 8, 2, 11, 0.25
1, 5, 6, 2, 11, 0.25
1, 5, 9, 2, 13, 0.25
1, 6, 7, 2, 15, 0.25
1, 6, 10, 2, 12, 0.25
1, 7, 8, 2, 8, 0.25
1, 7, 11, 2, 10, 0.25
1, 8, 12, 2, 8, 0.25
1, 9, 10, 2, 11, 0.25
1, 9, 13, 2, 10, 0.25
1, 10, 11, 2, 10, 0.25
1, 10, 14, 2, 16, 0.25
1, 11, 12, 2, 19, 0.25
1, 11, 15, 2, 7, 0.25
1, 12, 16, 2, 16, 0.25
1, 13, 14, 2, 17, 0.25
1, 14, 15, 2, 14, 0.25
1, 15, 16, 2, 15, 0.25
1, 1, 2, 3, 3, 0.25
1, 1, 5, 3, 10, 0.25
1, 2, 3, 3, 12, 0.25
1, 2, 6, 3, 16, 0.25
1, 3, 4, 3, 8, 0.25
1, 3, 7, 3, 9, 0.25
1, 4, 8, 3, 14, 0.25
1, 5, 6, 3, 13, 0.25
1, 5, 9, 3, 8, 0.25
1, 6, 7, 3, 7, 0.25
1, 6, 10, 3, 2, 0.25
