k, i, j, t, w, pr
1, 1, 2, 0, 30, 0.50
1, 1, 4, 0, 3, 0.50
1, 2, 3, 0, 43, 0.50
1, 2, 5, 0, 4, 0.50
1, 3, 6, 0, 32, 0.50
1, 4, 5, 0, 37, 0.50
1, 4, 7, 0, 7, 0.50
1, 5, 6, 0, 39, 0.50
1, 5, 8, 0, 1, 0.50
1, 6, 9, 0, 21, 0.50
1, 7, 8, 0, 44, 0.50
1, 8, 9, 0, 7, 0.50
1, 1, 2, 1, 37, 0.50
1, 1, 4, 1, 29, 0.50
1, 2, 3, 1, 17, 0.50
1, 2, 5, 1, 37, 0.50
1, 3, 6, 1, 25, 0.50
1, 4, 5, 1, 3, 0.50
1, 4, 7, 1, 23, 0.50
1, 5, 6, 1, 42, 0.50
1, 5, 8, 1, 43, 0.50
1, 6, 9, 1, 26, 0.50
1, 7, 8, 1, 19, 0.50
1, 8, 9, 1, 18, 0.50
1, 1, 2, 2, 15, 0.50
1, 1, 4, 2, 23, 0.50
1, 2, 3, 2, 40, 0.50
1, 2, 5, 2, 39, 0.50
1, 3, 6, 2, 17, 0.50
1, 4, 5, 2, 12, 0.50
1, 4, 7, 2, 6, 0.50
1, 5, 6, 2, 29, 0.50
1, 5, 8, 2, 37, 0.50
1, 6, 9, 2, 43, 0.50
1, 7, 8, 2, 28, 0.50
1, 8, 9, 2, 37, 0.50
1, 1, 2, 3, 14, 0.50
1, 1, 4, 3, 29, 0.50
1, 2, 3, 3, 3, 0.50
1, 2, 5, 3, 27, 0.50
1, 3, 6, 3, 3, 0.50
1, 4, 5, 3, 29, 0.50
1, 4, 7, 3, 41, 0.50
1, 5, 6, 3, 4, 0.50
1, 5, 8, 3, 27, 0.50
1, 6, 9, 3, 28, 0.50
1, 7, 8, 3, 11, 0.50
1, 8, 9, 3, 30, 0.50
1, 1, 2, 4, 41, 0.50
1, 1, 4, 4, 17, 0.50
1, 2, 3, 4, 12, 0.50
1, 2, 5, 4, 42, 0.50
1, 3, 6, 4, 25, 0.50
1, 4, 5, 4, 13, 0.50
1, 4, 7, 4, 17, 0.50
1, 5, 6, 4, 20, 0.50
1, 5, 8, 4, 39, 0.50
1, 6, 9, 4, 31, 0.50
1, 7, 8, 4, 1, 0.50
1, 8, 9, 4, 4, 0.50
1, 1, 2, 5, 38, 0.50
1, 1, 4, 5, 5, 0.50
1, 2, 3, 5, 1, 0.50
1, 2, 5, 5, 27, 0.50
1, 3, 6, 5, 14, 0.50
1, 4, 5, 5, 32, 0.50
1, 4, 7, 5, 20, 0.50
1, 5, 6, 5, 5, 0.50
1, 5, 8, 5, 21, 0.50
1, 6, 9, 5, 22, 0.50
1, 7, 8, 5, 27, 0.50
1, 8, 9, 5, 40, 0.50
1, 1, 2, 6, 7, 0.50
1, 1, 4, 6, 2, 0.50
1, 2, 3, 6, 39, 0.50
1, 2, 5, 6, 13, 0.50
1, 3, 6, 6, 4, 0.50
1, 4, 5, 6, 18, 0.50
1, 4, 7, 6, 38, 0.50
1, 5, 6, 6, 43, 0.50
1, 5, 8, 6, 25, 0.50
1, 6, 9, 6, 41, 0.50
1, 7, 8, 6, 4, 0.50
1, 8, 9, 6, 28, 0.50
1, 1, 2, 7, 36, 0.50
1, 1, 4, 7, 16, 0.50
1, 2, 3, 7, 43, 0.50
1, 2, 5, 7, 2, 0.50
1, 3, 6, 7, 38, 0.50
1, 4, 5, 7, 31, 0.50
1, 4, 7, 7, 37, 0.50
1, 5, 6, 7, 28, 0.50
1, 5, 8, 7, 32, 0.50
1, 6, 9, 7, 22, 0.50
1, 7, 8, 7, 40, 0.50
1, 8, 9, 7, 16, 0.50
1, 1, 2, 8, 27, 0.50
1, 1, 4, 8, 3, 0.50
1, 2, 3, 8, 28, 0.50
1, 2, 5, 8, 38, 0.50
1, 3, 6, 8, 37, 0.50
1, 4, 5, 8, 21, 0.50
1, 4, 7, 8, 43, 0.50
1, 5, 6, 8, 25, 0.50
1, 5, 8, 8, 13, 0.50
1, 6, 9, 8, 15, 0.50
1, 7, 8, 8, 34, 0.50
1, 8, 9, 8, 33, 0.50
1, 1, 2, 9, 43, 0.50
1, 1, 4, 9, 6, 0.50
1, 2, 3, 9, 39, 0.50
1, 2, 5, 9, 2, 0.50
1, 3, 6, 9, 21, 0.50
1, 4, 5, 9, 38, 0.50
1, 4, 7, 9, 35, 0.50
1, 5, 6, 9, 39, 0.50
1, 5, 8, 9, 11, 0.50
1, 6, 9, 9, 19, 0.50
