k, i, j, t, w, pr
1, 1, 2, 0, 10, 0.25
1, 1, 6, 0, 2, 0.25
1, 2, 3, 0, 1, 0.25
1, 2, 7, 0, 19, 0.25
1, 3, 4, 0, 11, 0.25
1, 3, 8, 0, 13, 0.25
1, 4, 5, 0, 3, 0.25
1, 4, 9, 0, 14, 0.25
1, 5, 10, 0, 19, 0.25
1, 6, 7, 0, 14, 0.25
1, 6, 11, 0, 14, 0.25
1, 7, 8, 0, 16, 0.25
1, 7, 12, 0, 16, 0.25
1, 8, 9, 0, 16, 0.25
1, 8, 13, 0, 13, 0.25
1, 9, 10, 0, 5, 0.25
1, 9, 14, 0, 14, 0.25
1, 10, 15, 0, 4, 0.25
1, 11, 12, 0, 4, 0.25
1, 11, 16, 0, 8, 0.25
1, 12, 13, 0, 12, 0.25
1, 12, 17, 0, 17, 0.25
1, 13, 14, 0, 12, 0.25
1, 13, 18, 0, 14, 0.25
1, 14, 15, 0, 19, 0.25
1, 14, 19, 0, 11, 0.25
1, 15, 20, 0, 14, 0.25
1, 16, 17, 0, 8, 0.25
1, 16, 21, 0, 5, 0.25
1, 17, 18, 0, 14, 0.25
1, 17, 22, 0, 3, 0.25
1, 18, 19, 0, 18, 0.25
1, 18, 23, 0, 9, 0.25
1, 19, 20, 0, 12, 0.25
1, 19, 24, 0, 12, 0.25
1, 20, 25, 0, 16, 0.25
1, 21, 22, 0, 4, 0.25
1, 22, 23, 0, 17, 0.25
1, 23, 24, 0, 8, 0.25
1, 24, 25, 0, 14, 0.25
1, 1, 2, 1, 15, 0.25
1, 1, 6, 1, 17, 0.25
1, 2, 3, 1, 3, 0.25
1, 2, 7, 1, 17, 0.25
1, 3, 4, 1, 8, 0.25
1, 3, 8, 1, 12, 0.25
1, 4, 5, 1, 14, 0.25
1, 4, 9, 1, 1, 0.25
1, 5, 10, 1, 20, 0.25
1, 6, 7, 1, 16, 0.25
1, 6, 11, 1, 16, 0.25
1, 7, 8, 1, 9, 0.25
1, 7, 12, 1, 17, 0.25
1, 8, 9, 1, 15, 0.25
1, 8, 13, 1, 6, 0.25
1, 9, 10, 1, 5, 0.25
1, 9, 14, 1, 8, 0.25
1, 10, 15, 1, 14, 0.25
1, 11, 12, 1, 3, 0.25
1, 11, 16, 1, 9, 0.25
1, 12, 13, 1, 10, 0.25
1, 12, 17, 1, 5, 0.25
1, 13, 14, 1, 17, 0.25
1, 13, 18, 1, 17, 0.25
1, 14, 15, 1, 13, 0.25
1, 14, 19, 1, 15, 0.25
1, 15, 20, 1, 18, 0.25
1, 16, 17, 1, 21, 0.25
1, 16, 21, 1, 18, 0.25
1, 17, 18, 1, 3, 0.25
1, 17, 22, 1, 14, 0.25
1, 18, 19, 1, 19, 0.25
1, 18, 23, 1, 10, 0.25
1, 19, 20, 1, 14, 0.25
1, 19, 24, 1, 11, 0.25
1, 20, 25, 1, 3, 0.25
1, 21, 22, 1, 6, 0.25
1, 22, 23, 1, 11, 0.25
1, 23, 24, 1, 17, 0.25
1, 24, 25, 1, 1, 0.25
1, 1, 2, 2, 15, 0.25
1, 1, 6, 2, 1, 0.25
1, 2, 3, 2, 2, 0.25
1, 2, 7, 2, 7, 0.25
1, 3, 4, 2, 16, 0.25
1, 3, 8, 2, 8, 0.25
1, 4, 5, 2, 9, 0.25
1, 4, 9, 2, 1, 0.25
1, 5, 10, 2, 10, 0.25
1, 6, 7, 2, 8, 0.25
1, 6, 11, 2, 13, 0.25
1, 7, 8, 2, 7, 0.25
1, 7, 12, 2, 15, 0.25
1, 8, 9, 2, 12, 0.25
1, 8, 13, 2, 17, 0.25
1, 9, 10, 2, 5, 0.25
1, 9, 14, 2, 9, 0.25
1, 10, 15, 2, 9, 0.25
1, 11, 12, 2, 19, 0.25
1, 11, 16, 2, 4, 0.25
1, 12, 13, 2, 11, 0.25
1, 12, 17, 2, 20, 0.25
1, 13, 14, 2, 18, 0.25
1, 13, 18, 2, 6, 0.25
1, 14, 15, 2, 14, 0.25
1, 14, 19, 2, 4, 0.25
1, 15, 20, 2, 10, 0.25
1, 16, 17, 2, 1, 0.25
1, 16, 21, 2, 19, 0.25
1, 17, 18, 2, 19, 0.25
1, 17, 22, 2, 1, 0.25
1, 18, 19, 2, 4, 0.25
1, 18, 23, 2, 15, 0.25
1, 19, 20, 2, 16, 0.25
1, 19, 24, 2, 13, 0.25
1, 20, 25, 2, 20, 0.25
1, 21, 22, 2, 2, 0.25
1, 22, 23, 2, 14, 0.25
1, 23, 24, 2, 9, 0.25
1, 24, 25, 2, 12, 0.25
1, 1, 2, 3, 18, 0.25
1, 1, 6, 3, 16, 0.25
1, 2, 3, 3, 2, 0.25
1, 2, 7, 3, 2, 0.25
1, 3, 4, 3, 21, 0.25
1, 3, 8, 3, 19, 0.25
1, 4, 5, 3, 20, 0.25
1, 4, 9, 3, 4, 0.25
1, 5, 10, 3, 8, 0.25
1, 6, 7, 3, 7, 0.25
1, 6, 11, 3, 12, 0.25
1, 7, 8, 3, 13, 0.25
1, 7, 12, 3, 7, 0.25
1, 8, 9, 3, 6, 0.25
1, 8, 13, 3, 5, 0.25
1, 9, 10, 3, 17, 0.25
1, 9, 14, 3, 19, 0.25
1, 10, 15, 3, 18, 0.25
1, 11, 12, 3, 4, 0.25
1, 11, 16, 3, 8, 0.25
1, 12, 13, 3, 4, 0.25
1, 12, 17, 3, 17, 0.25
1, 13, 14, 3, 3, 0.25
1, 13, 18, 3, 18, 0.25
1, 14, 15, 3, 6, 0.25
1, 14, 19, 3, 10, 0.25
1, 15, 20, 3, 8, 0.25
1, 16, 17, 3, 21, 0.25
1, 16, 21, 3, 8, 0.25
1, 17, 18, 3, 14, 0.25
1, 17, 22, 3, 19, 0.25
1, 18, 19, 3, 17, 0.25
1, 18, 23, 3, 7, 0.25
1, 19, 20, 3, 12, 0.25
1, 19, 24, 3, 3, 0.25
1, 20, 25, 3, 9, 0.25
1, 21, 22, 3, 19, 0.25
1, 22, 23, 3, 2, 0.25
1, 23, 24, 3, 9, 0.25
1, 24, 25, 3, 11, 0.25
1, 1, 2, 4, 5, 0.25
1, 1, 6, 4, 3, 0.25
1, 2, 3, 4, 17, 0.25
1, 2, 7, 4, 17, 0.25
1, 3, 4, 4, 19, 0.25
1, 3, 8, 4, 10, 0.25
1, 4, 5, 4, 11, 0.25
1, 4, 9, 4, 9, 0.25
1, 5, 10, 4, 19, 0.25
1, 6, 7, 4, 9, 0.25
1, 6, 11, 4, 10, 0.25
1, 7, 8, 4, 18, 0.25
1, 7, 12, 4, 18, 0.25
1, 8, 9, 4, 9, 0.25
1, 8, 13, 4, 8, 0.25
1, 9, 10, 4, 1, 0.25
1, 9, 14, 4, 20, 0.25
1, 10, 15, 4, 19, 0.25
1, 11, 12, 4, 2, 0.25
1, 11, 16, 4, 12, 0.25
1, 12, 13, 4, 3, 0.25
1, 12, 17, 4, 15, 0.25
1, 13, 14, 4, 18, 0.25
1, 13, 18, 4, 11, 0.25
1, 14, 15, 4, 15, 0.25
1, 14, 19, 4, 12, 0.25
1, 15, 20, 4, 9, 0.25
1, 16, 17, 4, 2, 0.25
1, 16, 21, 4, 3, 0.25
1, 17, 18, 4, 2, 0.25
1, 17, 22, 4, 9, 0.25
1, 18, 19, 4, 12, 0.25
1, 18, 23, 4, 3, 0.25
1, 19, 20, 4, 17, 0.25
1, 19, 24, 4, 21, 0.25
1, 20, 25, 4, 14, 0.25
1, 21, 22, 4, 18, 0.25
1, 22, 23, 4, 16, 0.25
1, 23, 24, 4, 1, 0.25
1, 24, 25, 4, 20, 0.25
1, 1, 2, 5, 16, 0.25
1, 1, 6, 5, 21, 0.25
1, 2, 3, 5, 4, 0.25
1, 2, 7, 5, 5, 0.25
1, 3, 4, 5, 5, 0.25
1, 3, 8, 5, 6, 0.25
1, 4, 5, 5, 10, 0.25
1, 4, 9, 5, 13, 0.25
1, 5, 10, 5, 20, 0.25
1, 6, 7, 5, 15, 0.25
1, 6, 11, 5, 11, 0.25
1, 7, 8, 5, 2, 0.25
1, 7, 12, 5, 9, 0.25
1, 8, 9, 5, 13, 0.25
1, 8, 13, 5, 17, 0.25
1, 9, 10, 5, 4, 0.25
1, 9, 14, 5, 21, 0.25
1, 10, 15, 5, 20, 0.25
1, 11, 12, 5, 19, 0.25
1, 11, 16, 5, 15, 0.25
1, 12, 13, 5, 7, 0.25
1, 12, 17, 5, 13, 0.25
1, 13, 14, 5, 19, 0.25
1, 13, 18, 5, 9, 0.25
1, 14, 15, 5, 16, 0.25
1, 14, 19, 5, 3, 0.25
1, 15, 20, 5, 2, 0.25
1, 16, 17, 5, 9, 0.25
1, 16, 21, 5, 10, 0.25
1, 17, 18, 5, 12, 0.25
1, 17, 22, 5, 17, 0.25
1, 18, 19, 5, 10, 0.25
1, 18, 23, 5, 7, 0.25
1, 19, 20, 5, 16, 0.25
1, 19, 24, 5, 21, 0.25
1, 20, 25, 5, 5, 0.25
1, 21, 22, 5, 3, 0.25
1, 22, 23, 5, 9, 0.25
1, 23, 24, 5, 5, 0.25
1, 24, 25, 5, 11, 0.25
1, 1, 2, 6, 15, 0.25
1, 1, 6, 6, 10, 0.25
1, 2, 3, 6, 12, 0.25
1, 2, 7, 6, 8, 0.25
1, 3, 4, 6, 19, 0.25
1, 3, 8, 6, 5, 0.25
1, 4, 5, 6, 4, 0.25
1, 4, 9, 6, 11, 0.25
1, 5, 10, 6, 12, 0.25
1, 6, 7, 6, 5, 0.25
1, 6, 11, 6, 4, 0.25
1, 7, 8, 6, 5, 0.25
1, 7, 12, 6, 18, 0.25
1, 8, 9, 6, 9, 0.25
1, 8, 13, 6, 3, 0.25
1, 9, 10, 6, 19, 0.25
1, 9, 14, 6, 17, 0.25
1, 10, 15, 6, 12, 0.25
1, 11, 12, 6, 11, 0.25
1, 11, 16, 6, 10, 0.25
1, 12, 13, 6, 3, 0.25
1, 12, 17, 6, 7, 0.25
1, 13, 14, 6, 12, 0.25
1, 13, 18, 6, 10, 0.25
1, 14, 15, 6, 13, 0.25
1, 14, 19, 6, 11, 0.25
1, 15, 20, 6, 1, 0.25
1, 16, 17, 6, 3, 0.25
1, 16, 21, 6, 18, 0.25
1, 17, 18, 6, 4, 0.25
1, 17, 22, 6, 14, 0.25
1, 18, 19, 6, 15, 0.25
1, 18, 23, 6, 6, 0.25
1, 19, 20, 6, 6, 0.25
1, 19, 24, 6, 16, 0.25
1, 20, 25, 6, 20, 0.25
1, 21, 22, 6, 18, 0.25
1, 22, 23, 6, 21, 0.25
1, 23, 24, 6, 16, 0.25
1, 24, 25, 6, 4, 0.25
1, 1, 2, 7, 3, 0.25
1, 1, 6, 7, 4, 0.25
1, 2, 3, 7, 7, 0.25
1, 2, 7, 7, 15, 0.25
1, 3, 4, 7, 16, 0.25
1, 3, 8, 7, 8, 0.25
1, 4, 5, 7, 9, 0.25
1, 4, 9, 7, 5, 0.25
1, 5, 10, 7, 8, 0.25
1, 6, 7, 7, 12, 0.25
1, 6, 11, 7, 11, 0.25
1, 7, 8, 7, 12, 0.25
1, 7, 12, 7, 9, 0.25
1, 8, 9, 7, 5, 0.25
1, 8, 13, 7, 17, 0.25
1, 9, 10, 7, 19, 0.25
1, 9, 14, 7, 10, 0.25
1, 10, 15, 7, 12, 0.25
1, 11, 12, 7, 20, 0.25
1, 11, 16, 7, 19, 0.25
1, 12, 13, 7, 7, 0.25
1, 12, 17, 7, 2, 0.25
1, 13, 14, 7, 17, 0.25
1, 13, 18, 7, 5, 0.25
1, 14, 15, 7, 15, 0.25
1, 14, 19, 7, 18, 0.25
1, 15, 20, 7, 19, 0.25
1, 16, 17, 7, 1, 0.25
1, 16, 21, 7, 18, 0.25
1, 17, 18, 7, 18, 0.25
1, 17, 22, 7, 7, 0.25
1, 18, 19, 7, 6, 0.25
1, 18, 23, 7, 18, 0.25
1, 19, 20, 7, 9, 0.25
1, 19, 24, 7, 20, 0.25
1, 20, 25, 7, 13, 0.25
1, 21, 22, 7, 11, 0.25
1, 22, 23, 7, 5, 0.25
1, 23, 24, 7, 18, 0.25
1, 24, 25, 7, 3, 0.25
1, 1, 2, 8, 9, 0.25
1, 1, 6, 8, 10, 0.25
1, 2, 3, 8, 17, 0.25
1, 2, 7, 8, 11, 0.25
1, 3, 4, 8, 10, 0.25
1, 3, 8, 8, 16, 0.25
1, 4, 5, 8, 17, 0.25
1, 4, 9, 8, 10, 0.25
1, 5, 10, 8, 19, 0.25
1, 6, 7, 8, 17, 0.25
1, 6, 11, 8, 2, 0.25
1, 7, 8, 8, 19, 0.25
1, 7, 12, 8, 13, 0.25
1, 8, 9, 8, 4, 0.25
1, 8, 13, 8, 15, 0.25
1, 9, 10, 8, 11, 0.25
1, 9, 14, 8, 19, 0.25
1, 10, 15, 8, 12, 0.25
1, 11, 12, 8, 13, 0.25
1, 11, 16, 8, 14, 0.25
1, 12, 13, 8, 11, 0.25
1, 12, 17, 8, 12, 0.25
1, 13, 14, 8, 2, 0.25
1, 13, 18, 8, 16, 0.25
1, 14, 15, 8, 10, 0.25
1, 14, 19, 8, 14, 0.25
1, 15, 20, 8, 2, 0.25
1, 16, 17, 8, 21, 0.25
1, 16, 21, 8, 5, 0.25
1, 17, 18, 8, 8, 0.25
1, 17, 22, 8, 10, 0.25
1, 18, 19, 8, 4, 0.25
1, 18, 23, 8, 7, 0.25
1, 19, 20, 8, 4, 0.25
1, 19, 24, 8, 18, 0.25
1, 20, 25, 8, 20, 0.25
1, 21, 22, 8, 18, 0.25
1, 22, 23, 8, 15, 0.25
1, 23, 24, 8, 2, 0.25
1, 24, 25, 8, 4, 0.25
1, 1, 2, 9, 12, 0.25
1, 1, 6, 9, 9, 0.25
1, 2, 3, 9, 6, 0.25
1, 2, 7, 9, 3, 0.25
1, 3, 4, 9, 11, 0.25
1, 3, 8, 9, 3, 0.25
1, 4, 5, 9, 12, 0.25
1, 4, 9, 9, 18, 0.25
1, 5, 10, 9, 5, 0.25
1, 6, 7, 9, 3, 0.25
1, 6, 11, 9, 6, 0.25
1, 7, 8, 9, 3, 0.25
1, 7, 12, 9, 14, 0.25
1, 8, 9, 9, 13, 0.25
1, 8, 13, 9, 20, 0.25
1, 9, 10, 9, 6, 0.25
1, 9, 14, 9, 12, 0.25
1, 10, 15, 9, 9, 0.25
1, 11, 12, 9, 11, 0.25
1, 11, 16, 9, 6, 0.25
1, 12, 13, 9, 17, 0.25
1, 12, 17, 9, 6, 0.25
1, 13, 14, 9, 2, 0.25
1, 13, 18, 9, 13, 0.25
1, 14, 15, 9, 5, 0.25
1, 14, 19, 9, 14, 0.25
1, 15, 20, 9, 9, 0.25
1, 16, 17, 9, 20, 0.25
1, 16, 21, 9, 12, 0.25
1, 17, 18, 9, 1, 0.25
1, 17, 22, 9, 12, 0.25
1, 18, 19, 9, 9, 0.25
1, 18, 23, 9, 17, 0.25
1, 19, 20, 9, 18, 0.25
1, 19, 24, 9, 16, 0.25
1, 20, 25, 9, 1, 0.25
1, 21, 22, 9, 12, 0.25
1, 22, 23, 9, 7, 0.25
1, 23, 24, 9, 8, 0.25
1, 24, 25, 9, 7, 0.25
1, 1, 2, 10, 4, 0.25
1, 1, 6, 10, 4, 0.25
1, 2, 3, 10, 2, 0.25
1, 2, 7, 10, 11, 0.25
1, 3, 4, 10, 6, 0.25
1, 3, 8, 10, 3, 0.25
1, 4, 5, 10, 3, 0.25
1, 4, 9, 10, 7, 0.25
1, 5, 10, 10, 6, 0.25
1, 6, 7, 10, 18, 0.25
1, 6, 11, 10, 12, 0.25
1, 7, 8, 10, 11, 0.25
1, 7, 12, 10, 4, 0.25
1, 8, 9, 10, 15, 0.25
1, 8, 13, 10, 11, 0.25
1, 9, 10, 10, 18, 0.25
1, 9, 14, 10, 8, 0.25
1, 10, 15, 10, 5, 0.25
1, 11, 12, 10, 11, 0.25
1, 11, 16, 10, 19, 0.25
1, 12, 13, 10, 18, 0.25
1, 12, 17, 10, 20, 0.25
1, 13, 14, 10, 7, 0.25
1, 13, 18, 10, 19, 0.25
1, 14, 15, 10, 10, 0.25
1, 14, 19, 10, 9, 0.25
1, 15, 20, 10, 13, 0.25
1, 16, 17, 10, 18, 0.25
1, 16, 21, 10, 7, 0.25
