k, i, j, t, w, pr
1, 1, 2, 0, 23, 0.17
1, 1, 4, 0, 8, 0.17
1, 2, 3, 0, 21, 0.17
1, 2, 5, 0, 13, 0.17
1, 3, 6, 0, 26, 0.17
1, 4, 5, 0, 7, 0.17
1, 4, 7, 0, 12, 0.17
1, 5, 6, 0, 18, 0.17
1, 5, 8, 0, 3, 0.17
1, 6, 9, 0, 15, 0.17
1, 7, 8, 0, 3, 0.17
1, 8, 9, 0, 20, 0.17
1, 1, 2, 1, 27, 0.17
1, 1, 4, 1, 1, 0.17
1, 2, 3, 1, 18, 0.17
1, 2, 5, 1, 18, 0.17
1, 3, 6, 1, 23, 0.17
1, 4, 5, 1, 20, 0.17
1, 4, 7, 1, 7, 0.17
1, 5, 6, 1, 1, 0.17
1, 5, 8, 1, 9, 0.17
1, 6, 9, 1, 8, 0.17
1, 7, 8, 1, 20, 0.17
1, 8, 9, 1, 3, 0.17
1, 1, 2, 2, 12, 0.17
1, 1, 4, 2, 7, 0.17
1, 2, 3, 2, 11, 0.17
1, 2, 5, 2, 7, 0.17
1, 3, 6, 2, 16, 0.17
1, 4, 5, 2, 4, 0.17
1, 4, 7, 2, 27, 0.17
1, 5, 6, 2, 20, 0.17
1, 5, 8, 2, 4, 0.17
1, 6, 9, 2, 12, 0.17
1, 7, 8, 2, 14, 0.17
1, 8, 9, 2, 14, 0.17
1, 1, 2, 3, 18, 0.17
1, 1, 4, 3, 2, 0.17
1, 2, 3, 3, 23, 0.17
1, 2, 5, 3, 12, 0.17
1, 3, 6, 3, 27, 0.17
1, 4, 5, 3, 10, 0.17
1, 4, 7, 3, 5, 0.17
1, 5, 6, 3, 29, 0.17
1, 5, 8, 3, 28, 0.17
1, 6, 9, 3, 1, 0.17
1, 7, 8, 3, 18, 0.17
1, 8, 9, 3, 3, 0.17
1, 1, 2, 4, 26, 0.17
1, 1, 4, 4, 24, 0.17
1, 2, 3, 4, 26, 0.17
1, 2, 5, 4, 28, 0.17
1, 3, 6, 4, 6, 0.17
1, 4, 5, 4, 12, 0.17
1, 4, 7, 4, 22, 0.17
1, 5, 6, 4, 4, 0.17
1, 5, 8, 4, 4, 0.17
1, 6, 9, 4, 25, 0.17
1, 7, 8, 4, 9, 0.17
1, 8, 9, 4, 27, 0.17
1, 1, 2, 5, 18, 0.17
1, 1, 4, 5, 6, 0.17
1, 2, 3, 5, 6, 0.17
1, 2, 5, 5, 7, 0.17
1, 3, 6, 5, 16, 0.17
1, 4, 5, 5, 21, 0.17
1, 4, 7, 5, 16, 0.17
1, 5, 6, 5, 22, 0.17
1, 5, 8, 5, 18, 0.17
1, 6, 9, 5, 5, 0.17
1, 7, 8, 5, 22, 0.17
1, 8, 9, 5, 16, 0.17
1, 1, 2, 6, 14, 0.17
1, 1, 4, 6, 3, 0.17
1, 2, 3, 6, 15, 0.17
1, 2, 5, 6, 29, 0.17
1, 3, 6, 6, 1, 0.17
1, 4, 5, 6, 8, 0.17
1, 4, 7, 6, 14, 0.17
1, 5, 6, 6, 28, 0.17
1, 5, 8, 6, 16, 0.17
1, 6, 9, 6, 20, 0.17
1, 7, 8, 6, 26, 0.17
1, 8, 9, 6, 20, 0.17
1, 1, 2, 7, 18, 0.17
1, 1, 4, 7, 3, 0.17
1, 2, 3, 7, 9, 0.17
1, 2, 5, 7, 9, 0.17
1, 3, 6, 7, 27, 0.17
1, 4, 5, 7, 7, 0.17
1, 4, 7, 7, 9, 0.17
1, 5, 6, 7, 23, 0.17
1, 5, 8, 7, 2, 0.17
1, 6, 9, 7, 7, 0.17
1, 7, 8, 7, 7, 0.17
1, 8, 9, 7, 4, 0.17
1, 1, 2, 8, 27, 0.17
1, 1, 4, 8, 27, 0.17
1, 2, 3, 8, 12, 0.17
1, 2, 5, 8, 25, 0.17
1, 3, 6, 8, 13, 0.17
1, 4, 5, 8, 14, 0.17
1, 4, 7, 8, 11, 0.17
1, 5, 6, 8, 26, 0.17
1, 5, 8, 8, 13, 0.17
1, 6, 9, 8, 16, 0.17
1, 7, 8, 8, 28, 0.17
1, 8, 9, 8, 3, 0.17
1, 1, 2, 9, 18, 0.17
1, 1, 4, 9, 25, 0.17
1, 2, 3, 9, 13, 0.17
1, 2, 5, 9, 29, 0.17
1, 3, 6, 9, 7, 0.17
1, 4, 5, 9, 13, 0.17
1, 4, 7, 9, 23, 0.17
1, 5, 6, 9, 23, 0.17
1, 5, 8, 9, 25, 0.17
1, 6, 9, 9, 26, 0.17
1, 7, 8, 9, 8, 0.17
1, 8, 9, 9, 18, 0.17
1, 1, 2, 10, 24, 0.17
1, 1, 4, 10, 11, 0.17
1, 2, 3, 10, 1, 0.17
1, 2, 5, 10, 18, 0.17
1, 3, 6, 10, 21, 0.17
1, 4, 5, 10, 14, 0.17
1, 4, 7, 10, 9, 0.17
1, 5, 6, 10, 22, 0.17
1, 5, 8, 10, 16, 0.17
1, 6, 9, 10, 27, 0.17
1, 7, 8, 10, 23, 0.17
1, 8, 9, 10, 19, 0.17
1, 1, 2, 11, 5, 0.17
1, 1, 4, 11, 14, 0.17
1, 2, 3, 11, 4, 0.17
1, 2, 5, 11, 28, 0.17
1, 3, 6, 11, 6, 0.17
1, 4, 5, 11, 22, 0.17
1, 4, 7, 11, 2, 0.17
1, 5, 6, 11, 20, 0.17
1, 5, 8, 11, 3, 0.17
1, 6, 9, 11, 18, 0.17
1, 7, 8, 11, 25, 0.17
1, 8, 9, 11, 25, 0.17
1, 1, 2, 12, 18, 0.17
1, 1, 4, 12, 21, 0.17
1, 2, 3, 12, 12, 0.17
1, 2, 5, 12, 18, 0.17
1, 3, 6, 12, 28, 0.17
1, 4, 5, 12, 16, 0.17
1, 4, 7, 12, 3, 0.17
1, 5, 6, 12, 16, 0.17
1, 5, 8, 12, 20, 0.17
1, 6, 9, 12, 25, 0.17
1, 7, 8, 12, 5, 0.17
1, 8, 9, 12, 18, 0.17
1, 1, 2, 13, 21, 0.17
1, 1, 4, 13, 4, 0.17
1, 2, 3, 13, 6, 0.17
1, 2, 5, 13, 17, 0.17
1, 3, 6, 13, 22, 0.17
1, 4, 5, 13, 26, 0.17
1, 4, 7, 13, 19, 0.17
1, 5, 6, 13, 21, 0.17
1, 5, 8, 13, 16, 0.17
1, 6, 9, 13, 21, 0.17
1, 7, 8, 13, 22, 0.17
1, 8, 9, 13, 5, 0.17
1, 1, 2, 14, 27, 0.17
1, 1, 4, 14, 9, 0.17
1, 2, 3, 14, 28, 0.17
1, 2, 5, 14, 20, 0.17
1, 3, 6, 14, 11, 0.17
1, 4, 5, 14, 12, 0.17
1, 4, 7, 14, 24, 0.17
1, 5, 6, 14, 18, 0.17
1, 5, 8, 14, 5, 0.17
1, 6, 9, 14, 14, 0.17
1, 7, 8, 14, 8, 0.17
1, 8, 9, 14, 13, 0.17
1, 1, 2, 15, 13, 0.17
1, 1, 4, 15, 7, 0.17
1, 2, 3, 15, 29, 0.17
1, 2, 5, 15, 2, 0.17
1, 3, 6, 15, 11, 0.17
1, 4, 5, 15, 20, 0.17
1, 4, 7, 15, 20, 0.17
1, 5, 6, 15, 27, 0.17
1, 5, 8, 15, 28, 0.17
1, 6, 9, 15, 26, 0.17
1, 7, 8, 15, 16, 0.17
1, 8, 9, 15, 24, 0.17
1, 1, 2, 16, 16, 0.17
1, 1, 4, 16, 10, 0.17
1, 2, 3, 16, 7, 0.17
1, 2, 5, 16, 17, 0.17
1, 3, 6, 16, 10, 0.17
1, 4, 5, 16, 28, 0.17
1, 4, 7, 16, 17, 0.17
1, 5, 6, 16, 4, 0.17
1, 5, 8, 16, 24, 0.17
1, 6, 9, 16, 19, 0.17
1, 7, 8, 16, 16, 0.17
1, 8, 9, 16, 2, 0.17
1, 1, 2, 17, 12, 0.17
1, 1, 4, 17, 6, 0.17
1, 2, 3, 17, 25, 0.17
1, 2, 5, 17, 10, 0.17
1, 3, 6, 17, 5, 0.17
1, 4, 5, 17, 6, 0.17
1, 4, 7, 17, 15, 0.17
1, 5, 6, 17, 2, 0.17
1, 5, 8, 17, 26, 0.17
1, 6, 9, 17, 22, 0.17
1, 7, 8, 17, 4, 0.17
1, 8, 9, 17, 24, 0.17
1, 1, 2, 18, 13, 0.17
1, 1, 4, 18, 17, 0.17
1, 2, 3, 18, 18, 0.17
1, 2, 5, 18, 16, 0.17
1, 3, 6, 18, 4, 0.17
1, 4, 5, 18, 11, 0.17
1, 4, 7, 18, 20, 0.17
1, 5, 6, 18, 13, 0.17
1, 5, 8, 18, 11, 0.17
1, 6, 9, 18, 22, 0.17
1, 7, 8, 18, 1, 0.17
1, 8, 9, 18, 3, 0.17
1, 1, 2, 19, 9, 0.17
1, 1, 4, 19, 10, 0.17
1, 2, 3, 19, 16, 0.17
1, 2, 5, 19, 23, 0.17
1, 3, 6, 19, 3, 0.17
1, 4, 5, 19, 7, 0.17
1, 4, 7, 19, 2, 0.17
1, 5, 6, 19, 27, 0.17
1, 5, 8, 19, 1, 0.17
1, 6, 9, 19, 16, 0.17
1, 7, 8, 19, 27, 0.17
1, 8, 9, 19, 18, 0.17
1, 1, 2, 20, 18, 0.17
1, 1, 4, 20, 14, 0.17
1, 2, 3, 20, 11, 0.17
1, 2, 5, 20, 18, 0.17
1, 3, 6, 20, 22, 0.17
1, 4, 5, 20, 14, 0.17
1, 4, 7, 20, 27, 0.17
1, 5, 6, 20, 16, 0.17
1, 5, 8, 20, 28, 0.17
1, 6, 9, 20, 2, 0.17
1, 7, 8, 20, 23, 0.17
1, 8, 9, 20, 17, 0.17
1, 1, 2, 21, 5, 0.17
1, 1, 4, 21, 21, 0.17
1, 2, 3, 21, 26, 0.17
1, 2, 5, 21, 2, 0.17
1, 3, 6, 21, 12, 0.17
1, 4, 5, 21, 23, 0.17
1, 4, 7, 21, 4, 0.17
1, 5, 6, 21, 12, 0.17
1, 5, 8, 21, 11, 0.17
1, 6, 9, 21, 26, 0.17
1, 7, 8, 21, 4, 0.17
1, 8, 9, 21, 4, 0.17
1, 1, 2, 22, 22, 0.17
1, 1, 4, 22, 25, 0.17
1, 2, 3, 22, 6, 0.17
1, 2, 5, 22, 3, 0.17
1, 3, 6, 22, 18, 0.17
1, 4, 5, 22, 1, 0.17
1, 4, 7, 22, 6, 0.17
1, 5, 6, 22, 8, 0.17
1, 5, 8, 22, 16, 0.17
1, 6, 9, 22, 12, 0.17
1, 7, 8, 22, 6, 0.17
1, 8, 9, 22, 6, 0.17
1, 1, 2, 23, 2, 0.17
1, 1, 4, 23, 13, 0.17
1, 2, 3, 23, 11, 0.17
1, 2, 5, 23, 13, 0.17
1, 3, 6, 23, 28, 0.17
1, 4, 5, 23, 6, 0.17
1, 4, 7, 23, 14, 0.17
1, 5, 6, 23, 17, 0.17
