k, i, j, t, w, pr
1, 1, 2, 0, 9, 0.50
1, 1, 5, 0, 14, 0.50
1, 2, 3, 0, 15, 0.50
1, 2, 6, 0, 5, 0.50
1, 3, 4, 0, 1, 0.50
1, 3, 7, 0, 17, 0.50
1, 4, 8, 0, 18, 0.50
1, 5, 6, 0, 16, 0.50
1, 5, 9, 0, 5, 0.50
1, 6, 7, 0, 12, 0.50
1, 6, 10, 0, 9, 0.50
1, 7, 8, 0, 16, 0.50
1, 7, 11, 0, 17, 0.50
1, 8, 12, 0, 15, 0.50
1, 9, 10, 0, 1, 0.50
1, 9, 13, 0, 5, 0.50
1, 10, 11, 0, 19, 0.50
1, 10, 14, 0, 15, 0.50
1, 11, 12, 0, 17, 0.50
1, 11, 15, 0, 5, 0.50
1, 12, 16, 0, 10, 0.50
1, 13, 14, 0, 16, 0.50
1, 14, 15, 0, 13, 0.50
1, 15, 16, 0, 19, 0.50
1, 1, 2, 1, 13, 0.50
1, 1, 5, 1, 11, 0.50
1, 2, 3, 1, 11, 0.50
1, 2, 6, 1, 7, 0.50
1, 3, 4, 1, 1, 0.50
1, 3, 7, 1, 10, 0.50
1, 4, 8, 1, 3, 0.50
1, 5, 6, 1, 7, 0.50
1, 5, 9, 1, 3, 0.50
1, 6, 7, 1, 10, 0.50
1, 6, 10, 1, 17, 0.50
1, 7, 8, 1, 11, 0.50
1, 7, 11, 1, 2, 0.50
1, 8, 12, 1, 7, 0.50
1, 9, 10, 1, 2, 0.50
1, 9, 13, 1, 10, 0.50
1, 10, 11, 1, 9, 0.50
1, 10, 14, 1, 16, 0.50
1, 11, 12, 1, 10, 0.50
1, 11, 15, 1, 15, 0.50
1, 12, 16, 1, 4, 0.50
1, 13, 14, 1, 11, 0.50
1, 14, 15, 1, 16, 0.50
1, 15, 16, 1, 14, 0.50
1, 1, 2, 2, 9, 0.50
1, 1, 5, 2, 6, 0.50
1, 2, 3, 2, 6, 0.50
1, 2, 6, 2, 10, 0.50
1, 3, 4, 2, 9, 0.50
1, 3, 7, 2, 13, 0.50
1, 4, 8, 2, 6, 0.50
1, 5, 6, 2, 17, 0.50
1, 5, 9, 2, 12, 0.50
1, 6, 7, 2, 18, 0.50
1, 6, 10, 2, 15, 0.50
1, 7, 8, 2, 12, 0.50
1, 7, 11, 2, 8, 0.50
1, 8, 12, 2, 12, 0.50
1, 9, 10, 2, 14, 0.50
1, 9, 13, 2, 16, 0.50
1, 10, 11, 2, 13, 0.50
1, 10, 14, 2, 17, 0.50
1, 11, 12, 2, 11, 0.50
1, 11, 15, 2, 8, 0.50
1, 12, 16, 2, 19, 0.50
1, 13, 14, 2, 17, 0.50
1, 14, 15, 2, 10, 0.50
1, 15, 16, 2, 6, 0.50
1, 1, 2, 3, 12, 0.50
1, 1, 5, 3, 16, 0.50
1, 2, 3, 3, 16, 0.50
1, 2, 6, 3, 12, 0.50
1, 3, 4, 3, 19, 0.50
1, 3, 7, 3, 15, 0.50
1, 4, 8, 3, 10, 0.50
1, 5, 6, 3, 11, 0.50
1, 5, 9, 3, 12, 0.50
1, 6, 7, 3, 11, 0.50
1, 6, 10, 3, 15, 0.50
1, 7, 8, 3, 6, 0.50
1, 7, 11, 3, 18, 0.50
1, 8, 12, 3, 19, 0.50
1, 9, 10, 3, 3, 0.50
1, 9, 13, 3, 6, 0.50
1, 10, 11, 3, 19, 0.50
1, 10, 14, 3, 14, 0.50
1, 11, 12, 3, 14, 0.50
1, 11, 15, 3, 13, 0.50
1, 12, 16, 3, 14, 0.50
1, 13, 14, 3, 3, 0.50
1, 14, 15, 3, 17, 0.50
1, 15, 16, 3, 6, 0.50
1, 1, 2, 4, 5, 0.50
1, 1, 5, 4, 4, 0.50
1, 2, 3, 4, 12, 0.50
1, 2, 6, 4, 12, 0.50
1, 3, 4, 4, 8, 0.50
1, 3, 7, 4, 2, 0.50
1, 4, 8, 4, 3, 0.50
1, 5, 6, 4, 4, 0.50
1, 5, 9, 4, 14, 0.50
1, 6, 7, 4, 19, 0.50
1, 6, 10, 4, 2, 0.50
1, 7, 8, 4, 2, 0.50
1, 7, 11, 4, 6, 0.50
1, 8, 12, 4, 16, 0.50
1, 9, 10, 4, 8, 0.50
1, 9, 13, 4, 7, 0.50
1, 10, 11, 4, 13, 0.50
1, 10, 14, 4, 3, 0.50
1, 11, 12, 4, 4, 0.50
1, 11, 15, 4, 18, 0.50
1, 12, 16, 4, 13, 0.50
1, 13, 14, 4, 8, 0.50
1, 14, 15, 4, 7, 0.50
1, 15, 16, 4, 18, 0.50
1, 1, 2, 5, 5, 0.50
1, 1, 5, 5, 3, 0.50
1, 2, 3, 5, 14, 0.50
1, 2, 6, 5, 17, 0.50
1, 3, 4, 5, 17, 0.50
1, 3, 7, 5, 18, 0.50
1, 4, 8, 5, 2, 0.50
1, 5, 6, 5, 13, 0.50
