k, i, j, t, w, pr
1, 1, 2, 0, 28, 0.25
1, 1, 4, 0, 3, 0.25
1, 2, 3, 0, 7, 0.25
1, 2, 5, 0, 23, 0.25
1, 3, 6, 0, 21, 0.25
1, 4, 5, 0, 14, 0.25
1, 4, 7, 0, 6, 0.25
1, 5, 6, 0, 9, 0.25
1, 5, 8, 0, 7, 0.25
1, 6, 9, 0, 21, 0.25
1, 7, 8, 0, 7, 0.25
1, 8, 9, 0, 24, 0.25
1, 1, 2, 1, 8, 0.25
1, 1, 4, 1, 11, 0.25
1, 2, 3, 1, 20, 0.25
1, 2, 5, 1, 28, 0.25
1, 3, 6, 1, 2, 0.25
1, 4, 5, 1, 4, 0.25
1, 4, 7, 1, 25, 0.25
1, 5, 6, 1, 6, 0.25
1, 5, 8, 1, 27, 0.25
1, 6, 9, 1, 25, 0.25
1, 7, 8, 1, 25, 0.25
1, 8, 9, 1, 15, 0.25
1, 1, 2, 2, 8, 0.25
1, 1, 4, 2, 4, 0.25
1, 2, 3, 2, 19, 0.25
1, 2, 5, 2, 1, 0.25
1, 3, 6, 2, 9, 0.25
1, 4, 5, 2, 25, 0.25
1, 4, 7, 2, 12, 0.25
1, 5, 6, 2, 28, 0.25
1, 5, 8, 2, 25, 0.25
1, 6, 9, 2, 13, 0.25
1, 7, 8, 2, 21, 0.25
1, 8, 9, 2, 27, 0.25
1, 1, 2, 3, 11, 0.25
1, 1, 4, 3, 29, 0.25
1, 2, 3, 3, 25, 0.25
1, 2, 5, 3, 19, 0.25
1, 3, 6, 3, 29, 0.25
1, 4, 5, 3, 10, 0.25
1, 4, 7, 3, 16, 0.25
1, 5, 6, 3, 15, 0.25
1, 5, 8, 3, 6, 0.25
1, 6, 9, 3, 23, 0.25
1, 7, 8, 3, 16, 0.25
1, 8, 9, 3, 8, 0.25
1, 1, 2, 4, 9, 0.25
1, 1, 4, 4, 4, 0.25
1, 2, 3, 4, 5, 0.25
1, 2, 5, 4, 22, 0.25
1, 3, 6, 4, 21, 0.25
1, 4, 5, 4, 10, 0.25
1, 4, 7, 4, 18, 0.25
1, 5, 6, 4, 6, 0.25
1, 5, 8, 4, 16, 0.25
1, 6, 9, 4, 18, 0.25
1, 7, 8, 4, 28, 0.25
1, 8, 9, 4, 13, 0.25
1, 1, 2, 5, 27, 0.25
1, 1, 4, 5, 8, 0.25
1, 2, 3, 5, 12, 0.25
1, 2, 5, 5, 10, 0.25
1, 3, 6, 5, 12, 0.25
