k, i, j, t, w, pr
1, 1, 2, 0, 15, 0.50
1, 1, 5, 0, 14, 0.50
1, 2, 3, 0, 18, 0.50
1, 2, 6, 0, 2, 0.50
1, 3, 4, 0, 11, 0.50
1, 3, 7, 0, 2, 0.50
1, 4, 8, 0, 17, 0.50
1, 5, 6, 0, 18, 0.50
1, 5, 9, 0, 17, 0.50
1, 6, 7, 0, 15, 0.50
1, 6, 10, 0, 5, 0.50
1, 7, 8, 0, 18, 0.50
1, 7, 11, 0, 14, 0.50
1, 8, 12, 0, 9, 0.50
1, 9, 10, 0, 4, 0.50
1, 9, 13, 0, 11, 0.50
1, 10, 11, 0, 4, 0.50
1, 10, 14, 0, 13, 0.50
1, 11, 12, 0, 13, 0.50
1, 11, 15, 0, 12, 0.50
1, 12, 16, 0, 10, 0.50
1, 13, 14, 0, 14, 0.50
1, 14, 15, 0, 11, 0.50
1, 15, 16, 0, 12, 0.50
1, 1, 2, 1, 15, 0.50
1, 1, 5, 1, 4, 0.50
1, 2, 3, 1, 18, 0.50
1, 2, 6, 1, 15, 0.50
1, 3, 4, 1, 13, 0.50
1, 3, 7, 1, 13, 0.50
1, 4, 8, 1, 4, 0.50
1, 5, 6, 1, 15, 0.50
1, 5, 9, 1, 15, 0.50
1, 6, 7, 1, 2, 0.50
1, 6, 10, 1, 18, 0.50
1, 7, 8, 1, 14, 0.50
1, 7, 11, 1, 17, 0.50
1, 8, 12, 1, 14, 0.50
1, 9, 10, 1, 18, 0.50
1, 9, 13, 1, 9, 0.50
1, 10, 11, 1, 17, 0.50
1, 10, 14, 1, 15, 0.50
1, 11, 12, 1, 8, 0.50
1, 11, 15, 1, 17, 0.50
1, 12, 16, 1, 3, 0.50
1, 13, 14, 1, 7, 0.50
1, 14, 15, 1, 11, 0.50
1, 15, 16, 1, 9, 0.50
1, 1, 2, 2, 6, 0.50
1, 1, 5, 2, 11, 0.50
1, 2, 3, 2, 2, 0.50
1, 2, 6, 2, 11, 0.50
1, 3, 4, 2, 3, 0.50
1, 3, 7, 2, 14, 0.50
1, 4, 8, 2, 1, 0.50
1, 5, 6, 2, 16, 0.50
1, 5, 9, 2, 1, 0.50
1, 6, 7, 2, 10, 0.50
1, 6, 10, 2, 9, 0.50
1, 7, 8, 2, 18, 0.50
1, 7, 11, 2, 1, 0.50
1, 8, 12, 2, 17, 0.50
1, 9, 10, 2, 7, 0.50
1, 9, 13, 2, 18, 0.50
1, 10, 11, 2, 16, 0.50
1, 10, 14, 2, 6, 0.50
1, 11, 12, 2, 18, 0.50
1, 11, 15, 2, 6, 0.50
1, 12, 16, 2, 15, 0.50
1, 13, 14, 2, 18, 0.50
1, 14, 15, 2, 4, 0.50
1, 15, 16, 2, 11, 0.50
1, 1, 2, 3, 11, 0.50
1, 1, 5, 3, 7, 0.50
1, 2, 3, 3, 18, 0.50
1, 2, 6, 3, 5, 0.50
1, 3, 4, 3, 8, 0.50
1, 3, 7, 3, 17, 0.50
1, 4, 8, 3, 10, 0.50
1, 5, 6, 3, 12, 0.50
1, 5, 9, 3, 7, 0.50
1, 6, 7, 3, 4, 0.50
1, 6, 10, 3, 6, 0.50
1, 7, 8, 3, 10, 0.50
1, 7, 11, 3, 17, 0.50
1, 8, 12, 3, 17, 0.50
1, 9, 10, 3, 16, 0.50
1, 9, 13, 3, 13, 0.50
1, 10, 11, 3, 14, 0.50
1, 10, 14, 3, 8, 0.50
1, 11, 12, 3, 18, 0.50
1, 11, 15, 3, 14, 0.50
1, 12, 16, 3, 1, 0.50
1, 13, 14, 3, 9, 0.50
1, 14, 15, 3, 14, 0.50
1, 15, 16, 3, 13, 0.50
1, 1, 2, 4, 10, 0.50
1, 1, 5, 4, 17, 0.50
1, 2, 3, 4, 8, 0.50
1, 2, 6, 4, 3, 0.50
1, 3, 4, 4, 3, 0.50
1, 3, 7, 4, 8, 0.50
1, 4, 8, 4, 18, 0.50
1, 5, 6, 4, 6, 0.50
1, 5, 9, 4, 14, 0.50
1, 6, 7, 4, 9, 0.50
1, 6, 10, 4, 11, 0.50
1, 7, 8, 4, 5, 0.50
1, 7, 11, 4, 17, 0.50
1, 8, 12, 4, 10, 0.50
1, 9, 10, 4, 5, 0.50
1, 9, 13, 4, 13, 0.50
1, 10, 11, 4, 4, 0.50
1, 10, 14, 4, 1, 0.50
1, 11, 12, 4, 17, 0.50
1, 11, 15, 4, 17, 0.50
1, 12, 16, 4, 3, 0.50
1, 13, 14, 4, 10, 0.50
1, 14, 15, 4, 7, 0.50
1, 15, 16, 4, 11, 0.50
1, 1, 2, 5, 19, 0.50
1, 1, 5, 5, 13, 0.50
1, 2, 3, 5, 9, 0.50
1, 2, 6, 5, 16, 0.50
1, 3, 4, 5, 3, 0.50
1, 3, 7, 5, 16, 0.50
1, 4, 8, 5, 15, 0.50
1, 5, 6, 5, 17, 0.50
1, 5, 9, 5, 6, 0.50
1, 6, 7, 5, 5, 0.50
1, 6, 10, 5, 5, 0.50
1, 7, 8, 5, 13, 0.50
1, 7, 11, 5, 10, 0.50
1, 8, 12, 5, 12, 0.50
1, 9, 10, 5, 11, 0.50
1, 9, 13, 5, 12, 0.50
1, 10, 11, 5, 9, 0.50
1, 10, 14, 5, 18, 0.50
1, 11, 12, 5, 2, 0.50
1, 11, 15, 5, 6, 0.50
1, 12, 16, 5, 16, 0.50
1, 13, 14, 5, 2, 0.50
1, 14, 15, 5, 10, 0.50
1, 15, 16, 5, 15, 0.50
1, 1, 2, 6, 3, 0.50
1, 1, 5, 6, 15, 0.50
1, 2, 3, 6, 4, 0.50
1, 2, 6, 6, 7, 0.50
1, 3, 4, 6, 18, 0.50
1, 3, 7, 6, 4, 0.50
1, 4, 8, 6, 6, 0.50
1, 5, 6, 6, 9, 0.50
1, 5, 9, 6, 12, 0.50
1, 6, 7, 6, 12, 0.50
1, 6, 10, 6, 11, 0.50
1, 7, 8, 6, 17, 0.50
1, 7, 11, 6, 17, 0.50
1, 8, 12, 6, 15, 0.50
1, 9, 10, 6, 14, 0.50
1, 9, 13, 6, 18, 0.50
1, 10, 11, 6, 9, 0.50
1, 10, 14, 6, 3, 0.50
1, 11, 12, 6, 6, 0.50
1, 11, 15, 6, 16, 0.50
1, 12, 16, 6, 1, 0.50
1, 13, 14, 6, 10, 0.50
1, 14, 15, 6, 9, 0.50
1, 15, 16, 6, 15, 0.50
1, 1, 2, 7, 7, 0.50
1, 1, 5, 7, 11, 0.50
1, 2, 3, 7, 16, 0.50
1, 2, 6, 7, 14, 0.50
1, 3, 4, 7, 19, 0.50
1, 3, 7, 7, 11, 0.50
1, 4, 8, 7, 14, 0.50
1, 5, 6, 7, 2, 0.50
1, 5, 9, 7, 10, 0.50
1, 6, 7, 7, 19, 0.50
1, 6, 10, 7, 3, 0.50
1, 7, 8, 7, 5, 0.50
1, 7, 11, 7, 15, 0.50
1, 8, 12, 7, 9, 0.50
1, 9, 10, 7, 2, 0.50
1, 9, 13, 7, 15, 0.50
1, 10, 11, 7, 15, 0.50
1, 10, 14, 7, 18, 0.50
1, 11, 12, 7, 8, 0.50
1, 11, 15, 7, 5, 0.50
1, 12, 16, 7, 16, 0.50
1, 13, 14, 7, 13, 0.50
1, 14, 15, 7, 2, 0.50
1, 15, 16, 7, 13, 0.50
1, 1, 2, 8, 8, 0.50
1, 1, 5, 8, 18, 0.50
1, 2, 3, 8, 11, 0.50
1, 2, 6, 8, 9, 0.50
1, 3, 4, 8, 16, 0.50
