k, i, j, t, w, pr
1, 1, 2, 0, 6, 0.50
1, 1, 6, 0, 12, 0.50
1, 2, 3, 0, 3, 0.50
1, 2, 7, 0, 8, 0.50
1, 3, 4, 0, 3, 0.50
1, 3, 8, 0, 6, 0.50
1, 4, 5, 0, 13, 0.50
1, 4, 9, 0, 12, 0.50
1, 5, 10, 0, 11, 0.50
1, 6, 7, 0, 7, 0.50
1, 6, 11, 0, 2, 0.50
1, 7, 8, 0, 10, 0.50
1, 7, 12, 0, 13, 0.50
1, 8, 9, 0, 8, 0.50
1, 8, 13, 0, 6, 0.50
1, 9, 10, 0, 8, 0.50
1, 9, 14, 0, 8, 0.50
1, 10, 15, 0, 9, 0.50
1, 11, 12, 0, 4, 0.50
1, 11, 16, 0, 4, 0.50
1, 12, 13, 0, 5, 0.50
1, 12, 17, 0, 3, 0.50
1, 13, 14, 0, 4, 0.50
1, 13, 18, 0, 13, 0.50
1, 14, 15, 0, 6, 0.50
1, 14, 19, 0, 10, 0.50
1, 15, 20, 0, 10, 0.50
1, 16, 17, 0, 12, 0.50
1, 16, 21, 0, 10, 0.50
1, 17, 18, 0, 14, 0.50
1, 17, 22, 0, 5, 0.50
1, 18, 19, 0, 8, 0.50
1, 18, 23, 0, 10, 0.50
1, 19, 20, 0, 4, 0.50
1, 19, 24, 0, 4, 0.50
1, 20, 25, 0, 6, 0.50
1, 21, 22, 0, 5, 0.50
1, 22, 23, 0, 12, 0.50
1, 23, 24, 0, 11, 0.50
1, 24, 25, 0, 4, 0.50
1, 1, 2, 1, 13, 0.50
1, 1, 6, 1, 1, 0.50
1, 2, 3, 1, 10, 0.50
1, 2, 7, 1, 14, 0.50
1, 3, 4, 1, 3, 0.50
1, 3, 8, 1, 2, 0.50
1, 4, 5, 1, 9, 0.50
1, 4, 9, 1, 13, 0.50
1, 5, 10, 1, 6, 0.50
1, 6, 7, 1, 7, 0.50
1, 6, 11, 1, 12, 0.50
1, 7, 8, 1, 2, 0.50
1, 7, 12, 1, 8, 0.50
1, 8, 9, 1, 13, 0.50
1, 8, 13, 1, 4, 0.50
1, 9, 10, 1, 5, 0.50
1, 9, 14, 1, 13, 0.50
1, 10, 15, 1, 1, 0.50
1, 11, 12, 1, 4, 0.50
1, 11, 16, 1, 4, 0.50
1, 12, 13, 1, 7, 0.50
1, 12, 17, 1, 5, 0.50
1, 13, 14, 1, 3, 0.50
1, 13, 18, 1, 6, 0.50
1, 14, 15, 1, 5, 0.50
1, 14, 19, 1, 2, 0.50
1, 15, 20, 1, 10, 0.50
1, 16, 17, 1, 3, 0.50
1, 16, 21, 1, 8, 0.50
1, 17, 18, 1, 2, 0.50
1, 17, 22, 1, 3, 0.50
1, 18, 19, 1, 8, 0.50
1, 18, 23, 1, 1, 0.50
1, 19, 20, 1, 5, 0.50
1, 19, 24, 1, 13, 0.50
1, 20, 25, 1, 6, 0.50
1, 21, 22, 1, 10, 0.50
1, 22, 23, 1, 10, 0.50
1, 23, 24, 1, 8, 0.50
1, 24, 25, 1, 9, 0.50
1, 1, 2, 2, 12, 0.50
1, 1, 6, 2, 8, 0.50
1, 2, 3, 2, 12, 0.50
1, 2, 7, 2, 3, 0.50
1, 3, 4, 2, 2, 0.50
1, 3, 8, 2, 12, 0.50
1, 4, 5, 2, 11, 0.50
1, 4, 9, 2, 10, 0.50
1, 5, 10, 2, 3, 0.50
1, 6, 7, 2, 9, 0.50
1, 6, 11, 2, 9, 0.50
1, 7, 8, 2, 9, 0.50
1, 7, 12, 2, 3, 0.50
1, 8, 9, 2, 13, 0.50
1, 8, 13, 2, 4, 0.50
1, 9, 10, 2, 4, 0.50
1, 9, 14, 2, 7, 0.50
1, 10, 15, 2, 3, 0.50
1, 11, 12, 2, 12, 0.50
1, 11, 16, 2, 14, 0.50
1, 12, 13, 2, 3, 0.50
1, 12, 17, 2, 13, 0.50
1, 13, 14, 2, 4, 0.50
1, 13, 18, 2, 8, 0.50
1, 14, 15, 2, 11, 0.50
1, 14, 19, 2, 3, 0.50
1, 15, 20, 2, 11, 0.50
1, 16, 17, 2, 5, 0.50
1, 16, 21, 2, 11, 0.50
1, 17, 18, 2, 10, 0.50
1, 17, 22, 2, 3, 0.50
1, 18, 19, 2, 10, 0.50
1, 18, 23, 2, 3, 0.50
1, 19, 20, 2, 10, 0.50
1, 19, 24, 2, 13, 0.50
1, 20, 25, 2, 13, 0.50
1, 21, 22, 2, 6, 0.50
1, 22, 23, 2, 12, 0.50
1, 23, 24, 2, 11, 0.50
1, 24, 25, 2, 5, 0.50
1, 1, 2, 3, 11, 0.50
1, 1, 6, 3, 4, 0.50
1, 2, 3, 3, 11, 0.50
1, 2, 7, 3, 14, 0.50
1, 3, 4, 3, 10, 0.50
1, 3, 8, 3, 8, 0.50
1, 4, 5, 3, 1, 0.50
1, 4, 9, 3, 14, 0.50
1, 5, 10, 3, 5, 0.50
1, 6, 7, 3, 9, 0.50
1, 6, 11, 3, 11, 0.50
1, 7, 8, 3, 6, 0.50
1, 7, 12, 3, 8, 0.50
1, 8, 9, 3, 2, 0.50
1, 8, 13, 3, 11, 0.50
1, 9, 10, 3, 3, 0.50
1, 9, 14, 3, 6, 0.50
1, 10, 15, 3, 8, 0.50
1, 11, 12, 3, 13, 0.50
1, 11, 16, 3, 13, 0.50
1, 12, 13, 3, 12, 0.50
1, 12, 17, 3, 7, 0.50
1, 13, 14, 3, 14, 0.50
1, 13, 18, 3, 4, 0.50
1, 14, 15, 3, 3, 0.50
1, 14, 19, 3, 11, 0.50
1, 15, 20, 3, 6, 0.50
1, 16, 17, 3, 10, 0.50
1, 16, 21, 3, 5, 0.50
1, 17, 18, 3, 11, 0.50
1, 17, 22, 3, 5, 0.50
1, 18, 19, 3, 14, 0.50
1, 18, 23, 3, 5, 0.50
1, 19, 20, 3, 10, 0.50
1, 19, 24, 3, 14, 0.50
1, 20, 25, 3, 4, 0.50
1, 21, 22, 3, 14, 0.50
1, 22, 23, 3, 1, 0.50
1, 23, 24, 3, 3, 0.50
1, 24, 25, 3, 11, 0.50
1, 1, 2, 4, 3, 0.50
1, 1, 6, 4, 12, 0.50
1, 2, 3, 4, 11, 0.50
1, 2, 7, 4, 12, 0.50
1, 3, 4, 4, 10, 0.50
1, 3, 8, 4, 4, 0.50
1, 4, 5, 4, 14, 0.50
1, 4, 9, 4, 11, 0.50
1, 5, 10, 4, 13, 0.50
1, 6, 7, 4, 4, 0.50
1, 6, 11, 4, 5, 0.50
1, 7, 8, 4, 10, 0.50
1, 7, 12, 4, 13, 0.50
1, 8, 9, 4, 11, 0.50
1, 8, 13, 4, 3, 0.50
1, 9, 10, 4, 9, 0.50
1, 9, 14, 4, 1, 0.50
1, 10, 15, 4, 3, 0.50
1, 11, 12, 4, 10, 0.50
1, 11, 16, 4, 6, 0.50
1, 12, 13, 4, 8, 0.50
1, 12, 17, 4, 4, 0.50
1, 13, 14, 4, 8, 0.50
1, 13, 18, 4, 4, 0.50
1, 14, 15, 4, 4, 0.50
1, 14, 19, 4, 10, 0.50
1, 15, 20, 4, 9, 0.50
1, 16, 17, 4, 10, 0.50
1, 16, 21, 4, 8, 0.50
1, 17, 18, 4, 9, 0.50
1, 17, 22, 4, 5, 0.50
1, 18, 19, 4, 10, 0.50
1, 18, 23, 4, 9, 0.50
1, 19, 20, 4, 2, 0.50
1, 19, 24, 4, 8, 0.50
1, 20, 25, 4, 3, 0.50
1, 21, 22, 4, 2, 0.50
1, 22, 23, 4, 7, 0.50
1, 23, 24, 4, 13, 0.50
1, 24, 25, 4, 8, 0.50
1, 1, 2, 5, 6, 0.50
1, 1, 6, 5, 12, 0.50
1, 2, 3, 5, 1, 0.50
1, 2, 7, 5, 5, 0.50
1, 3, 4, 5, 9, 0.50
1, 3, 8, 5, 11, 0.50
1, 4, 5, 5, 5, 0.50
1, 4, 9, 5, 10, 0.50
1, 5, 10, 5, 11, 0.50
1, 6, 7, 5, 9, 0.50
1, 6, 11, 5, 7, 0.50
1, 7, 8, 5, 8, 0.50
1, 7, 12, 5, 7, 0.50
1, 8, 9, 5, 8, 0.50
1, 8, 13, 5, 10, 0.50
1, 9, 10, 5, 13, 0.50
1, 9, 14, 5, 7, 0.50
1, 10, 15, 5, 6, 0.50
1, 11, 12, 5, 3, 0.50
1, 11, 16, 5, 3, 0.50
1, 12, 13, 5, 11, 0.50
1, 12, 17, 5, 7, 0.50
1, 13, 14, 5, 13, 0.50
1, 13, 18, 5, 11, 0.50
1, 14, 15, 5, 8, 0.50
1, 14, 19, 5, 5, 0.50
1, 15, 20, 5, 4, 0.50
1, 16, 17, 5, 14, 0.50
1, 16, 21, 5, 13, 0.50
1, 17, 18, 5, 8, 0.50
1, 17, 22, 5, 8, 0.50
1, 18, 19, 5, 14, 0.50
1, 18, 23, 5, 7, 0.50
1, 19, 20, 5, 1, 0.50
1, 19, 24, 5, 8, 0.50
1, 20, 25, 5, 6, 0.50
1, 21, 22, 5, 4, 0.50
1, 22, 23, 5, 10, 0.50
1, 23, 24, 5, 13, 0.50
1, 24, 25, 5, 11, 0.50
1, 1, 2, 6, 6, 0.50
1, 1, 6, 6, 8, 0.50
1, 2, 3, 6, 3, 0.50
1, 2, 7, 6, 12, 0.50
1, 3, 4, 6, 3, 0.50
1, 3, 8, 6, 9, 0.50
1, 4, 5, 6, 11, 0.50
1, 4, 9, 6, 3, 0.50
1, 5, 10, 6, 2, 0.50
1, 6, 7, 6, 1, 0.50
1, 6, 11, 6, 14, 0.50
1, 7, 8, 6, 9, 0.50
1, 7, 12, 6, 9, 0.50
1, 8, 9, 6, 11, 0.50
1, 8, 13, 6, 5, 0.50
1, 9, 10, 6, 14, 0.50
1, 9, 14, 6, 9, 0.50
1, 10, 15, 6, 4, 0.50
1, 11, 12, 6, 11, 0.50
1, 11, 16, 6, 1, 0.50
1, 12, 13, 6, 11, 0.50
1, 12, 17, 6, 10, 0.50
1, 13, 14, 6, 1, 0.50
1, 13, 18, 6, 9, 0.50
1, 14, 15, 6, 5, 0.50
1, 14, 19, 6, 9, 0.50
1, 15, 20, 6, 7, 0.50
1, 16, 17, 6, 3, 0.50
1, 16, 21, 6, 6, 0.50
1, 17, 18, 6, 4, 0.50
1, 17, 22, 6, 11, 0.50
1, 18, 19, 6, 9, 0.50
