k, i, j, t, w, pr
1, 1, 2, 0, 7, 0.50
1, 1, 5, 0, 9, 0.50
1, 2, 3, 0, 12, 0.50
1, 2, 6, 0, 1, 0.50
1, 3, 4, 0, 11, 0.50
1, 3, 7, 0, 7, 0.50
1, 4, 8, 0, 16, 0.50
1, 5, 6, 0, 9, 0.50
1, 5, 9, 0, 2, 0.50
1, 6, 7, 0, 10, 0.50
1, 6, 10, 0, 2, 0.50
1, 7, 8, 0, 15, 0.50
1, 7, 11, 0, 3, 0.50
1, 8, 12, 0, 11, 0.50
1, 9, 10, 0, 9, 0.50
1, 9, 13, 0, 18, 0.50
1, 10, 11, 0, 8, 0.50
1, 10, 14, 0, 2, 0.50
1, 11, 12, 0, 12, 0.50
1, 11, 15, 0, 5, 0.50
1, 12, 16, 0, 11, 0.50
1, 13, 14, 0, 17, 0.50
1, 14, 15, 0, 8, 0.50
1, 15, 16, 0, 1, 0.50
1, 1, 2, 1, 16, 0.50
1, 1, 5, 1, 7, 0.50
1, 2, 3, 1, 14, 0.50
1, 2, 6, 1, 6, 0.50
1, 3, 4, 1, 2, 0.50
1, 3, 7, 1, 10, 0.50
1, 4, 8, 1, 7, 0.50
1, 5, 6, 1, 4, 0.50
1, 5, 9, 1, 5, 0.50
1, 6, 7, 1, 18, 0.50
1, 6, 10, 1, 12, 0.50
1, 7, 8, 1, 5, 0.50
1, 7, 11, 1, 11, 0.50
1, 8, 12, 1, 1, 0.50
1, 9, 10, 1, 16, 0.50
1, 9, 13, 1, 6, 0.50
1, 10, 11, 1, 4, 0.50
1, 10, 14, 1, 17, 0.50
1, 11, 12, 1, 6, 0.50
1, 11, 15, 1, 14, 0.50
1, 12, 16, 1, 13, 0.50
1, 13, 14, 1, 15, 0.50
1, 14, 15, 1, 16, 0.50
1, 15, 16, 1, 1, 0.50
1, 1, 2, 2, 17, 0.50
1, 1, 5, 2, 3, 0.50
1, 2, 3, 2, 18, 0.50
1, 2, 6, 2, 4, 0.50
1, 3, 4, 2, 8, 0.50
1, 3, 7, 2, 1, 0.50
1, 4, 8, 2, 8, 0.50
1, 5, 6, 2, 3, 0.50
1, 5, 9, 2, 3, 0.50
1, 6, 7, 2, 4, 0.50
1, 6, 10, 2, 5, 0.50
1, 7, 8, 2, 14, 0.50
1, 7, 11, 2, 2, 0.50
1, 8, 12, 2, 2, 0.50
1, 9, 10, 2, 1, 0.50
1, 9, 13, 2, 10, 0.50
1, 10, 11, 2, 6, 0.50
1, 10, 14, 2, 17, 0.50
1, 11, 12, 2, 3, 0.50
1, 11, 15, 2, 4, 0.50
1, 12, 16, 2, 8, 0.50
1, 13, 14, 2, 2, 0.50
1, 14, 15, 2, 8, 0.50
1, 15, 16, 2, 15, 0.50
1, 1, 2, 3, 4, 0.50
1, 1, 5, 3, 16, 0.50
1, 2, 3, 3, 9, 0.50
1, 2, 6, 3, 9, 0.50
1, 3, 4, 3, 9, 0.50
1, 3, 7, 3, 16, 0.50
1, 4, 8, 3, 10, 0.50
1, 5, 6, 3, 14, 0.50
1, 5, 9, 3, 11, 0.50
1, 6, 7, 3, 18, 0.50
1, 6, 10, 3, 17, 0.50
1, 7, 8, 3, 7, 0.50
1, 7, 11, 3, 14, 0.50
1, 8, 12, 3, 14, 0.50
1, 9, 10, 3, 2, 0.50
