k, i, j, t, w, pr
1, 1, 2, 0, 2, 0.50
1, 1, 4, 0, 6, 0.50
1, 2, 3, 0, 7, 0.50
1, 2, 5, 0, 2, 0.50
1, 3, 6, 0, 13, 0.50
1, 4, 5, 0, 14, 0.50
1, 4, 7, 0, 5, 0.50
1, 5, 6, 0, 3, 0.50
1, 5, 8, 0, 4, 0.50
1, 6, 9, 0, 12, 0.50
1, 7, 8, 0, 13, 0.50
1, 8, 9, 0, 12, 0.50
1, 1, 2, 1, 7, 0.50
1, 1, 4, 1, 2, 0.50
1, 2, 3, 1, 5, 0.50
1, 2, 5, 1, 13, 0.50
1, 3, 6, 1, 10, 0.50
1, 4, 5, 1, 14, 0.50
1, 4, 7, 1, 8, 0.50
1, 5, 6, 1, 9, 0.50
1, 5, 8, 1, 12, 0.50
1, 6, 9, 1, 7, 0.50
1, 7, 8, 1, 8, 0.50
1, 8, 9, 1, 5, 0.50
1, 1, 2, 2, 13, 0.50
1, 1, 4, 2, 14, 0.50
1, 2, 3, 2, 2, 0.50
1, 2, 5, 2, 8, 0.50
1, 3, 6, 2, 6, 0.50
1, 4, 5, 2, 4, 0.50
1, 4, 7, 2, 6, 0.50
1, 5, 6, 2, 3, 0.50
1, 5, 8, 2, 2, 0.50
1, 6, 9, 2, 6, 0.50
1, 7, 8, 2, 9, 0.50
1, 8, 9, 2, 12, 0.50
1, 1, 2, 3, 5, 0.50
1, 1, 4, 3, 13, 0.50
1, 2, 3, 3, 9, 0.50
1, 2, 5, 3, 8, 0.50
1, 3, 6, 3, 8, 0.50
1, 4, 5, 3, 13, 0.50
1, 4, 7, 3, 5, 0.50
1, 5, 6, 3, 10, 0.50
1, 5, 8, 3, 3, 0.50
1, 6, 9, 3, 4, 0.50
1, 7, 8, 3, 12, 0.50
1, 8, 9, 3, 9, 0.50
1, 1, 2, 4, 13, 0.50
1, 1, 4, 4, 9, 0.50
1, 2, 3, 4, 1, 0.50
1, 2, 5, 4, 4, 0.50
1, 3, 6, 4, 7, 0.50
1, 4, 5, 4, 11, 0.50
1, 4, 7, 4, 8, 0.50
1, 5, 6, 4, 10, 0.50
1, 5, 8, 4, 6, 0.50
1, 6, 9, 4, 7, 0.50
1, 7, 8, 4, 9, 0.50
1, 8, 9, 4, 11, 0.50
1, 1, 2, 5, 6, 0.50
1, 1, 4, 5, 14, 0.50
1, 2, 3, 5, 11, 0.50
1, 2, 5, 5, 5, 0.50
1, 3, 6, 5, 4, 0.50
1, 4, 5, 5, 4, 0.50
1, 4, 7, 5, 2, 0.50
1, 5, 6, 5, 10, 0.50
1, 5, 8, 5, 7, 0.50
1, 6, 9, 5, 10, 0.50
1, 7, 8, 5, 9, 0.50
1, 8, 9, 5, 13, 0.50
1, 1, 2, 6, 3, 0.50
1, 1, 4, 6, 9, 0.50
1, 2, 3, 6, 3, 0.50
1, 2, 5, 6, 8, 0.50
1, 3, 6, 6, 4, 0.50
1, 4, 5, 6, 10, 0.50
1, 4, 7, 6, 14, 0.50
1, 5, 6, 6, 2, 0.50
1, 5, 8, 6, 9, 0.50
1, 6, 9, 6, 9, 0.50
1, 7, 8, 6, 9, 0.50
1, 8, 9, 6, 11, 0.50
1, 1, 2, 7, 14, 0.50
1, 1, 4, 7, 14, 0.50
1, 2, 3, 7, 2, 0.50
1, 2, 5, 7, 1, 0.50
1, 3, 6, 7, 7, 0.50
1, 4, 5, 7, 11, 0.50
1, 4, 7, 7, 2, 0.50
1, 5, 6, 7, 14, 0.50
1, 5, 8, 7, 11, 0.50
1, 6, 9, 7, 9, 0.50
1, 7, 8, 7, 12, 0.50
1, 8, 9, 7, 11, 0.50
1, 1, 2, 8, 5, 0.50
1, 1, 4, 8, 12, 0.50
1, 2, 3, 8, 13, 0.50
1, 2, 5, 8, 6, 0.50
1, 3, 6, 8, 10, 0.50
1, 4, 5, 8, 7, 0.50
1, 4, 7, 8, 7, 0.50
1, 5, 6, 8, 13, 0.50
1, 5, 8, 8, 5, 0.50
1, 6, 9, 8, 10, 0.50
1, 7, 8, 8, 7, 0.50
1, 8, 9, 8, 9, 0.50
1, 1, 2, 9, 8, 0.50
1, 1, 4, 9, 9, 0.50
1, 2, 3, 9, 5, 0.50
1, 2, 5, 9, 3, 0.50
1, 3, 6, 9, 10, 0.50
1, 4, 5, 9, 3, 0.50
1, 4, 7, 9, 9, 0.50
1, 5, 6, 9, 14, 0.50
1, 5, 8, 9, 10, 0.50
1, 6, 9, 9, 10, 0.50
1, 7, 8, 9, 7, 0.50
1, 8, 9, 9, 6, 0.50
1, 1, 2, 10, 14, 0.50
1, 1, 4, 10, 3, 0.50
1, 2, 3, 10, 9, 0.50
1, 2, 5, 10, 3, 0.50
1, 3, 6, 10, 11, 0.50
1, 4, 5, 10, 7, 0.50
1, 4, 7, 10, 5, 0.50
1, 5, 6, 10, 6, 0.50
1, 5, 8, 10, 4, 0.50
1, 6, 9, 10, 13, 0.50
1, 7, 8, 10, 5, 0.50
1, 8, 9, 10, 3, 0.50
1, 1, 2, 11, 8, 0.50
1, 1, 4, 11, 7, 0.50
1, 2, 3, 11, 12, 0.50
1, 2, 5, 11, 4, 0.50
1, 3, 6, 11, 11, 0.50
1, 4, 5, 11, 10, 0.50
1, 4, 7, 11, 14, 0.50
1, 5, 6, 11, 12, 0.50
1, 5, 8, 11, 12, 0.50
1, 6, 9, 11, 10, 0.50
1, 7, 8, 11, 5, 0.50
1, 8, 9, 11, 9, 0.50
1, 1, 2, 12, 9, 0.50
1, 1, 4, 12, 4, 0.50
1, 2, 3, 12, 3, 0.50
1, 2, 5, 12, 6, 0.50
1, 3, 6, 12, 11, 0.50
1, 4, 5, 12, 5, 0.50
1, 4, 7, 12, 9, 0.50
1, 5, 6, 12, 7, 0.50
1, 5, 8, 12, 4, 0.50
1, 6, 9, 12, 1, 0.50
1, 7, 8, 12, 14, 0.50
1, 8, 9, 12, 12, 0.50
1, 1, 2, 13, 5, 0.50
1, 1, 4, 13, 4, 0.50
1, 2, 3, 13, 5, 0.50
1, 2, 5, 13, 7, 0.50
1, 3, 6, 13, 7, 0.50
