k, i, j, t, w, pr
1, 1, 2, 0, 6, 0.50
1, 1, 6, 0, 18, 0.50
1, 2, 3, 0, 20, 0.50
1, 2, 7, 0, 6, 0.50
1, 3, 4, 0, 17, 0.50
1, 3, 8, 0, 7, 0.50
1, 4, 5, 0, 20, 0.50
1, 4, 9, 0, 6, 0.50
1, 5, 10, 0, 15, 0.50
1, 6, 7, 0, 1, 0.50
1, 6, 11, 0, 21, 0.50
1, 7, 8, 0, 15, 0.50
1, 7, 12, 0, 10, 0.50
1, 8, 9, 0, 9, 0.50
1, 8, 13, 0, 2, 0.50
1, 9, 10, 0, 18, 0.50
1, 9, 14, 0, 12, 0.50
1, 10, 15, 0, 14, 0.50
1, 11, 12, 0, 12, 0.50
1, 11, 16, 0, 5, 0.50
1, 12, 13, 0, 7, 0.50
1, 12, 17, 0, 6, 0.50
1, 13, 14, 0, 7, 0.50
1, 13, 18, 0, 21, 0.50
1, 14, 15, 0, 18, 0.50
1, 14, 19, 0, 1, 0.50
1, 15, 20, 0, 17, 0.50
1, 16, 17, 0, 10, 0.50
1, 16, 21, 0, 8, 0.50
1, 17, 18, 0, 6, 0.50
1, 17, 22, 0, 5, 0.50
1, 18, 19, 0, 9, 0.50
1, 18, 23, 0, 3, 0.50
1, 19, 20, 0, 10, 0.50
1, 19, 24, 0, 3, 0.50
1, 20, 25, 0, 14, 0.50
1, 21, 22, 0, 3, 0.50
1, 22, 23, 0, 19, 0.50
1, 23, 24, 0, 13, 0.50
1, 24, 25, 0, 13, 0.50
1, 1, 2, 1, 3, 0.50
1, 1, 6, 1, 1, 0.50
1, 2, 3, 1, 16, 0.50
1, 2, 7, 1, 10, 0.50
1, 3, 4, 1, 10, 0.50
1, 3, 8, 1, 11, 0.50
1, 4, 5, 1, 13, 0.50
1, 4, 9, 1, 11, 0.50
1, 5, 10, 1, 18, 0.50
1, 6, 7, 1, 3, 0.50
1, 6, 11, 1, 15, 0.50
1, 7, 8, 1, 21, 0.50
1, 7, 12, 1, 4, 0.50
1, 8, 9, 1, 20, 0.50
1, 8, 13, 1, 8, 0.50
1, 9, 10, 1, 17, 0.50
1, 9, 14, 1, 19, 0.50
1, 10, 15, 1, 6, 0.50
1, 11, 12, 1, 5, 0.50
1, 11, 16, 1, 3, 0.50
1, 12, 13, 1, 17, 0.50
1, 12, 17, 1, 8, 0.50
1, 13, 14, 1, 6, 0.50
1, 13, 18, 1, 4, 0.50
1, 14, 15, 1, 2, 0.50
1, 14, 19, 1, 10, 0.50
1, 15, 20, 1, 7, 0.50
1, 16, 17, 1, 2, 0.50
1, 16, 21, 1, 5, 0.50
1, 17, 18, 1, 11, 0.50
1, 17, 22, 1, 17, 0.50
1, 18, 19, 1, 15, 0.50
1, 18, 23, 1, 16, 0.50
1, 19, 20, 1, 15, 0.50
1, 19, 24, 1, 20, 0.50
1, 20, 25, 1, 5, 0.50
1, 21, 22, 1, 11, 0.50
1, 22, 23, 1, 8, 0.50
1, 23, 24, 1, 7, 0.50
1, 24, 25, 1, 2, 0.50
1, 1, 2, 2, 8, 0.50
1, 1, 6, 2, 6, 0.50
1, 2, 3, 2, 8, 0.50
1, 2, 7, 2, 17, 0.50
1, 3, 4, 2, 7, 0.50
1, 3, 8, 2, 15, 0.50
1, 4, 5, 2, 11, 0.50
1, 4, 9, 2, 20, 0.50
1, 5, 10, 2, 10, 0.50
1, 6, 7, 2, 18, 0.50
1, 6, 11, 2, 7, 0.50
1, 7, 8, 2, 6, 0.50
1, 7, 12, 2, 18, 0.50
1, 8, 9, 2, 11, 0.50
1, 8, 13, 2, 5, 0.50
1, 9, 10, 2, 15, 0.50
1, 9, 14, 2, 13, 0.50
1, 10, 15, 2, 3, 0.50
1, 11, 12, 2, 12, 0.50
1, 11, 16, 2, 19, 0.50
1, 12, 13, 2, 6, 0.50
1, 12, 17, 2, 18, 0.50
1, 13, 14, 2, 10, 0.50
1, 13, 18, 2, 16, 0.50
1, 14, 15, 2, 9, 0.50
1, 14, 19, 2, 1, 0.50
1, 15, 20, 2, 4, 0.50
1, 16, 17, 2, 13, 0.50
1, 16, 21, 2, 17, 0.50
1, 17, 18, 2, 12, 0.50
1, 17, 22, 2, 17, 0.50
1, 18, 19, 2, 8, 0.50
1, 18, 23, 2, 4, 0.50
1, 19, 20, 2, 21, 0.50
1, 19, 24, 2, 15, 0.50
1, 20, 25, 2, 17, 0.50
1, 21, 22, 2, 16, 0.50
1, 22, 23, 2, 2, 0.50
1, 23, 24, 2, 3, 0.50
1, 24, 25, 2, 16, 0.50
1, 1, 2, 3, 9, 0.50
1, 1, 6, 3, 6, 0.50
1, 2, 3, 3, 9, 0.50
1, 2, 7, 3, 12, 0.50
1, 3, 4, 3, 17, 0.50
1, 3, 8, 3, 8, 0.50
1, 4, 5, 3, 8, 0.50
1, 4, 9, 3, 6, 0.50
1, 5, 10, 3, 17, 0.50
1, 6, 7, 3, 19, 0.50
1, 6, 11, 3, 17, 0.50
1, 7, 8, 3, 4, 0.50
1, 7, 12, 3, 17, 0.50
1, 8, 9, 3, 5, 0.50
1, 8, 13, 3, 12, 0.50
1, 9, 10, 3, 12, 0.50
1, 9, 14, 3, 11, 0.50
1, 10, 15, 3, 6, 0.50
1, 11, 12, 3, 4, 0.50
1, 11, 16, 3, 13, 0.50
1, 12, 13, 3, 16, 0.50
1, 12, 17, 3, 16, 0.50
1, 13, 14, 3, 21, 0.50
1, 13, 18, 3, 20, 0.50
1, 14, 15, 3, 6, 0.50
1, 14, 19, 3, 15, 0.50
1, 15, 20, 3, 7, 0.50
1, 16, 17, 3, 13, 0.50
1, 16, 21, 3, 13, 0.50
1, 17, 18, 3, 10, 0.50
1, 17, 22, 3, 6, 0.50
1, 18, 19, 3, 6, 0.50
1, 18, 23, 3, 7, 0.50
1, 19, 20, 3, 11, 0.50
1, 19, 24, 3, 6, 0.50
1, 20, 25, 3, 9, 0.50
1, 21, 22, 3, 13, 0.50
1, 22, 23, 3, 3, 0.50
1, 23, 24, 3, 13, 0.50
1, 24, 25, 3, 8, 0.50
1, 1, 2, 4, 14, 0.50
1, 1, 6, 4, 7, 0.50
1, 2, 3, 4, 19, 0.50
1, 2, 7, 4, 13, 0.50
1, 3, 4, 4, 7, 0.50
1, 3, 8, 4, 4, 0.50
1, 4, 5, 4, 19, 0.50
1, 4, 9, 4, 3, 0.50
1, 5, 10, 4, 21, 0.50
1, 6, 7, 4, 4, 0.50
1, 6, 11, 4, 14, 0.50
1, 7, 8, 4, 17, 0.50
1, 7, 12, 4, 20, 0.50
1, 8, 9, 4, 2, 0.50
1, 8, 13, 4, 19, 0.50
1, 9, 10, 4, 20, 0.50
1, 9, 14, 4, 2, 0.50
1, 10, 15, 4, 3, 0.50
1, 11, 12, 4, 15, 0.50
1, 11, 16, 4, 6, 0.50
1, 12, 13, 4, 20, 0.50
1, 12, 17, 4, 14, 0.50
1, 13, 14, 4, 8, 0.50
1, 13, 18, 4, 8, 0.50
1, 14, 15, 4, 6, 0.50
1, 14, 19, 4, 2, 0.50
1, 15, 20, 4, 13, 0.50
1, 16, 17, 4, 4, 0.50
1, 16, 21, 4, 14, 0.50
1, 17, 18, 4, 20, 0.50
1, 17, 22, 4, 19, 0.50
1, 18, 19, 4, 12, 0.50
1, 18, 23, 4, 8, 0.50
1, 19, 20, 4, 2, 0.50
1, 19, 24, 4, 6, 0.50
1, 20, 25, 4, 21, 0.50
1, 21, 22, 4, 16, 0.50
1, 22, 23, 4, 9, 0.50
1, 23, 24, 4, 17, 0.50
1, 24, 25, 4, 13, 0.50
1, 1, 2, 5, 21, 0.50
1, 1, 6, 5, 15, 0.50
1, 2, 3, 5, 15, 0.50
1, 2, 7, 5, 15, 0.50
1, 3, 4, 5, 4, 0.50
1, 3, 8, 5, 11, 0.50
1, 4, 5, 5, 10, 0.50
1, 4, 9, 5, 4, 0.50
1, 5, 10, 5, 19, 0.50
1, 6, 7, 5, 12, 0.50
1, 6, 11, 5, 20, 0.50
1, 7, 8, 5, 4, 0.50
1, 7, 12, 5, 8, 0.50
1, 8, 9, 5, 21, 0.50
1, 8, 13, 5, 12, 0.50
1, 9, 10, 5, 20, 0.50
1, 9, 14, 5, 20, 0.50
1, 10, 15, 5, 11, 0.50
1, 11, 12, 5, 17, 0.50
1, 11, 16, 5, 6, 0.50
1, 12, 13, 5, 11, 0.50
1, 12, 17, 5, 1, 0.50
1, 13, 14, 5, 1, 0.50
1, 13, 18, 5, 2, 0.50
1, 14, 15, 5, 11, 0.50
1, 14, 19, 5, 3, 0.50
1, 15, 20, 5, 7, 0.50
1, 16, 17, 5, 3, 0.50
1, 16, 21, 5, 21, 0.50
1, 17, 18, 5, 8, 0.50
1, 17, 22, 5, 15, 0.50
1, 18, 19, 5, 9, 0.50
1, 18, 23, 5, 18, 0.50
1, 19, 20, 5, 10, 0.50
1, 19, 24, 5, 9, 0.50
1, 20, 25, 5, 8, 0.50
1, 21, 22, 5, 14, 0.50
1, 22, 23, 5, 19, 0.50
1, 23, 24, 5, 8, 0.50
1, 24, 25, 5, 17, 0.50
1, 1, 2, 6, 7, 0.50
1, 1, 6, 6, 18, 0.50
1, 2, 3, 6, 19, 0.50
1, 2, 7, 6, 2, 0.50
1, 3, 4, 6, 19, 0.50
1, 3, 8, 6, 5, 0.50
1, 4, 5, 6, 2, 0.50
1, 4, 9, 6, 6, 0.50
1, 5, 10, 6, 5, 0.50
1, 6, 7, 6, 3, 0.50
