k, i, j, t, w, pr
1, 1, 2, 0, 3, 0.25
1, 1, 6, 0, 14, 0.25
1, 2, 3, 0, 11, 0.25
1, 2, 7, 0, 9, 0.25
1, 3, 4, 0, 9, 0.25
1, 3, 8, 0, 5, 0.25
1, 4, 5, 0, 9, 0.25
1, 4, 9, 0, 3, 0.25
1, 5, 10, 0, 2, 0.25
1, 6, 7, 0, 9, 0.25
1, 6, 11, 0, 9, 0.25
1, 7, 8, 0, 14, 0.25
1, 7, 12, 0, 10, 0.25
1, 8, 9, 0, 9, 0.25
1, 8, 13, 0, 9, 0.25
1, 9, 10, 0, 10, 0.25
1, 9, 14, 0, 13, 0.25
1, 10, 15, 0, 13, 0.25
1, 11, 12, 0, 11, 0.25
1, 11, 16, 0, 14, 0.25
1, 12, 13, 0, 12, 0.25
1, 12, 17, 0, 7, 0.25
1, 13, 14, 0, 4, 0.25
1, 13, 18, 0, 13, 0.25
1, 14, 15, 0, 9, 0.25
1, 14, 19, 0, 6, 0.25
1, 15, 20, 0, 14, 0.25
1, 16, 17, 0, 14, 0.25
1, 16, 21, 0, 4, 0.25
1, 17, 18, 0, 9, 0.25
1, 17, 22, 0, 4, 0.25
1, 18, 19, 0, 7, 0.25
1, 18, 23, 0, 1, 0.25
1, 19, 20, 0, 12, 0.25
1, 19, 24, 0, 7, 0.25
1, 20, 25, 0, 7, 0.25
1, 21, 22, 0, 12, 0.25
1, 22, 23, 0, 12, 0.25
1, 23, 24, 0, 13, 0.25
1, 24, 25, 0, 7, 0.25
1, 1, 2, 1, 8, 0.25
1, 1, 6, 1, 12, 0.25
1, 2, 3, 1, 5, 0.25
1, 2, 7, 1, 13, 0.25
1, 3, 4, 1, 3, 0.25
1, 3, 8, 1, 6, 0.25
1, 4, 5, 1, 12, 0.25
1, 4, 9, 1, 7, 0.25
1, 5, 10, 1, 6, 0.25
1, 6, 7, 1, 3, 0.25
1, 6, 11, 1, 10, 0.25
1, 7, 8, 1, 14, 0.25
1, 7, 12, 1, 7, 0.25
1, 8, 9, 1, 4, 0.25
1, 8, 13, 1, 10, 0.25
1, 9, 10, 1, 5, 0.25
1, 9, 14, 1, 10, 0.25
1, 10, 15, 1, 1, 0.25
1, 11, 12, 1, 4, 0.25
1, 11, 16, 1, 13, 0.25
1, 12, 13, 1, 4, 0.25
1, 12, 17, 1, 2, 0.25
1, 13, 14, 1, 3, 0.25
1, 13, 18, 1, 4, 0.25
1, 14, 15, 1, 6, 0.25
1, 14, 19, 1, 2, 0.25
1, 15, 20, 1, 11, 0.25
1, 16, 17, 1, 4, 0.25
1, 16, 21, 1, 3, 0.25
1, 17, 18, 1, 2, 0.25
1, 17, 22, 1, 11, 0.25
1, 18, 19, 1, 8, 0.25
1, 18, 23, 1, 8, 0.25
1, 19, 20, 1, 2, 0.25
1, 19, 24, 1, 4, 0.25
1, 20, 25, 1, 6, 0.25
1, 21, 22, 1, 9, 0.25
1, 22, 23, 1, 6, 0.25
1, 23, 24, 1, 9, 0.25
1, 24, 25, 1, 10, 0.25
1, 1, 2, 2, 8, 0.25
1, 1, 6, 2, 11, 0.25
1, 2, 3, 2, 2, 0.25
1, 2, 7, 2, 4, 0.25
1, 3, 4, 2, 2, 0.25
1, 3, 8, 2, 4, 0.25
1, 4, 5, 2, 10, 0.25
1, 4, 9, 2, 5, 0.25
1, 5, 10, 2, 13, 0.25
1, 6, 7, 2, 3, 0.25
1, 6, 11, 2, 10, 0.25
1, 7, 8, 2, 1, 0.25
1, 7, 12, 2, 9, 0.25
1, 8, 9, 2, 6, 0.25
1, 8, 13, 2, 9, 0.25
1, 9, 10, 2, 14, 0.25
1, 9, 14, 2, 7, 0.25
1, 10, 15, 2, 2, 0.25
1, 11, 12, 2, 9, 0.25
1, 11, 16, 2, 13, 0.25
1, 12, 13, 2, 6, 0.25
1, 12, 17, 2, 7, 0.25
1, 13, 14, 2, 6, 0.25
1, 13, 18, 2, 6, 0.25
1, 14, 15, 2, 12, 0.25
1, 14, 19, 2, 8, 0.25
1, 15, 20, 2, 12, 0.25
1, 16, 17, 2, 12, 0.25
1, 16, 21, 2, 3, 0.25
1, 17, 18, 2, 12, 0.25
1, 17, 22, 2, 12, 0.25
1, 18, 19, 2, 13, 0.25
1, 18, 23, 2, 10, 0.25
1, 19, 20, 2, 4, 0.25
1, 19, 24, 2, 14, 0.25
1, 20, 25, 2, 6, 0.25
1, 21, 22, 2, 2, 0.25
1, 22, 23, 2, 4, 0.25
1, 23, 24, 2, 3, 0.25
1, 24, 25, 2, 12, 0.25
1, 1, 2, 3, 6, 0.25
1, 1, 6, 3, 6, 0.25
1, 2, 3, 3, 5, 0.25
1, 2, 7, 3, 8, 0.25
1, 3, 4, 3, 8, 0.25
1, 3, 8, 3, 2, 0.25
1, 4, 5, 3, 3, 0.25
1, 4, 9, 3, 6, 0.25
1, 5, 10, 3, 9, 0.25
1, 6, 7, 3, 2, 0.25
1, 6, 11, 3, 3, 0.25
1, 7, 8, 3, 6, 0.25
1, 7, 12, 3, 14, 0.25
1, 8, 9, 3, 3, 0.25
1, 8, 13, 3, 2, 0.25
1, 9, 10, 3, 12, 0.25
1, 9, 14, 3, 8, 0.25
1, 10, 15, 3, 14, 0.25
1, 11, 12, 3, 10, 0.25
1, 11, 16, 3, 7, 0.25
1, 12, 13, 3, 7, 0.25
1, 12, 17, 3, 9, 0.25
1, 13, 14, 3, 5, 0.25
1, 13, 18, 3, 4, 0.25
1, 14, 15, 3, 9, 0.25
1, 14, 19, 3, 12, 0.25
1, 15, 20, 3, 1, 0.25
1, 16, 17, 3, 6, 0.25
1, 16, 21, 3, 3, 0.25
1, 17, 18, 3, 12, 0.25
1, 17, 22, 3, 8, 0.25
1, 18, 19, 3, 8, 0.25
1, 18, 23, 3, 11, 0.25
1, 19, 20, 3, 7, 0.25
1, 19, 24, 3, 4, 0.25
1, 20, 25, 3, 8, 0.25
1, 21, 22, 3, 5, 0.25
1, 22, 23, 3, 12, 0.25
1, 23, 24, 3, 13, 0.25
1, 24, 25, 3, 7, 0.25
1, 1, 2, 4, 10, 0.25
1, 1, 6, 4, 1, 0.25
1, 2, 3, 4, 6, 0.25
1, 2, 7, 4, 11, 0.25
1, 3, 4, 4, 5, 0.25
1, 3, 8, 4, 12, 0.25
1, 4, 5, 4, 12, 0.25
1, 4, 9, 4, 9, 0.25
1, 5, 10, 4, 9, 0.25
1, 6, 7, 4, 6, 0.25
1, 6, 11, 4, 9, 0.25
1, 7, 8, 4, 3, 0.25
1, 7, 12, 4, 10, 0.25
1, 8, 9, 4, 10, 0.25
1, 8, 13, 4, 6, 0.25
1, 9, 10, 4, 3, 0.25
1, 9, 14, 4, 5, 0.25
