k, i, j, t, w, pr
1, 1, 2, 0, 7, 0.17
1, 1, 4, 0, 1, 0.17
1, 2, 3, 0, 7, 0.17
1, 2, 5, 0, 4, 0.17
1, 3, 6, 0, 37, 0.17
1, 4, 5, 0, 23, 0.17
1, 4, 7, 0, 28, 0.17
1, 5, 6, 0, 40, 0.17
1, 5, 8, 0, 20, 0.17
1, 6, 9, 0, 15, 0.17
1, 7, 8, 0, 7, 0.17
1, 8, 9, 0, 36, 0.17
1, 1, 2, 1, 21, 0.17
1, 1, 4, 1, 7, 0.17
1, 2, 3, 1, 21, 0.17
1, 2, 5, 1, 43, 0.17
1, 3, 6, 1, 36, 0.17
1, 4, 5, 1, 20, 0.17
1, 4, 7, 1, 23, 0.17
1, 5, 6, 1, 41, 0.17
1, 5, 8, 1, 17, 0.17
1, 6, 9, 1, 37, 0.17
1, 7, 8, 1, 18, 0.17
1, 8, 9, 1, 31, 0.17
1, 1, 2, 2, 30, 0.17
1, 1, 4, 2, 36, 0.17
1, 2, 3, 2, 25, 0.17
1, 2, 5, 2, 23, 0.17
1, 3, 6, 2, 19, 0.17
1, 4, 5, 2, 44, 0.17
1, 4, 7, 2, 35, 0.17
1, 5, 6, 2, 3, 0.17
1, 5, 8, 2, 18, 0.17
1, 6, 9, 2, 24, 0.17
1, 7, 8, 2, 18, 0.17
1, 8, 9, 2, 28, 0.17
1, 1, 2, 3, 8, 0.17
1, 1, 4, 3, 1, 0.17
1, 2, 3, 3, 6, 0.17
1, 2, 5, 3, 12, 0.17
1, 3, 6, 3, 37, 0.17
1, 4, 5, 3, 17, 0.17
1, 4, 7, 3, 2, 0.17
1, 5, 6, 3, 18, 0.17
1, 5, 8, 3, 21, 0.17
1, 6, 9, 3, 5, 0.17
1, 7, 8, 3, 24, 0.17
1, 8, 9, 3, 6, 0.17
1, 1, 2, 4, 42, 0.17
1, 1, 4, 4, 39, 0.17
1, 2, 3, 4, 31, 0.17
1, 2, 5, 4, 16, 0.17
1, 3, 6, 4, 31, 0.17
1, 4, 5, 4, 29, 0.17
1, 4, 7, 4, 34, 0.17
1, 5, 6, 4, 38, 0.17
1, 5, 8, 4, 1, 0.17
1, 6, 9, 4, 10, 0.17
1, 7, 8, 4, 10, 0.17
1, 8, 9, 4, 1, 0.17
1, 1, 2, 5, 38, 0.17
1, 1, 4, 5, 19, 0.17
1, 2, 3, 5, 39, 0.17
1, 2, 5, 5, 14, 0.17
1, 3, 6, 5, 6, 0.17
1, 4, 5, 5, 29, 0.17
1, 4, 7, 5, 2, 0.17
1, 5, 6, 5, 16, 0.17
