k, i, j, t, w, pr
1, 1, 2, 0, 5, 0.17
1, 1, 5, 0, 6, 0.17
1, 2, 3, 0, 11, 0.17
1, 2, 6, 0, 23, 0.17
1, 3, 4, 0, 5, 0.17
1, 3, 7, 0, 24, 0.17
1, 4, 8, 0, 5, 0.17
1, 5, 6, 0, 28, 0.17
1, 5, 9, 0, 2, 0.17
1, 6, 7, 0, 13, 0.17
1, 6, 10, 0, 1, 0.17
1, 7, 8, 0, 6, 0.17
1, 7, 11, 0, 10, 0.17
1, 8, 12, 0, 7, 0.17
1, 9, 10, 0, 17, 0.17
1, 9, 13, 0, 14, 0.17
1, 10, 11, 0, 5, 0.17
1, 10, 14, 0, 6, 0.17
1, 11, 12, 0, 13, 0.17
1, 11, 15, 0, 27, 0.17
1, 12, 16, 0, 4, 0.17
1, 13, 14, 0, 10, 0.17
1, 14, 15, 0, 10, 0.17
1, 15, 16, 0, 1, 0.17
1, 1, 2, 1, 9, 0.17
1, 1, 5, 1, 3, 0.17
1, 2, 3, 1, 16, 0.17
1, 2, 6, 1, 22, 0.17
1, 3, 4, 1, 10, 0.17
1, 3, 7, 1, 24, 0.17
1, 4, 8, 1, 10, 0.17
1, 5, 6, 1, 9, 0.17
1, 5, 9, 1, 24, 0.17
1, 6, 7, 1, 18, 0.17
1, 6, 10, 1, 16, 0.17
1, 7, 8, 1, 26, 0.17
1, 7, 11, 1, 23, 0.17
1, 8, 12, 1, 10, 0.17
1, 9, 10, 1, 8, 0.17
1, 9, 13, 1, 8, 0.17
1, 10, 11, 1, 12, 0.17
1, 10, 14, 1, 26, 0.17
1, 11, 12, 1, 8, 0.17
1, 11, 15, 1, 6, 0.17
1, 12, 16, 1, 10, 0.17
1, 13, 14, 1, 8, 0.17
1, 14, 15, 1, 4, 0.17
1, 15, 16, 1, 2, 0.17
1, 1, 2, 2, 10, 0.17
1, 1, 5, 2, 14, 0.17
1, 2, 3, 2, 24, 0.17
1, 2, 6, 2, 15, 0.17
1, 3, 4, 2, 6, 0.17
1, 3, 7, 2, 25, 0.17
1, 4, 8, 2, 2, 0.17
1, 5, 6, 2, 14, 0.17
1, 5, 9, 2, 21, 0.17
1, 6, 7, 2, 25, 0.17
1, 6, 10, 2, 17, 0.17
1, 7, 8, 2, 4, 0.17
1, 7, 11, 2, 15, 0.17
1, 8, 12, 2, 6, 0.17
1, 9, 10, 2, 21, 0.17
1, 9, 13, 2, 9, 0.17
1, 10, 11, 2, 12, 0.17
1, 10, 14, 2, 10, 0.17
1, 11, 12, 2, 23, 0.17
1, 11, 15, 2, 23, 0.17
1, 12, 16, 2, 26, 0.17
1, 13, 14, 2, 22, 0.17
1, 14, 15, 2, 17, 0.17
1, 15, 16, 2, 14, 0.17
1, 1, 2, 3, 15, 0.17
1, 1, 5, 3, 7, 0.17
1, 2, 3, 3, 14, 0.17
1, 2, 6, 3, 20, 0.17
1, 3, 4, 3, 10, 0.17
1, 3, 7, 3, 22, 0.17
1, 4, 8, 3, 14, 0.17
1, 5, 6, 3, 9, 0.17
1, 5, 9, 3, 26, 0.17
1, 6, 7, 3, 13, 0.17
1, 6, 10, 3, 25, 0.17
1, 7, 8, 3, 7, 0.17
1, 7, 11, 3, 7, 0.17
1, 8, 12, 3, 18, 0.17
1, 9, 10, 3, 2, 0.17
1, 9, 13, 3, 11, 0.17
1, 10, 11, 3, 28, 0.17
1, 10, 14, 3, 16, 0.17
1, 11, 12, 3, 24, 0.17
1, 11, 15, 3, 8, 0.17
1, 12, 16, 3, 23, 0.17
1, 13, 14, 3, 7, 0.17
1, 14, 15, 3, 12, 0.17
1, 15, 16, 3, 4, 0.17
1, 1, 2, 4, 14, 0.17
1, 1, 5, 4, 15, 0.17
1, 2, 3, 4, 24, 0.17
1, 2, 6, 4, 26, 0.17
1, 3, 4, 4, 23, 0.17
1, 3, 7, 4, 27, 0.17
1, 4, 8, 4, 14, 0.17
1, 5, 6, 4, 14, 0.17
1, 5, 9, 4, 3, 0.17
1, 6, 7, 4, 16, 0.17
1, 6, 10, 4, 12, 0.17
1, 7, 8, 4, 29, 0.17
1, 7, 11, 4, 24, 0.17
1, 8, 12, 4, 11, 0.17
1, 9, 10, 4, 5, 0.17
1, 9, 13, 4, 8, 0.17
1, 10, 11, 4, 3, 0.17
1, 10, 14, 4, 26, 0.17
1, 11, 12, 4, 18, 0.17
1, 11, 15, 4, 10, 0.17
1, 12, 16, 4, 21, 0.17
1, 13, 14, 4, 6, 0.17
1, 14, 15, 4, 26, 0.17
1, 15, 16, 4, 3, 0.17
1, 1, 2, 5, 19, 0.17
1, 1, 5, 5, 6, 0.17
1, 2, 3, 5, 16, 0.17
1, 2, 6, 5, 7, 0.17
1, 3, 4, 5, 7, 0.17
1, 3, 7, 5, 3, 0.17
1, 4, 8, 5, 19, 0.17
1, 5, 6, 5, 6, 0.17
1, 5, 9, 5, 7, 0.17
1, 6, 7, 5, 27, 0.17
1, 6, 10, 5, 29, 0.17
1, 7, 8, 5, 25, 0.17
1, 7, 11, 5, 3, 0.17
1, 8, 12, 5, 20, 0.17
1, 9, 10, 5, 11, 0.17
1, 9, 13, 5, 8, 0.17
1, 10, 11, 5, 25, 0.17
1, 10, 14, 5, 23, 0.17
1, 11, 12, 5, 11, 0.17
1, 11, 15, 5, 6, 0.17
1, 12, 16, 5, 22, 0.17
1, 13, 14, 5, 15, 0.17
1, 14, 15, 5, 20, 0.17
1, 15, 16, 5, 8, 0.17
1, 1, 2, 6, 17, 0.17
1, 1, 5, 6, 27, 0.17
1, 2, 3, 6, 22, 0.17
1, 2, 6, 6, 6, 0.17
1, 3, 4, 6, 3, 0.17
1, 3, 7, 6, 24, 0.17
1, 4, 8, 6, 21, 0.17
1, 5, 6, 6, 18, 0.17
1, 5, 9, 6, 4, 0.17
1, 6, 7, 6, 13, 0.17
1, 6, 10, 6, 28, 0.17
1, 7, 8, 6, 11, 0.17
1, 7, 11, 6, 27, 0.17
1, 8, 12, 6, 29, 0.17
1, 9, 10, 6, 20, 0.17
1, 9, 13, 6, 4, 0.17
1, 10, 11, 6, 2, 0.17
1, 10, 14, 6, 17, 0.17
1, 11, 12, 6, 26, 0.17
1, 11, 15, 6, 20, 0.17
1, 12, 16, 6, 24, 0.17
1, 13, 14, 6, 7, 0.17
1, 14, 15, 6, 25, 0.17
1, 15, 16, 6, 29, 0.17
1, 1, 2, 7, 22, 0.17
1, 1, 5, 7, 3, 0.17
1, 2, 3, 7, 22, 0.17
1, 2, 6, 7, 19, 0.17
1, 3, 4, 7, 16, 0.17
1, 3, 7, 7, 19, 0.17
1, 4, 8, 7, 13, 0.17
1, 5, 6, 7, 21, 0.17
1, 5, 9, 7, 11, 0.17
1, 6, 7, 7, 14, 0.17
1, 6, 10, 7, 23, 0.17
1, 7, 8, 7, 15, 0.17
1, 7, 11, 7, 12, 0.17
1, 8, 12, 7, 2, 0.17
1, 9, 10, 7, 5, 0.17
1, 9, 13, 7, 17, 0.17
1, 10, 11, 7, 26, 0.17
1, 10, 14, 7, 27, 0.17
1, 11, 12, 7, 14, 0.17
1, 11, 15, 7, 9, 0.17
1, 12, 16, 7, 18, 0.17
1, 13, 14, 7, 2, 0.17
1, 14, 15, 7, 22, 0.17
1, 15, 16, 7, 12, 0.17
1, 1, 2, 8, 10, 0.17
1, 1, 5, 8, 19, 0.17
1, 2, 3, 8, 2, 0.17
1, 2, 6, 8, 1, 0.17
1, 3, 4, 8, 28, 0.17
1, 3, 7, 8, 24, 0.17
1, 4, 8, 8, 24, 0.17
1, 5, 6, 8, 27, 0.17
1, 5, 9, 8, 19, 0.17
1, 6, 7, 8, 15, 0.17
1, 6, 10, 8, 19, 0.17
1, 7, 8, 8, 9, 0.17
1, 7, 11, 8, 26, 0.17
1, 8, 12, 8, 9, 0.17
1, 9, 10, 8, 17, 0.17
1, 9, 13, 8, 25, 0.17
1, 10, 11, 8, 13, 0.17
1, 10, 14, 8, 26, 0.17
1, 11, 12, 8, 4, 0.17
1, 11, 15, 8, 7, 0.17
1, 12, 16, 8, 12, 0.17
1, 13, 14, 8, 25, 0.17
1, 14, 15, 8, 22, 0.17
1, 15, 16, 8, 5, 0.17
1, 1, 2, 9, 26, 0.17
1, 1, 5, 9, 11, 0.17
1, 2, 3, 9, 18, 0.17
1, 2, 6, 9, 9, 0.17
1, 3, 4, 9, 5, 0.17
1, 3, 7, 9, 16, 0.17
1, 4, 8, 9, 23, 0.17
1, 5, 6, 9, 9, 0.17
1, 5, 9, 9, 13, 0.17
1, 6, 7, 9, 7, 0.17
1, 6, 10, 9, 6, 0.17
1, 7, 8, 9, 20, 0.17
1, 7, 11, 9, 9, 0.17
1, 8, 12, 9, 13, 0.17
1, 9, 10, 9, 8, 0.17
1, 9, 13, 9, 6, 0.17
1, 10, 11, 9, 24, 0.17
1, 10, 14, 9, 11, 0.17
1, 11, 12, 9, 9, 0.17
1, 11, 15, 9, 22, 0.17
1, 12, 16, 9, 19, 0.17
1, 13, 14, 9, 2, 0.17
1, 14, 15, 9, 12, 0.17
1, 15, 16, 9, 17, 0.17
1, 1, 2, 10, 26, 0.17
1, 1, 5, 10, 8, 0.17
1, 2, 3, 10, 6, 0.17
1, 2, 6, 10, 12, 0.17
1, 3, 4, 10, 8, 0.17
1, 3, 7, 10, 2, 0.17
1, 4, 8, 10, 12, 0.17
1, 5, 6, 10, 22, 0.17
