k, i, j, t, w, pr
1, 1, 2, 0, 4, 0.17
1, 1, 5, 0, 9, 0.17
1, 2, 3, 0, 12, 0.17
1, 2, 6, 0, 2, 0.17
1, 3, 4, 0, 19, 0.17
1, 3, 7, 0, 8, 0.17
1, 4, 8, 0, 7, 0.17
1, 5, 6, 0, 5, 0.17
1, 5, 9, 0, 16, 0.17
1, 6, 7, 0, 10, 0.17
1, 6, 10, 0, 4, 0.17
1, 7, 8, 0, 18, 0.17
1, 7, 11, 0, 9, 0.17
1, 8, 12, 0, 7, 0.17
1, 9, 10, 0, 13, 0.17
1, 9, 13, 0, 13, 0.17
1, 10, 11, 0, 3, 0.17
1, 10, 14, 0, 8, 0.17
1, 11, 12, 0, 6, 0.17
1, 11, 15, 0, 7, 0.17
1, 12, 16, 0, 4, 0.17
1, 13, 14, 0, 18, 0.17
1, 14, 15, 0, 17, 0.17
1, 15, 16, 0, 16, 0.17
1, 1, 2, 1, 8, 0.17
1, 1, 5, 1, 18, 0.17
1, 2, 3, 1, 6, 0.17
1, 2, 6, 1, 16, 0.17
1, 3, 4, 1, 6, 0.17
1, 3, 7, 1, 17, 0.17
1, 4, 8, 1, 2, 0.17
1, 5, 6, 1, 9, 0.17
1, 5, 9, 1, 18, 0.17
1, 6, 7, 1, 9, 0.17
1, 6, 10, 1, 12, 0.17
1, 7, 8, 1, 13, 0.17
1, 7, 11, 1, 17, 0.17
1, 8, 12, 1, 1, 0.17
1, 9, 10, 1, 18, 0.17
1, 9, 13, 1, 2, 0.17
1, 10, 11, 1, 1, 0.17
1, 10, 14, 1, 13, 0.17
1, 11, 12, 1, 4, 0.17
1, 11, 15, 1, 6, 0.17
1, 12, 16, 1, 10, 0.17
1, 13, 14, 1, 2, 0.17
1, 14, 15, 1, 12, 0.17
1, 15, 16, 1, 19, 0.17
1, 1, 2, 2, 6, 0.17
1, 1, 5, 2, 5, 0.17
1, 2, 3, 2, 3, 0.17
1, 2, 6, 2, 14, 0.17
1, 3, 4, 2, 1, 0.17
1, 3, 7, 2, 18, 0.17
1, 4, 8, 2, 12, 0.17
1, 5, 6, 2, 18, 0.17
1, 5, 9, 2, 1, 0.17
1, 6, 7, 2, 2, 0.17
1, 6, 10, 2, 15, 0.17
1, 7, 8, 2, 8, 0.17
1, 7, 11, 2, 8, 0.17
1, 8, 12, 2, 14, 0.17
1, 9, 10, 2, 10, 0.17
1, 9, 13, 2, 17, 0.17
