k, i, j, t, w, pr
1, 1, 2, 0, 34, 0.17
1, 1, 4, 0, 28, 0.17
1, 2, 3, 0, 5, 0.17
1, 2, 5, 0, 9, 0.17
1, 3, 6, 0, 16, 0.17
1, 4, 5, 0, 7, 0.17
1, 4, 7, 0, 37, 0.17
1, 5, 6, 0, 19, 0.17
1, 5, 8, 0, 13, 0.17
1, 6, 9, 0, 20, 0.17
1, 7, 8, 0, 13, 0.17
1, 8, 9, 0, 21, 0.17
1, 1, 2, 1, 15, 0.17
1, 1, 4, 1, 24, 0.17
1, 2, 3, 1, 36, 0.17
1, 2, 5, 1, 3, 0.17
1, 3, 6, 1, 2, 0.17
1, 4, 5, 1, 24, 0.17
1, 4, 7, 1, 35, 0.17
1, 5, 6, 1, 16, 0.17
1, 5, 8, 1, 2, 0.17
1, 6, 9, 1, 34, 0.17
1, 7, 8, 1, 25, 0.17
1, 8, 9, 1, 42, 0.17
1, 1, 2, 2, 31, 0.17
1, 1, 4, 2, 1, 0.17
1, 2, 3, 2, 35, 0.17
1, 2, 5, 2, 21, 0.17
1, 3, 6, 2, 25, 0.17
1, 4, 5, 2, 17, 0.17
1, 4, 7, 2, 8, 0.17
1, 5, 6, 2, 38, 0.17
1, 5, 8, 2, 11, 0.17
1, 6, 9, 2, 40, 0.17
1, 7, 8, 2, 3, 0.17
1, 8, 9, 2, 30, 0.17
1, 1, 2, 3, 16, 0.17
1, 1, 4, 3, 8, 0.17
1, 2, 3, 3, 38, 0.17
1, 2, 5, 3, 5, 0.17
1, 3, 6, 3, 31, 0.17
1, 4, 5, 3, 26, 0.17
1, 4, 7, 3, 34, 0.17
1, 5, 6, 3, 14, 0.17
1, 5, 8, 3, 3, 0.17
1, 6, 9, 3, 27, 0.17
1, 7, 8, 3, 42, 0.17
1, 8, 9, 3, 40, 0.17
1, 1, 2, 4, 7, 0.17
1, 1, 4, 4, 17, 0.17
1, 2, 3, 4, 21, 0.17
1, 2, 5, 4, 18, 0.17
1, 3, 6, 4, 31, 0.17
1, 4, 5, 4, 3, 0.17
1, 4, 7, 4, 3, 0.17
1, 5, 6, 4, 13, 0.17
1, 5, 8, 4, 16, 0.17
1, 6, 9, 4, 27, 0.17
1, 7, 8, 4, 11, 0.17
1, 8, 9, 4, 16, 0.17
1, 1, 2, 5, 21, 0.17
1, 1, 4, 5, 25, 0.17
1, 2, 3, 5, 3, 0.17
1, 2, 5, 5, 38, 0.17
1, 3, 6, 5, 31, 0.17
1, 4, 5, 5, 28, 0.17
1, 4, 7, 5, 13, 0.17
