k, i, j, t, w, pr
1, 1, 2, 0, 4, 0.25
1, 1, 5, 0, 7, 0.25
1, 2, 3, 0, 18, 0.25
1, 2, 6, 0, 15, 0.25
1, 3, 4, 0, 1, 0.25
1, 3, 7, 0, 18, 0.25
1, 4, 8, 0, 3, 0.25
1, 5, 6, 0, 15, 0.25
1, 5, 9, 0, 16, 0.25
1, 6, 7, 0, 16, 0.25
1, 6, 10, 0, 7, 0.25
1, 7, 8, 0, 14, 0.25
1, 7, 11, 0, 7, 0.25
1, 8, 12, 0, 12, 0.25
1, 9, 10, 0, 3, 0.25
1, 9, 13, 0, 5, 0.25
1, 10, 11, 0, 13, 0.25
1, 10, 14, 0, 19, 0.25
1, 11, 12, 0, 13, 0.25
1, 11, 15, 0, 6, 0.25
1, 12, 16, 0, 3, 0.25
1, 13, 14, 0, 3, 0.25
1, 14, 15, 0, 4, 0.25
1, 15, 16, 0, 6, 0.25
1, 1, 2, 1, 19, 0.25
1, 1, 5, 1, 10, 0.25
1, 2, 3, 1, 16, 0.25
1, 2, 6, 1, 6, 0.25
1, 3, 4, 1, 17, 0.25
1, 3, 7, 1, 15, 0.25
1, 4, 8, 1, 2, 0.25
1, 5, 6, 1, 6, 0.25
1, 5, 9, 1, 3, 0.25
1, 6, 7, 1, 4, 0.25
1, 6, 10, 1, 2, 0.25
1, 7, 8, 1, 14, 0.25
1, 7, 11, 1, 17, 0.25
1, 8, 12, 1, 18, 0.25
1, 9, 10, 1, 13, 0.25
1, 9, 13, 1, 12, 0.25
1, 10, 11, 1, 10, 0.25
1, 10, 14, 1, 13, 0.25
1, 11, 12, 1, 5, 0.25
1, 11, 15, 1, 14, 0.25
1, 12, 16, 1, 18, 0.25
1, 13, 14, 1, 19, 0.25
1, 14, 15, 1, 6, 0.25
1, 15, 16, 1, 7, 0.25
1, 1, 2, 2, 18, 0.25
1, 1, 5, 2, 16, 0.25
1, 2, 3, 2, 10, 0.25
1, 2, 6, 2, 10, 0.25
1, 3, 4, 2, 6, 0.25
1, 3, 7, 2, 1, 0.25
1, 4, 8, 2, 3, 0.25
1, 5, 6, 2, 16, 0.25
1, 5, 9, 2, 16, 0.25
1, 6, 7, 2, 4, 0.25
1, 6, 10, 2, 10, 0.25
1, 7, 8, 2, 7, 0.25
1, 7, 11, 2, 14, 0.25
1, 8, 12, 2, 3, 0.25
1, 9, 10, 2, 3, 0.25
1, 9, 13, 2, 16, 0.25
1, 10, 11, 2, 10, 0.25
1, 10, 14, 2, 14, 0.25
1, 11, 12, 2, 11, 0.25
