k, i, j, t, w, pr
1, 1, 2, 0, 28, 0.17
1, 1, 5, 0, 17, 0.17
1, 2, 3, 0, 16, 0.17
1, 2, 6, 0, 26, 0.17
1, 3, 4, 0, 14, 0.17
1, 3, 7, 0, 12, 0.17
1, 4, 8, 0, 18, 0.17
1, 5, 6, 0, 8, 0.17
1, 5, 9, 0, 25, 0.17
1, 6, 7, 0, 27, 0.17
1, 6, 10, 0, 24, 0.17
1, 7, 8, 0, 5, 0.17
1, 7, 11, 0, 26, 0.17
1, 8, 12, 0, 2, 0.17
1, 9, 10, 0, 10, 0.17
1, 9, 13, 0, 22, 0.17
1, 10, 11, 0, 18, 0.17
1, 10, 14, 0, 24, 0.17
1, 11, 12, 0, 10, 0.17
1, 11, 15, 0, 18, 0.17
1, 12, 16, 0, 21, 0.17
1, 13, 14, 0, 18, 0.17
1, 14, 15, 0, 25, 0.17
1, 15, 16, 0, 8, 0.17
1, 1, 2, 1, 25, 0.17
1, 1, 5, 1, 24, 0.17
1, 2, 3, 1, 10, 0.17
1, 2, 6, 1, 10, 0.17
1, 3, 4, 1, 13, 0.17
1, 3, 7, 1, 2, 0.17
1, 4, 8, 1, 27, 0.17
1, 5, 6, 1, 26, 0.17
1, 5, 9, 1, 15, 0.17
1, 6, 7, 1, 14, 0.17
1, 6, 10, 1, 13, 0.17
1, 7, 8, 1, 19, 0.17
1, 7, 11, 1, 17, 0.17
1, 8, 12, 1, 4, 0.17
1, 9, 10, 1, 19, 0.17
1, 9, 13, 1, 10, 0.17
1, 10, 11, 1, 29, 0.17
1, 10, 14, 1, 25, 0.17
1, 11, 12, 1, 7, 0.17
1, 11, 15, 1, 9, 0.17
1, 12, 16, 1, 22, 0.17
1, 13, 14, 1, 28, 0.17
1, 14, 15, 1, 6, 0.17
1, 15, 16, 1, 12, 0.17
1, 1, 2, 2, 25, 0.17
1, 1, 5, 2, 9, 0.17
1, 2, 3, 2, 24, 0.17
1, 2, 6, 2, 6, 0.17
1, 3, 4, 2, 26, 0.17
1, 3, 7, 2, 26, 0.17
1, 4, 8, 2, 15, 0.17
1, 5, 6, 2, 6, 0.17
1, 5, 9, 2, 21, 0.17
1, 6, 7, 2, 22, 0.17
1, 6, 10, 2, 10, 0.17
1, 7, 8, 2, 12, 0.17
1, 7, 11, 2, 27, 0.17
1, 8, 12, 2, 24, 0.17
1, 9, 10, 2, 17, 0.17
1, 9, 13, 2, 13, 0.17
1, 10, 11, 2, 12, 0.17
1, 10, 14, 2, 7, 0.17
1, 11, 12, 2, 9, 0.17
1, 11, 15, 2, 5, 0.17
1, 12, 16, 2, 16, 0.17
1, 13, 14, 2, 12, 0.17
1, 14, 15, 2, 21, 0.17
1, 15, 16, 2, 23, 0.17
1, 1, 2, 3, 10, 0.17
1, 1, 5, 3, 27, 0.17
1, 2, 3, 3, 10, 0.17
1, 2, 6, 3, 4, 0.17
1, 3, 4, 3, 9, 0.17
1, 3, 7, 3, 10, 0.17
1, 4, 8, 3, 15, 0.17
1, 5, 6, 3, 22, 0.17
1, 5, 9, 3, 22, 0.17
1, 6, 7, 3, 26, 0.17
1, 6, 10, 3, 25, 0.17
1, 7, 8, 3, 25, 0.17
1, 7, 11, 3, 20, 0.17
1, 8, 12, 3, 1, 0.17
1, 9, 10, 3, 24, 0.17
1, 9, 13, 3, 24, 0.17
1, 10, 11, 3, 27, 0.17
1, 10, 14, 3, 12, 0.17
1, 11, 12, 3, 18, 0.17
1, 11, 15, 3, 12, 0.17
1, 12, 16, 3, 2, 0.17
1, 13, 14, 3, 27, 0.17
1, 14, 15, 3, 9, 0.17
1, 15, 16, 3, 9, 0.17
1, 1, 2, 4, 20, 0.17
1, 1, 5, 4, 23, 0.17
1, 2, 3, 4, 16, 0.17
1, 2, 6, 4, 4, 0.17
1, 3, 4, 4, 3, 0.17
1, 3, 7, 4, 9, 0.17
1, 4, 8, 4, 13, 0.17
1, 5, 6, 4, 6, 0.17
1, 5, 9, 4, 1, 0.17
1, 6, 7, 4, 27, 0.17
1, 6, 10, 4, 21, 0.17
1, 7, 8, 4, 5, 0.17
1, 7, 11, 4, 13, 0.17
1, 8, 12, 4, 21, 0.17
1, 9, 10, 4, 26, 0.17
1, 9, 13, 4, 22, 0.17
1, 10, 11, 4, 11, 0.17
1, 10, 14, 4, 3, 0.17
1, 11, 12, 4, 21, 0.17
1, 11, 15, 4, 18, 0.17
1, 12, 16, 4, 18, 0.17
1, 13, 14, 4, 4, 0.17
1, 14, 15, 4, 9, 0.17
1, 15, 16, 4, 20, 0.17
1, 1, 2, 5, 28, 0.17
1, 1, 5, 5, 14, 0.17
1, 2, 3, 5, 2, 0.17
1, 2, 6, 5, 11, 0.17
1, 3, 4, 5, 14, 0.17
1, 3, 7, 5, 13, 0.17
1, 4, 8, 5, 21, 0.17
1, 5, 6, 5, 3, 0.17
1, 5, 9, 5, 27, 0.17
1, 6, 7, 5, 3, 0.17
1, 6, 10, 5, 10, 0.17
1, 7, 8, 5, 9, 0.17
1, 7, 11, 5, 22, 0.17
1, 8, 12, 5, 16, 0.17
1, 9, 10, 5, 6, 0.17
1, 9, 13, 5, 6, 0.17
1, 10, 11, 5, 4, 0.17
1, 10, 14, 5, 17, 0.17
1, 11, 12, 5, 28, 0.17
1, 11, 15, 5, 27, 0.17
1, 12, 16, 5, 2, 0.17
1, 13, 14, 5, 26, 0.17
1, 14, 15, 5, 17, 0.17
1, 15, 16, 5, 25, 0.17
1, 1, 2, 6, 8, 0.17
1, 1, 5, 6, 15, 0.17
1, 2, 3, 6, 24, 0.17
1, 2, 6, 6, 10, 0.17
1, 3, 4, 6, 4, 0.17
1, 3, 7, 6, 19, 0.17
1, 4, 8, 6, 24, 0.17
1, 5, 6, 6, 9, 0.17
1, 5, 9, 6, 28, 0.17
1, 6, 7, 6, 8, 0.17
1, 6, 10, 6, 27, 0.17
1, 7, 8, 6, 19, 0.17
1, 7, 11, 6, 14, 0.17
1, 8, 12, 6, 6, 0.17
1, 9, 10, 6, 4, 0.17
1, 9, 13, 6, 12, 0.17
1, 10, 11, 6, 3, 0.17
1, 10, 14, 6, 15, 0.17
1, 11, 12, 6, 21, 0.17
1, 11, 15, 6, 5, 0.17
1, 12, 16, 6, 15, 0.17
1, 13, 14, 6, 16, 0.17
1, 14, 15, 6, 8, 0.17
1, 15, 16, 6, 18, 0.17
1, 1, 2, 7, 18, 0.17
1, 1, 5, 7, 3, 0.17
1, 2, 3, 7, 6, 0.17
1, 2, 6, 7, 21, 0.17
1, 3, 4, 7, 21, 0.17
1, 3, 7, 7, 11, 0.17
1, 4, 8, 7, 28, 0.17
1, 5, 6, 7, 2, 0.17
1, 5, 9, 7, 21, 0.17
1, 6, 7, 7, 13, 0.17
1, 6, 10, 7, 16, 0.17
1, 7, 8, 7, 29, 0.17
1, 7, 11, 7, 13, 0.17
1, 8, 12, 7, 2, 0.17
1, 9, 10, 7, 7, 0.17
1, 9, 13, 7, 19, 0.17
1, 10, 11, 7, 14, 0.17
1, 10, 14, 7, 6, 0.17
1, 11, 12, 7, 26, 0.17
1, 11, 15, 7, 9, 0.17
1, 12, 16, 7, 8, 0.17
1, 13, 14, 7, 3, 0.17
1, 14, 15, 7, 13, 0.17
1, 15, 16, 7, 4, 0.17
1, 1, 2, 8, 20, 0.17
1, 1, 5, 8, 13, 0.17
1, 2, 3, 8, 24, 0.17
1, 2, 6, 8, 24, 0.17
1, 3, 4, 8, 8, 0.17
1, 3, 7, 8, 21, 0.17
1, 4, 8, 8, 2, 0.17
1, 5, 6, 8, 21, 0.17
1, 5, 9, 8, 6, 0.17
1, 6, 7, 8, 29, 0.17
1, 6, 10, 8, 26, 0.17
1, 7, 8, 8, 19, 0.17
1, 7, 11, 8, 2, 0.17
1, 8, 12, 8, 13, 0.17
1, 9, 10, 8, 7, 0.17
1, 9, 13, 8, 12, 0.17
1, 10, 11, 8, 7, 0.17
1, 10, 14, 8, 16, 0.17
1, 11, 12, 8, 6, 0.17
1, 11, 15, 8, 12, 0.17
1, 12, 16, 8, 1, 0.17
1, 13, 14, 8, 8, 0.17
1, 14, 15, 8, 15, 0.17
1, 15, 16, 8, 26, 0.17
1, 1, 2, 9, 20, 0.17
1, 1, 5, 9, 7, 0.17
1, 2, 3, 9, 3, 0.17
1, 2, 6, 9, 7, 0.17
