k, i, j, t, w, pr
1, 1, 2, 0, 8, 0.25
1, 1, 8, 0, 5, 0.25
1, 2, 3, 0, 9, 0.25
1, 2, 9, 0, 5, 0.25
1, 3, 4, 0, 9, 0.25
1, 3, 10, 0, 5, 0.25
1, 4, 5, 0, 5, 0.25
1, 4, 11, 0, 2, 0.25
1, 5, 6, 0, 5, 0.25
1, 5, 12, 0, 7, 0.25
1, 6, 7, 0, 3, 0.25
1, 6, 13, 0, 2, 0.25
1, 7, 14, 0, 6, 0.25
1, 8, 9, 0, 3, 0.25
1, 8, 15, 0, 1, 0.25
1, 9, 10, 0, 4, 0.25
1, 9, 16, 0, 4, 0.25
1, 10, 11, 0, 7, 0.25
1, 10, 17, 0, 8, 0.25
1, 11, 12, 0, 8, 0.25
1, 11, 18, 0, 8, 0.25
1, 12, 13, 0, 5, 0.25
1, 12, 19, 0, 4, 0.25
1, 13, 14, 0, 8, 0.25
1, 13, 20, 0, 7, 0.25
1, 14, 21, 0, 7, 0.25
1, 15, 16, 0, 4, 0.25
1, 15, 22, 0, 8, 0.25
1, 16, 17, 0, 5, 0.25
1, 16, 23, 0, 6, 0.25
1, 17, 18, 0, 4, 0.25
1, 17, 24, 0, 2, 0.25
1, 18, 19, 0, 2, 0.25
1, 18, 25, 0, 6, 0.25
1, 19, 20, 0, 6, 0.25
1, 19, 26, 0, 2, 0.25
1, 20, 21, 0, 8, 0.25
1, 20, 27, 0, 5, 0.25
1, 21, 28, 0, 6, 0.25
1, 22, 23, 0, 8, 0.25
1, 22, 29, 0, 8, 0.25
1, 23, 24, 0, 3, 0.25
1, 23, 30, 0, 7, 0.25
1, 24, 25, 0, 2, 0.25
1, 24, 31, 0, 7, 0.25
1, 25, 26, 0, 2, 0.25
1, 25, 32, 0, 6, 0.25
1, 26, 27, 0, 8, 0.25
1, 26, 33, 0, 6, 0.25
1, 27, 28, 0, 4, 0.25
1, 27, 34, 0, 5, 0.25
1, 28, 35, 0, 3, 0.25
1, 29, 30, 0, 6, 0.25
1, 29, 36, 0, 6, 0.25
1, 30, 31, 0, 5, 0.25
1, 30, 37, 0, 9, 0.25
1, 31, 32, 0, 6, 0.25
1, 31, 38, 0, 8, 0.25
1, 32, 33, 0, 4, 0.25
1, 32, 39, 0, 3, 0.25
1, 33, 34, 0, 3, 0.25
1, 33, 40, 0, 5, 0.25
1, 34, 35, 0, 5, 0.25
1, 34, 41, 0, 5, 0.25
1, 35, 42, 0, 8, 0.25
1, 36, 37, 0, 2, 0.25
1, 36, 43, 0, 5, 0.25
1, 37, 38, 0, 8, 0.25
1, 37, 44, 0, 3, 0.25
1, 38, 39, 0, 5, 0.25
1, 38, 45, 0, 3, 0.25
1, 39, 40, 0, 5, 0.25
1, 39, 46, 0, 5, 0.25
