k, i, j, t, w, pr
1, 1, 2, 0, 4, 0.50
1, 1, 7, 0, 10, 0.50
1, 2, 3, 0, 9, 0.50
1, 2, 8, 0, 17, 0.50
1, 3, 4, 0, 3, 0.50
1, 3, 9, 0, 4, 0.50
1, 4, 5, 0, 7, 0.50
1, 4, 10, 0, 15, 0.50
1, 5, 6, 0, 9, 0.50
1, 5, 11, 0, 10, 0.50
1, 6, 12, 0, 5, 0.50
1, 7, 8, 0, 5, 0.50
1, 7, 13, 0, 8, 0.50
1, 8, 9, 0, 11, 0.50
1, 8, 14, 0, 13, 0.50
1, 9, 10, 0, 11, 0.50
1, 9, 15, 0, 9, 0.50
1, 10, 11, 0, 13, 0.50
1, 10, 16, 0, 7, 0.50
1, 11, 12, 0, 6, 0.50
1, 11, 17, 0, 12, 0.50
1, 12, 18, 0, 15, 0.50
1, 13, 14, 0, 5, 0.50
1, 13, 19, 0, 8, 0.50
1, 14, 15, 0, 5, 0.50
1, 14, 20, 0, 7, 0.50
1, 15, 16, 0, 2, 0.50
1, 15, 21, 0, 16, 0.50
1, 16, 17, 0, 15, 0.50
1, 16, 22, 0, 15, 0.50
1, 17, 18, 0, 7, 0.50
1, 17, 23, 0, 6, 0.50
1, 18, 24, 0, 8, 0.50
1, 19, 20, 0, 17, 0.50
1, 19, 25, 0, 10, 0.50
1, 20, 21, 0, 2, 0.50
1, 20, 26, 0, 15, 0.50
1, 21, 22, 0, 7, 0.50
1, 21, 27, 0, 6, 0.50
1, 22, 23, 0, 4, 0.50
1, 22, 28, 0, 5, 0.50
1, 23, 24, 0, 1, 0.50
1, 23, 29, 0, 10, 0.50
1, 24, 30, 0, 12, 0.50
1, 25, 26, 0, 14, 0.50
1, 25, 31, 0, 4, 0.50
1, 26, 27, 0, 9, 0.50
1, 26, 32, 0, 8, 0.50
1, 27, 28, 0, 10, 0.50
1, 27, 33, 0, 4, 0.50
1, 28, 29, 0, 5, 0.50
1, 28, 34, 0, 11, 0.50
1, 29, 30, 0, 6, 0.50
1, 29, 35, 0, 7, 0.50
1, 30, 36, 0, 3, 0.50
1, 31, 32, 0, 11, 0.50
1, 32, 33, 0, 14, 0.50
1, 33, 34, 0, 5, 0.50
1, 34, 35, 0, 16, 0.50
1, 35, 36, 0, 8, 0.50
1, 1, 2, 1, 17, 0.50
1, 1, 7, 1, 15, 0.50
1, 2, 3, 1, 10, 0.50
1, 2, 8, 1, 10, 0.50
1, 3, 4, 1, 8, 0.50
1, 3, 9, 1, 12, 0.50
1, 4, 5, 1, 10, 0.50
1, 4, 10, 1, 14, 0.50
1, 5, 6, 1, 17, 0.50
1, 5, 11, 1, 7, 0.50
1, 6, 12, 1, 17, 0.50
1, 7, 8, 1, 13, 0.50
1, 7, 13, 1, 4, 0.50
1, 8, 9, 1, 7, 0.50
1, 8, 14, 1, 1, 0.50
1, 9, 10, 1, 2, 0.50
1, 9, 15, 1, 3, 0.50
1, 10, 11, 1, 7, 0.50
1, 10, 16, 1, 14, 0.50
1, 11, 12, 1, 1, 0.50
1, 11, 17, 1, 7, 0.50
1, 12, 18, 1, 14, 0.50
1, 13, 14, 1, 17, 0.50
1, 13, 19, 1, 5, 0.50
1, 14, 15, 1, 14, 0.50
1, 14, 20, 1, 9, 0.50
1, 15, 16, 1, 9, 0.50
1, 15, 21, 1, 1, 0.50
1, 16, 17, 1, 2, 0.50
1, 16, 22, 1, 11, 0.50
1, 17, 18, 1, 7, 0.50
1, 17, 23, 1, 11, 0.50
1, 18, 24, 1, 4, 0.50
1, 19, 20, 1, 8, 0.50
1, 19, 25, 1, 11, 0.50
1, 20, 21, 1, 4, 0.50
1, 20, 26, 1, 10, 0.50
1, 21, 22, 1, 3, 0.50
1, 21, 27, 1, 17, 0.50
1, 22, 23, 1, 15, 0.50
1, 22, 28, 1, 4, 0.50
1, 23, 24, 1, 7, 0.50
1, 23, 29, 1, 6, 0.50
1, 24, 30, 1, 13, 0.50
1, 25, 26, 1, 7, 0.50
1, 25, 31, 1, 5, 0.50
1, 26, 27, 1, 7, 0.50
1, 26, 32, 1, 16, 0.50
1, 27, 28, 1, 10, 0.50
1, 27, 33, 1, 6, 0.50
1, 28, 29, 1, 16, 0.50
1, 28, 34, 1, 16, 0.50
1, 29, 30, 1, 8, 0.50
1, 29, 35, 1, 14, 0.50
1, 30, 36, 1, 3, 0.50
1, 31, 32, 1, 7, 0.50
1, 32, 33, 1, 15, 0.50
1, 33, 34, 1, 7, 0.50
1, 34, 35, 1, 14, 0.50
1, 35, 36, 1, 5, 0.50
1, 1, 2, 2, 8, 0.50
1, 1, 7, 2, 4, 0.50
1, 2, 3, 2, 6, 0.50
1, 2, 8, 2, 16, 0.50
1, 3, 4, 2, 4, 0.50
1, 3, 9, 2, 10, 0.50
1, 4, 5, 2, 13, 0.50
1, 4, 10, 2, 1, 0.50
1, 5, 6, 2, 3, 0.50
1, 5, 11, 2, 7, 0.50
1, 6, 12, 2, 10, 0.50
1, 7, 8, 2, 17, 0.50
1, 7, 13, 2, 3, 0.50
1, 8, 9, 2, 8, 0.50
1, 8, 14, 2, 17, 0.50
1, 9, 10, 2, 12, 0.50
1, 9, 15, 2, 17, 0.50
1, 10, 11, 2, 11, 0.50
1, 10, 16, 2, 10, 0.50
1, 11, 12, 2, 16, 0.50
1, 11, 17, 2, 10, 0.50
1, 12, 18, 2, 9, 0.50
1, 13, 14, 2, 9, 0.50
1, 13, 19, 2, 6, 0.50
1, 14, 15, 2, 7, 0.50
1, 14, 20, 2, 13, 0.50
1, 15, 16, 2, 1, 0.50
1, 15, 21, 2, 3, 0.50
1, 16, 17, 2, 8, 0.50
1, 16, 22, 2, 15, 0.50
1, 17, 18, 2, 3, 0.50
1, 17, 23, 2, 10, 0.50
1, 18, 24, 2, 15, 0.50
1, 19, 20, 2, 10, 0.50
1, 19, 25, 2, 5, 0.50
1, 20, 21, 2, 15, 0.50
1, 20, 26, 2, 10, 0.50
1, 21, 22, 2, 4, 0.50
1, 21, 27, 2, 14, 0.50
1, 22, 23, 2, 11, 0.50
1, 22, 28, 2, 2, 0.50
1, 23, 24, 2, 12, 0.50
1, 23, 29, 2, 11, 0.50
1, 24, 30, 2, 4, 0.50
1, 25, 26, 2, 11, 0.50
1, 25, 31, 2, 16, 0.50
1, 26, 27, 2, 14, 0.50
1, 26, 32, 2, 2, 0.50
1, 27, 28, 2, 12, 0.50
1, 27, 33, 2, 3, 0.50
