k, i, j, t, w, pr
1, 1, 2, 0, 14, 0.17
1, 1, 7, 0, 9, 0.17
1, 2, 3, 0, 5, 0.17
1, 2, 8, 0, 14, 0.17
1, 3, 4, 0, 8, 0.17
1, 3, 9, 0, 5, 0.17
1, 4, 5, 0, 17, 0.17
1, 4, 10, 0, 4, 0.17
1, 5, 6, 0, 10, 0.17
1, 5, 11, 0, 2, 0.17
1, 6, 12, 0, 9, 0.17
1, 7, 8, 0, 8, 0.17
1, 7, 13, 0, 2, 0.17
1, 8, 9, 0, 15, 0.17
1, 8, 14, 0, 10, 0.17
1, 9, 10, 0, 4, 0.17
1, 9, 15, 0, 7, 0.17
1, 10, 11, 0, 3, 0.17
1, 10, 16, 0, 11, 0.17
1, 11, 12, 0, 11, 0.17
1, 11, 17, 0, 5, 0.17
1, 12, 18, 0, 14, 0.17
1, 13, 14, 0, 13, 0.17
1, 13, 19, 0, 9, 0.17
1, 14, 15, 0, 7, 0.17
1, 14, 20, 0, 6, 0.17
1, 15, 16, 0, 3, 0.17
1, 15, 21, 0, 11, 0.17
1, 16, 17, 0, 6, 0.17
1, 16, 22, 0, 3, 0.17
1, 17, 18, 0, 5, 0.17
1, 17, 23, 0, 5, 0.17
1, 18, 24, 0, 1, 0.17
1, 19, 20, 0, 9, 0.17
1, 19, 25, 0, 9, 0.17
1, 20, 21, 0, 7, 0.17
1, 20, 26, 0, 3, 0.17
1, 21, 22, 0, 7, 0.17
1, 21, 27, 0, 2, 0.17
1, 22, 23, 0, 2, 0.17
1, 22, 28, 0, 13, 0.17
1, 23, 24, 0, 13, 0.17
1, 23, 29, 0, 13, 0.17
1, 24, 30, 0, 5, 0.17
1, 25, 26, 0, 14, 0.17
1, 25, 31, 0, 7, 0.17
1, 26, 27, 0, 15, 0.17
1, 26, 32, 0, 4, 0.17
1, 27, 28, 0, 11, 0.17
1, 27, 33, 0, 11, 0.17
1, 28, 29, 0, 3, 0.17
1, 28, 34, 0, 10, 0.17
1, 29, 30, 0, 7, 0.17
1, 29, 35, 0, 10, 0.17
1, 30, 36, 0, 5, 0.17
1, 31, 32, 0, 15, 0.17
1, 32, 33, 0, 16, 0.17
1, 33, 34, 0, 11, 0.17
1, 34, 35, 0, 3, 0.17
1, 35, 36, 0, 12, 0.17
1, 1, 2, 1, 2, 0.17
1, 1, 7, 1, 4, 0.17
1, 2, 3, 1, 8, 0.17
1, 2, 8, 1, 6, 0.17
1, 3, 4, 1, 7, 0.17
1, 3, 9, 1, 4, 0.17
1, 4, 5, 1, 10, 0.17
1, 4, 10, 1, 4, 0.17
