k, i, j, t, w, pr
1, 1, 2, 0, 1, 0.50
1, 1, 7, 0, 4, 0.50
1, 2, 3, 0, 13, 0.50
1, 2, 8, 0, 3, 0.50
1, 3, 4, 0, 8, 0.50
1, 3, 9, 0, 7, 0.50
1, 4, 5, 0, 11, 0.50
1, 4, 10, 0, 10, 0.50
1, 5, 6, 0, 1, 0.50
1, 5, 11, 0, 16, 0.50
1, 6, 12, 0, 12, 0.50
1, 7, 8, 0, 6, 0.50
1, 7, 13, 0, 4, 0.50
1, 8, 9, 0, 10, 0.50
1, 8, 14, 0, 9, 0.50
1, 9, 10, 0, 16, 0.50
1, 9, 15, 0, 14, 0.50
1, 10, 11, 0, 8, 0.50
1, 10, 16, 0, 15, 0.50
1, 11, 12, 0, 4, 0.50
1, 11, 17, 0, 15, 0.50
1, 12, 18, 0, 8, 0.50
1, 13, 14, 0, 12, 0.50
1, 13, 19, 0, 11, 0.50
1, 14, 15, 0, 8, 0.50
1, 14, 20, 0, 9, 0.50
1, 15, 16, 0, 13, 0.50
1, 15, 21, 0, 10, 0.50
1, 16, 17, 0, 13, 0.50
1, 16, 22, 0, 15, 0.50
1, 17, 18, 0, 13, 0.50
1, 17, 23, 0, 9, 0.50
1, 18, 24, 0, 12, 0.50
1, 19, 20, 0, 15, 0.50
1, 19, 25, 0, 8, 0.50
1, 20, 21, 0, 9, 0.50
1, 20, 26, 0, 16, 0.50
1, 21, 22, 0, 9, 0.50
1, 21, 27, 0, 15, 0.50
1, 22, 23, 0, 11, 0.50
1, 22, 28, 0, 13, 0.50
1, 23, 24, 0, 4, 0.50
1, 23, 29, 0, 6, 0.50
1, 24, 30, 0, 1, 0.50
1, 25, 26, 0, 11, 0.50
1, 25, 31, 0, 13, 0.50
1, 26, 27, 0, 16, 0.50
1, 26, 32, 0, 17, 0.50
1, 27, 28, 0, 6, 0.50
1, 27, 33, 0, 10, 0.50
1, 28, 29, 0, 3, 0.50
1, 28, 34, 0, 13, 0.50
1, 29, 30, 0, 13, 0.50
1, 29, 35, 0, 5, 0.50
1, 30, 36, 0, 10, 0.50
1, 31, 32, 0, 12, 0.50
1, 32, 33, 0, 11, 0.50
1, 33, 34, 0, 12, 0.50
1, 34, 35, 0, 9, 0.50
1, 35, 36, 0, 4, 0.50
1, 1, 2, 1, 5, 0.50
1, 1, 7, 1, 7, 0.50
1, 2, 3, 1, 4, 0.50
1, 2, 8, 1, 2, 0.50
1, 3, 4, 1, 12, 0.50
1, 3, 9, 1, 8, 0.50
1, 4, 5, 1, 4, 0.50
1, 4, 10, 1, 9, 0.50
1, 5, 6, 1, 11, 0.50
1, 5, 11, 1, 12, 0.50
1, 6, 12, 1, 2, 0.50
1, 7, 8, 1, 6, 0.50
1, 7, 13, 1, 5, 0.50
1, 8, 9, 1, 7, 0.50
1, 8, 14, 1, 1, 0.50
1, 9, 10, 1, 5, 0.50
1, 9, 15, 1, 14, 0.50
1, 10, 11, 1, 8, 0.50
1, 10, 16, 1, 8, 0.50
1, 11, 12, 1, 12, 0.50
1, 11, 17, 1, 17, 0.50
1, 12, 18, 1, 3, 0.50
1, 13, 14, 1, 11, 0.50
1, 13, 19, 1, 7, 0.50
1, 14, 15, 1, 6, 0.50
1, 14, 20, 1, 2, 0.50
1, 15, 16, 1, 10, 0.50
1, 15, 21, 1, 11, 0.50
1, 16, 17, 1, 4, 0.50
1, 16, 22, 1, 12, 0.50
1, 17, 18, 1, 12, 0.50
1, 17, 23, 1, 16, 0.50
1, 18, 24, 1, 13, 0.50
1, 19, 20, 1, 12, 0.50
1, 19, 25, 1, 14, 0.50
1, 20, 21, 1, 4, 0.50
1, 20, 26, 1, 13, 0.50
1, 21, 22, 1, 14, 0.50
1, 21, 27, 1, 3, 0.50
1, 22, 23, 1, 6, 0.50
1, 22, 28, 1, 2, 0.50
1, 23, 24, 1, 4, 0.50
1, 23, 29, 1, 5, 0.50
1, 24, 30, 1, 15, 0.50
1, 25, 26, 1, 16, 0.50
1, 25, 31, 1, 14, 0.50
1, 26, 27, 1, 5, 0.50
1, 26, 32, 1, 5, 0.50
1, 27, 28, 1, 8, 0.50
1, 27, 33, 1, 10, 0.50
1, 28, 29, 1, 13, 0.50
1, 28, 34, 1, 8, 0.50
1, 29, 30, 1, 4, 0.50
1, 29, 35, 1, 2, 0.50
1, 30, 36, 1, 6, 0.50
1, 31, 32, 1, 13, 0.50
1, 32, 33, 1, 8, 0.50
1, 33, 34, 1, 9, 0.50
1, 34, 35, 1, 12, 0.50
1, 35, 36, 1, 16, 0.50
1, 1, 2, 2, 11, 0.50
1, 1, 7, 2, 11, 0.50
1, 2, 3, 2, 5, 0.50
1, 2, 8, 2, 10, 0.50
1, 3, 4, 2, 3, 0.50
1, 3, 9, 2, 14, 0.50
1, 4, 5, 2, 15, 0.50
1, 4, 10, 2, 14, 0.50
1, 5, 6, 2, 3, 0.50
1, 5, 11, 2, 13, 0.50
1, 6, 12, 2, 8, 0.50
1, 7, 8, 2, 15, 0.50
1, 7, 13, 2, 8, 0.50
1, 8, 9, 2, 6, 0.50
1, 8, 14, 2, 11, 0.50
1, 9, 10, 2, 6, 0.50
1, 9, 15, 2, 14, 0.50
1, 10, 11, 2, 11, 0.50
1, 10, 16, 2, 2, 0.50
1, 11, 12, 2, 6, 0.50
1, 11, 17, 2, 9, 0.50
1, 12, 18, 2, 10, 0.50
1, 13, 14, 2, 16, 0.50
1, 13, 19, 2, 7, 0.50
1, 14, 15, 2, 11, 0.50
1, 14, 20, 2, 3, 0.50
1, 15, 16, 2, 12, 0.50
1, 15, 21, 2, 4, 0.50
1, 16, 17, 2, 17, 0.50
1, 16, 22, 2, 4, 0.50
1, 17, 18, 2, 8, 0.50
1, 17, 23, 2, 5, 0.50
1, 18, 24, 2, 13, 0.50
1, 19, 20, 2, 3, 0.50
1, 19, 25, 2, 16, 0.50
1, 20, 21, 2, 15, 0.50
1, 20, 26, 2, 14, 0.50
1, 21, 22, 2, 5, 0.50
1, 21, 27, 2, 11, 0.50
1, 22, 23, 2, 3, 0.50
1, 22, 28, 2, 16, 0.50
1, 23, 24, 2, 7, 0.50
1, 23, 29, 2, 11, 0.50
1, 24, 30, 2, 16, 0.50
1, 25, 26, 2, 9, 0.50
1, 25, 31, 2, 13, 0.50
1, 26, 27, 2, 2, 0.50
1, 26, 32, 2, 9, 0.50
1, 27, 28, 2, 6, 0.50
1, 27, 33, 2, 10, 0.50
1, 28, 29, 2, 9, 0.50
1, 28, 34, 2, 3, 0.50
1, 29, 30, 2, 8, 0.50
1, 29, 35, 2, 5, 0.50
1, 30, 36, 2, 6, 0.50
1, 31, 32, 2, 4, 0.50
1, 32, 33, 2, 13, 0.50
1, 33, 34, 2, 16, 0.50
1, 34, 35, 2, 7, 0.50
1, 35, 36, 2, 4, 0.50
1, 1, 2, 3, 11, 0.50
1, 1, 7, 3, 8, 0.50
1, 2, 3, 3, 1, 0.50
1, 2, 8, 3, 2, 0.50
1, 3, 4, 3, 3, 0.50
1, 3, 9, 3, 14, 0.50
1, 4, 5, 3, 5, 0.50
1, 4, 10, 3, 13, 0.50
1, 5, 6, 3, 17, 0.50
1, 5, 11, 3, 6, 0.50
1, 6, 12, 3, 4, 0.50
1, 7, 8, 3, 8, 0.50
1, 7, 13, 3, 8, 0.50
1, 8, 9, 3, 4, 0.50
1, 8, 14, 3, 12, 0.50
1, 9, 10, 3, 13, 0.50
1, 9, 15, 3, 11, 0.50
1, 10, 11, 3, 8, 0.50
1, 10, 16, 3, 3, 0.50
1, 11, 12, 3, 5, 0.50
1, 11, 17, 3, 9, 0.50
1, 12, 18, 3, 7, 0.50
1, 13, 14, 3, 4, 0.50
1, 13, 19, 3, 11, 0.50
1, 14, 15, 3, 1, 0.50
1, 14, 20, 3, 16, 0.50
1, 15, 16, 3, 16, 0.50
1, 15, 21, 3, 15, 0.50
1, 16, 17, 3, 8, 0.50
1, 16, 22, 3, 10, 0.50
1, 17, 18, 3, 9, 0.50
1, 17, 23, 3, 5, 0.50
1, 18, 24, 3, 8, 0.50
1, 19, 20, 3, 8, 0.50
1, 19, 25, 3, 9, 0.50
1, 20, 21, 3, 13, 0.50
1, 20, 26, 3, 2, 0.50
1, 21, 22, 3, 5, 0.50
1, 21, 27, 3, 5, 0.50
1, 22, 23, 3, 8, 0.50
1, 22, 28, 3, 13, 0.50
1, 23, 24, 3, 13, 0.50
1, 23, 29, 3, 15, 0.50
1, 24, 30, 3, 15, 0.50
1, 25, 26, 3, 15, 0.50
1, 25, 31, 3, 3, 0.50
1, 26, 27, 3, 3, 0.50
1, 26, 32, 3, 8, 0.50
1, 27, 28, 3, 11, 0.50
1, 27, 33, 3, 12, 0.50
1, 28, 29, 3, 1, 0.50
1, 28, 34, 3, 11, 0.50
1, 29, 30, 3, 8, 0.50
1, 29, 35, 3, 10, 0.50
1, 30, 36, 3, 8, 0.50
1, 31, 32, 3, 15, 0.50
1, 32, 33, 3, 6, 0.50
1, 33, 34, 3, 2, 0.50
1, 34, 35, 3, 17, 0.50
1, 35, 36, 3, 1, 0.50
1, 1, 2, 4, 16, 0.50
1, 1, 7, 4, 6, 0.50
1, 2, 3, 4, 16, 0.50
1, 2, 8, 4, 16, 0.50
1, 3, 4, 4, 4, 0.50
1, 3, 9, 4, 3, 0.50
1, 4, 5, 4, 5, 0.50
1, 4, 10, 4, 7, 0.50
1, 5, 6, 4, 2, 0.50
1, 5, 11, 4, 15, 0.50
1, 6, 12, 4, 4, 0.50
1, 7, 8, 4, 16, 0.50
1, 7, 13, 4, 11, 0.50
1, 8, 9, 4, 4, 0.50
1, 8, 14, 4, 15, 0.50
1, 9, 10, 4, 9, 0.50
1, 9, 15, 4, 9, 0.50
1, 10, 11, 4, 2, 0.50
1, 10, 16, 4, 2, 0.50
1, 11, 12, 4, 2, 0.50
1, 11, 17, 4, 16, 0.50
1, 12, 18, 4, 2, 0.50
1, 13, 14, 4, 14, 0.50
1, 13, 19, 4, 2, 0.50
1, 14, 15, 4, 7, 0.50
1, 14, 20, 4, 8, 0.50
1, 15, 16, 4, 10, 0.50
1, 15, 21, 4, 15, 0.50
1, 16, 17, 4, 6, 0.50
1, 16, 22, 4, 10, 0.50
1, 17, 18, 4, 4, 0.50
1, 17, 23, 4, 4, 0.50
1, 18, 24, 4, 4, 0.50
1, 19, 20, 4, 15, 0.50
1, 19, 25, 4, 15, 0.50
1, 20, 21, 4, 15, 0.50
1, 20, 26, 4, 2, 0.50
1, 21, 22, 4, 10, 0.50
1, 21, 27, 4, 8, 0.50
1, 22, 23, 4, 17, 0.50
1, 22, 28, 4, 16, 0.50
1, 23, 24, 4, 16, 0.50
1, 23, 29, 4, 3, 0.50
1, 24, 30, 4, 12, 0.50
1, 25, 26, 4, 2, 0.50
1, 25, 31, 4, 3, 0.50
1, 26, 27, 4, 3, 0.50
1, 26, 32, 4, 10, 0.50
1, 27, 28, 4, 12, 0.50
1, 27, 33, 4, 6, 0.50
1, 28, 29, 4, 7, 0.50
1, 28, 34, 4, 1, 0.50
1, 29, 30, 4, 3, 0.50
1, 29, 35, 4, 1, 0.50
1, 30, 36, 4, 3, 0.50
1, 31, 32, 4, 13, 0.50
1, 32, 33, 4, 3, 0.50
1, 33, 34, 4, 8, 0.50
1, 34, 35, 4, 15, 0.50
1, 35, 36, 4, 12, 0.50
1, 1, 2, 5, 5, 0.50
1, 1, 7, 5, 5, 0.50
1, 2, 3, 5, 11, 0.50
1, 2, 8, 5, 13, 0.50
1, 3, 4, 5, 11, 0.50
1, 3, 9, 5, 13, 0.50
1, 4, 5, 5, 11, 0.50
1, 4, 10, 5, 14, 0.50
1, 5, 6, 5, 5, 0.50
1, 5, 11, 5, 8, 0.50
1, 6, 12, 5, 17, 0.50
1, 7, 8, 5, 17, 0.50
1, 7, 13, 5, 13, 0.50
1, 8, 9, 5, 13, 0.50
1, 8, 14, 5, 15, 0.50
1, 9, 10, 5, 6, 0.50
1, 9, 15, 5, 15, 0.50
1, 10, 11, 5, 13, 0.50
1, 10, 16, 5, 7, 0.50
1, 11, 12, 5, 2, 0.50
1, 11, 17, 5, 12, 0.50
1, 12, 18, 5, 4, 0.50
1, 13, 14, 5, 10, 0.50
1, 13, 19, 5, 17, 0.50
1, 14, 15, 5, 8, 0.50
1, 14, 20, 5, 12, 0.50
1, 15, 16, 5, 9, 0.50
1, 15, 21, 5, 16, 0.50
1, 16, 17, 5, 12, 0.50
1, 16, 22, 5, 5, 0.50
1, 17, 18, 5, 8, 0.50
