k, i, j, t, w, pr
1, 1, 2, 0, 22, 0.17
1, 1, 5, 0, 2, 0.17
1, 2, 3, 0, 22, 0.17
1, 2, 6, 0, 5, 0.17
1, 3, 4, 0, 2, 0.17
1, 3, 7, 0, 14, 0.17
1, 4, 8, 0, 4, 0.17
1, 5, 6, 0, 21, 0.17
1, 5, 9, 0, 10, 0.17
1, 6, 7, 0, 13, 0.17
1, 6, 10, 0, 11, 0.17
1, 7, 8, 0, 15, 0.17
1, 7, 11, 0, 6, 0.17
1, 8, 12, 0, 24, 0.17
1, 9, 10, 0, 8, 0.17
1, 9, 13, 0, 12, 0.17
1, 10, 11, 0, 4, 0.17
1, 10, 14, 0, 24, 0.17
1, 11, 12, 0, 22, 0.17
1, 11, 15, 0, 17, 0.17
1, 12, 16, 0, 23, 0.17
1, 13, 14, 0, 21, 0.17
1, 14, 15, 0, 17, 0.17
1, 15, 16, 0, 28, 0.17
1, 1, 2, 1, 15, 0.17
1, 1, 5, 1, 16, 0.17
1, 2, 3, 1, 21, 0.17
1, 2, 6, 1, 2, 0.17
1, 3, 4, 1, 13, 0.17
1, 3, 7, 1, 26, 0.17
1, 4, 8, 1, 8, 0.17
1, 5, 6, 1, 4, 0.17
1, 5, 9, 1, 11, 0.17
1, 6, 7, 1, 24, 0.17
1, 6, 10, 1, 19, 0.17
1, 7, 8, 1, 29, 0.17
1, 7, 11, 1, 3, 0.17
1, 8, 12, 1, 7, 0.17
1, 9, 10, 1, 4, 0.17
1, 9, 13, 1, 16, 0.17
1, 10, 11, 1, 6, 0.17
1, 10, 14, 1, 18, 0.17
1, 11, 12, 1, 16, 0.17
1, 11, 15, 1, 11, 0.17
1, 12, 16, 1, 8, 0.17
1, 13, 14, 1, 9, 0.17
1, 14, 15, 1, 27, 0.17
1, 15, 16, 1, 24, 0.17
1, 1, 2, 2, 19, 0.17
1, 1, 5, 2, 26, 0.17
1, 2, 3, 2, 3, 0.17
1, 2, 6, 2, 14, 0.17
1, 3, 4, 2, 12, 0.17
1, 3, 7, 2, 15, 0.17
1, 4, 8, 2, 7, 0.17
1, 5, 6, 2, 7, 0.17
1, 5, 9, 2, 1, 0.17
1, 6, 7, 2, 6, 0.17
1, 6, 10, 2, 22, 0.17
1, 7, 8, 2, 21, 0.17
1, 7, 11, 2, 12, 0.17
1, 8, 12, 2, 3, 0.17
1, 9, 10, 2, 24, 0.17
1, 9, 13, 2, 7, 0.17
1, 10, 11, 2, 22, 0.17
1, 10, 14, 2, 20, 0.17
1, 11, 12, 2, 10, 0.17
1, 11, 15, 2, 13, 0.17
1, 12, 16, 2, 11, 0.17
1, 13, 14, 2, 8, 0.17
1, 14, 15, 2, 14, 0.17
1, 15, 16, 2, 6, 0.17
1, 1, 2, 3, 19, 0.17
1, 1, 5, 3, 19, 0.17
1, 2, 3, 3, 10, 0.17
1, 2, 6, 3, 5, 0.17
1, 3, 4, 3, 9, 0.17
1, 3, 7, 3, 22, 0.17
1, 4, 8, 3, 10, 0.17
1, 5, 6, 3, 3, 0.17
1, 5, 9, 3, 13, 0.17
1, 6, 7, 3, 26, 0.17
1, 6, 10, 3, 11, 0.17
1, 7, 8, 3, 9, 0.17
1, 7, 11, 3, 13, 0.17
1, 8, 12, 3, 27, 0.17
1, 9, 10, 3, 12, 0.17
1, 9, 13, 3, 4, 0.17
1, 10, 11, 3, 26, 0.17
1, 10, 14, 3, 2, 0.17
1, 11, 12, 3, 7, 0.17
1, 11, 15, 3, 14, 0.17
1, 12, 16, 3, 2, 0.17
1, 13, 14, 3, 24, 0.17
1, 14, 15, 3, 8, 0.17
1, 15, 16, 3, 27, 0.17
1, 1, 2, 4, 12, 0.17
1, 1, 5, 4, 22, 0.17
1, 2, 3, 4, 7, 0.17
1, 2, 6, 4, 4, 0.17
1, 3, 4, 4, 18, 0.17
1, 3, 7, 4, 2, 0.17
1, 4, 8, 4, 3, 0.17
1, 5, 6, 4, 5, 0.17
1, 5, 9, 4, 12, 0.17
1, 6, 7, 4, 3, 0.17
1, 6, 10, 4, 7, 0.17
1, 7, 8, 4, 2, 0.17
1, 7, 11, 4, 4, 0.17
1, 8, 12, 4, 13, 0.17
