k, i, j, t, w, pr
1, 1, 2, 0, 33, 0.17
1, 1, 4, 0, 32, 0.17
1, 2, 3, 0, 26, 0.17
1, 2, 5, 0, 24, 0.17
1, 3, 6, 0, 5, 0.17
1, 4, 5, 0, 15, 0.17
1, 4, 7, 0, 28, 0.17
1, 5, 6, 0, 41, 0.17
1, 5, 8, 0, 28, 0.17
1, 6, 9, 0, 41, 0.17
1, 7, 8, 0, 21, 0.17
1, 8, 9, 0, 36, 0.17
1, 1, 2, 1, 27, 0.17
1, 1, 4, 1, 18, 0.17
1, 2, 3, 1, 13, 0.17
1, 2, 5, 1, 31, 0.17
1, 3, 6, 1, 16, 0.17
1, 4, 5, 1, 25, 0.17
1, 4, 7, 1, 35, 0.17
1, 5, 6, 1, 20, 0.17
1, 5, 8, 1, 34, 0.17
1, 6, 9, 1, 32, 0.17
1, 7, 8, 1, 12, 0.17
1, 8, 9, 1, 39, 0.17
1, 1, 2, 2, 42, 0.17
1, 1, 4, 2, 10, 0.17
1, 2, 3, 2, 2, 0.17
1, 2, 5, 2, 14, 0.17
1, 3, 6, 2, 21, 0.17
1, 4, 5, 2, 17, 0.17
1, 4, 7, 2, 43, 0.17
1, 5, 6, 2, 11, 0.17
1, 5, 8, 2, 27, 0.17
1, 6, 9, 2, 42, 0.17
1, 7, 8, 2, 3, 0.17
1, 8, 9, 2, 40, 0.17
1, 1, 2, 3, 4, 0.17
1, 1, 4, 3, 13, 0.17
1, 2, 3, 3, 15, 0.17
1, 2, 5, 3, 23, 0.17
1, 3, 6, 3, 20, 0.17
1, 4, 5, 3, 32, 0.17
1, 4, 7, 3, 11, 0.17
1, 5, 6, 3, 17, 0.17
1, 5, 8, 3, 24, 0.17
1, 6, 9, 3, 38, 0.17
1, 7, 8, 3, 25, 0.17
1, 8, 9, 3, 37, 0.17
1, 1, 2, 4, 8, 0.17
1, 1, 4, 4, 30, 0.17
1, 2, 3, 4, 2, 0.17
1, 2, 5, 4, 44, 0.17
1, 3, 6, 4, 32, 0.17
1, 4, 5, 4, 5, 0.17
1, 4, 7, 4, 2, 0.17
1, 5, 6, 4, 23, 0.17
1, 5, 8, 4, 38, 0.17
1, 6, 9, 4, 21, 0.17
1, 7, 8, 4, 23, 0.17
1, 8, 9, 4, 38, 0.17
1, 1, 2, 5, 18, 0.17
1, 1, 4, 5, 21, 0.17
1, 2, 3, 5, 41, 0.17
1, 2, 5, 5, 14, 0.17
1, 3, 6, 5, 28, 0.17
1, 4, 5, 5, 41, 0.17
1, 4, 7, 5, 20, 0.17
1, 5, 6, 5, 39, 0.17
1, 5, 8, 5, 25, 0.17
1, 6, 9, 5, 27, 0.17
1, 7, 8, 5, 12, 0.17
1, 8, 9, 5, 20, 0.17
1, 1, 2, 6, 30, 0.17
1, 1, 4, 6, 42, 0.17
1, 2, 3, 6, 17, 0.17
1, 2, 5, 6, 14, 0.17
1, 3, 6, 6, 22, 0.17
1, 4, 5, 6, 30, 0.17
1, 4, 7, 6, 36, 0.17
1, 5, 6, 6, 18, 0.17
1, 5, 8, 6, 6, 0.17
1, 6, 9, 6, 18, 0.17
1, 7, 8, 6, 9, 0.17
1, 8, 9, 6, 33, 0.17
1, 1, 2, 7, 28, 0.17
1, 1, 4, 7, 34, 0.17
1, 2, 3, 7, 28, 0.17
1, 2, 5, 7, 29, 0.17
1, 3, 6, 7, 3, 0.17
1, 4, 5, 7, 32, 0.17
1, 4, 7, 7, 15, 0.17
1, 5, 6, 7, 4, 0.17
1, 5, 8, 7, 44, 0.17
1, 6, 9, 7, 36, 0.17
1, 7, 8, 7, 15, 0.17
1, 8, 9, 7, 31, 0.17
1, 1, 2, 8, 1, 0.17
1, 1, 4, 8, 4, 0.17
1, 2, 3, 8, 8, 0.17
1, 2, 5, 8, 6, 0.17
1, 3, 6, 8, 38, 0.17
1, 4, 5, 8, 17, 0.17
1, 4, 7, 8, 42, 0.17
1, 5, 6, 8, 21, 0.17
1, 5, 8, 8, 8, 0.17
1, 6, 9, 8, 34, 0.17
1, 7, 8, 8, 31, 0.17
