k, i, j, t, w, pr
1, 1, 2, 0, 21, 0.50
1, 1, 4, 0, 7, 0.50
1, 2, 3, 0, 14, 0.50
1, 2, 5, 0, 25, 0.50
1, 3, 6, 0, 22, 0.50
1, 4, 5, 0, 12, 0.50
1, 4, 7, 0, 20, 0.50
1, 5, 6, 0, 4, 0.50
1, 5, 8, 0, 28, 0.50
1, 6, 9, 0, 5, 0.50
1, 7, 8, 0, 14, 0.50
1, 8, 9, 0, 19, 0.50
1, 1, 2, 1, 12, 0.50
1, 1, 4, 1, 10, 0.50
1, 2, 3, 1, 23, 0.50
1, 2, 5, 1, 3, 0.50
1, 3, 6, 1, 14, 0.50
1, 4, 5, 1, 10, 0.50
1, 4, 7, 1, 3, 0.50
1, 5, 6, 1, 12, 0.50
1, 5, 8, 1, 4, 0.50
1, 6, 9, 1, 20, 0.50
1, 7, 8, 1, 7, 0.50
1, 8, 9, 1, 16, 0.50
1, 1, 2, 2, 9, 0.50
1, 1, 4, 2, 10, 0.50
1, 2, 3, 2, 20, 0.50
1, 2, 5, 2, 21, 0.50
1, 3, 6, 2, 8, 0.50
1, 4, 5, 2, 24, 0.50
1, 4, 7, 2, 6, 0.50
1, 5, 6, 2, 9, 0.50
1, 5, 8, 2, 14, 0.50
1, 6, 9, 2, 26, 0.50
1, 7, 8, 2, 25, 0.50
1, 8, 9, 2, 9, 0.50
1, 1, 2, 3, 12, 0.50
1, 1, 4, 3, 26, 0.50
1, 2, 3, 3, 24, 0.50
1, 2, 5, 3, 27, 0.50
1, 3, 6, 3, 19, 0.50
1, 4, 5, 3, 2, 0.50
1, 4, 7, 3, 3, 0.50
1, 5, 6, 3, 5, 0.50
1, 5, 8, 3, 9, 0.50
1, 6, 9, 3, 25, 0.50
1, 7, 8, 3, 6, 0.50
1, 8, 9, 3, 7, 0.50
1, 1, 2, 4, 13, 0.50
1, 1, 4, 4, 14, 0.50
1, 2, 3, 4, 12, 0.50
1, 2, 5, 4, 13, 0.50
1, 3, 6, 4, 22, 0.50
1, 4, 5, 4, 17, 0.50
1, 4, 7, 4, 22, 0.50
