k, i, j, t, w, pr
1, 1, 2, 0, 5, 0.50
1, 1, 8, 0, 5, 0.50
1, 2, 3, 0, 7, 0.50
1, 2, 9, 0, 6, 0.50
1, 3, 4, 0, 8, 0.50
1, 3, 10, 0, 1, 0.50
1, 4, 5, 0, 3, 0.50
1, 4, 11, 0, 1, 0.50
1, 5, 6, 0, 5, 0.50
1, 5, 12, 0, 7, 0.50
1, 6, 7, 0, 5, 0.50
1, 6, 13, 0, 9, 0.50
1, 7, 14, 0, 5, 0.50
1, 8, 9, 0, 2, 0.50
1, 8, 15, 0, 5, 0.50
1, 9, 10, 0, 1, 0.50
1, 9, 16, 0, 9, 0.50
1, 10, 11, 0, 1, 0.50
1, 10, 17, 0, 9, 0.50
1, 11, 12, 0, 3, 0.50
1, 11, 18, 0, 7, 0.50
1, 12, 13, 0, 1, 0.50
1, 12, 19, 0, 6, 0.50
1, 13, 14, 0, 2, 0.50
1, 13, 20, 0, 1, 0.50
1, 14, 21, 0, 2, 0.50
1, 15, 16, 0, 3, 0.50
1, 15, 22, 0, 4, 0.50
1, 16, 17, 0, 2, 0.50
1, 16, 23, 0, 9, 0.50
1, 17, 18, 0, 8, 0.50
1, 17, 24, 0, 5, 0.50
1, 18, 19, 0, 2, 0.50
1, 18, 25, 0, 3, 0.50
1, 19, 20, 0, 1, 0.50
1, 19, 26, 0, 4, 0.50
1, 20, 21, 0, 8, 0.50
1, 20, 27, 0, 9, 0.50
1, 21, 28, 0, 3, 0.50
1, 22, 23, 0, 2, 0.50
1, 22, 29, 0, 7, 0.50
1, 23, 24, 0, 6, 0.50
1, 23, 30, 0, 6, 0.50
1, 24, 25, 0, 1, 0.50
1, 24, 31, 0, 1, 0.50
1, 25, 26, 0, 1, 0.50
1, 25, 32, 0, 8, 0.50
1, 26, 27, 0, 3, 0.50
1, 26, 33, 0, 9, 0.50
1, 27, 28, 0, 7, 0.50
1, 27, 34, 0, 6, 0.50
1, 28, 35, 0, 3, 0.50
1, 29, 30, 0, 8, 0.50
1, 29, 36, 0, 5, 0.50
1, 30, 31, 0, 6, 0.50
1, 30, 37, 0, 4, 0.50
1, 31, 32, 0, 7, 0.50
1, 31, 38, 0, 3, 0.50
1, 32, 33, 0, 7, 0.50
1, 32, 39, 0, 5, 0.50
1, 33, 34, 0, 6, 0.50
1, 33, 40, 0, 9, 0.50
1, 34, 35, 0, 1, 0.50
1, 34, 41, 0, 3, 0.50
1, 35, 42, 0, 7, 0.50
1, 36, 37, 0, 4, 0.50
1, 36, 43, 0, 4, 0.50
1, 37, 38, 0, 9, 0.50
1, 37, 44, 0, 7, 0.50
1, 38, 39, 0, 2, 0.50
1, 38, 45, 0, 4, 0.50
1, 39, 40, 0, 7, 0.50
1, 39, 46, 0, 8, 0.50
1, 40, 41, 0, 5, 0.50
1, 40, 47, 0, 4, 0.50
1, 41, 42, 0, 5, 0.50
1, 41, 48, 0, 7, 0.50
1, 42, 49, 0, 2, 0.50
1, 43, 44, 0, 5, 0.50
1, 44, 45, 0, 6, 0.50
1, 45, 46, 0, 5, 0.50
1, 46, 47, 0, 7, 0.50
1, 47, 48, 0, 7, 0.50
1, 48, 49, 0, 3, 0.50
1, 1, 2, 1, 2, 0.50
1, 1, 8, 1, 7, 0.50
1, 2, 3, 1, 7, 0.50
1, 2, 9, 1, 3, 0.50
1, 3, 4, 1, 2, 0.50
1, 3, 10, 1, 3, 0.50
1, 4, 5, 1, 8, 0.50
1, 4, 11, 1, 3, 0.50
1, 5, 6, 1, 6, 0.50
1, 5, 12, 1, 9, 0.50
1, 6, 7, 1, 3, 0.50
1, 6, 13, 1, 4, 0.50
1, 7, 14, 1, 9, 0.50
1, 8, 9, 1, 4, 0.50
1, 8, 15, 1, 2, 0.50
1, 9, 10, 1, 6, 0.50
1, 9, 16, 1, 2, 0.50
1, 10, 11, 1, 4, 0.50
1, 10, 17, 1, 4, 0.50
1, 11, 12, 1, 6, 0.50
1, 11, 18, 1, 1, 0.50
1, 12, 13, 1, 8, 0.50
1, 12, 19, 1, 4, 0.50
1, 13, 14, 1, 2, 0.50
1, 13, 20, 1, 6, 0.50
1, 14, 21, 1, 8, 0.50
1, 15, 16, 1, 1, 0.50
1, 15, 22, 1, 6, 0.50
1, 16, 17, 1, 3, 0.50
1, 16, 23, 1, 2, 0.50
1, 17, 18, 1, 5, 0.50
1, 17, 24, 1, 5, 0.50
1, 18, 19, 1, 8, 0.50
1, 18, 25, 1, 8, 0.50
1, 19, 20, 1, 4, 0.50
1, 19, 26, 1, 5, 0.50
1, 20, 21, 1, 9, 0.50
1, 20, 27, 1, 6, 0.50
1, 21, 28, 1, 5, 0.50
1, 22, 23, 1, 9, 0.50
1, 22, 29, 1, 5, 0.50
1, 23, 24, 1, 2, 0.50
1, 23, 30, 1, 6, 0.50
1, 24, 25, 1, 9, 0.50
1, 24, 31, 1, 1, 0.50
1, 25, 26, 1, 6, 0.50
1, 25, 32, 1, 8, 0.50
1, 26, 27, 1, 5, 0.50
1, 26, 33, 1, 2, 0.50
1, 27, 28, 1, 6, 0.50
1, 27, 34, 1, 1, 0.50
1, 28, 35, 1, 4, 0.50
1, 29, 30, 1, 5, 0.50
1, 29, 36, 1, 3, 0.50
1, 30, 31, 1, 4, 0.50
1, 30, 37, 1, 6, 0.50
1, 31, 32, 1, 2, 0.50
1, 31, 38, 1, 8, 0.50
1, 32, 33, 1, 3, 0.50
1, 32, 39, 1, 6, 0.50
1, 33, 34, 1, 7, 0.50
1, 33, 40, 1, 5, 0.50
1, 34, 35, 1, 8, 0.50
1, 34, 41, 1, 4, 0.50
1, 35, 42, 1, 7, 0.50
1, 36, 37, 1, 5, 0.50
1, 36, 43, 1, 6, 0.50
1, 37, 38, 1, 2, 0.50
1, 37, 44, 1, 5, 0.50
1, 38, 39, 1, 3, 0.50
1, 38, 45, 1, 3, 0.50
1, 39, 40, 1, 5, 0.50
1, 39, 46, 1, 8, 0.50
1, 40, 41, 1, 7, 0.50
1, 40, 47, 1, 6, 0.50
1, 41, 42, 1, 1, 0.50
1, 41, 48, 1, 7, 0.50
1, 42, 49, 1, 7, 0.50
1, 43, 44, 1, 3, 0.50
1, 44, 45, 1, 7, 0.50
1, 45, 46, 1, 4, 0.50
1, 46, 47, 1, 7, 0.50
1, 47, 48, 1, 7, 0.50
1, 48, 49, 1, 6, 0.50
1, 1, 2, 2, 4, 0.50
1, 1, 8, 2, 4, 0.50
1, 2, 3, 2, 6, 0.50
1, 2, 9, 2, 7, 0.50
1, 3, 4, 2, 3, 0.50
1, 3, 10, 2, 3, 0.50
1, 4, 5, 2, 2, 0.50
1, 4, 11, 2, 2, 0.50
1, 5, 6, 2, 7, 0.50
1, 5, 12, 2, 4, 0.50
1, 6, 7, 2, 6, 0.50
1, 6, 13, 2, 2, 0.50
1, 7, 14, 2, 4, 0.50
1, 8, 9, 2, 3, 0.50
1, 8, 15, 2, 7, 0.50
1, 9, 10, 2, 1, 0.50
1, 9, 16, 2, 6, 0.50
1, 10, 11, 2, 7, 0.50
1, 10, 17, 2, 4, 0.50
1, 11, 12, 2, 5, 0.50
1, 11, 18, 2, 9, 0.50
1, 12, 13, 2, 7, 0.50
1, 12, 19, 2, 3, 0.50
1, 13, 14, 2, 8, 0.50
1, 13, 20, 2, 6, 0.50
1, 14, 21, 2, 7, 0.50
1, 15, 16, 2, 7, 0.50
1, 15, 22, 2, 9, 0.50
1, 16, 17, 2, 3, 0.50
1, 16, 23, 2, 8, 0.50
1, 17, 18, 2, 7, 0.50
1, 17, 24, 2, 5, 0.50
1, 18, 19, 2, 5, 0.50
1, 18, 25, 2, 8, 0.50
1, 19, 20, 2, 2, 0.50
1, 19, 26, 2, 8, 0.50
1, 20, 21, 2, 6, 0.50
1, 20, 27, 2, 9, 0.50
1, 21, 28, 2, 8, 0.50
1, 22, 23, 2, 8, 0.50
1, 22, 29, 2, 8, 0.50
1, 23, 24, 2, 7, 0.50
1, 23, 30, 2, 1, 0.50
1, 24, 25, 2, 1, 0.50
1, 24, 31, 2, 7, 0.50
1, 25, 26, 2, 1, 0.50
1, 25, 32, 2, 1, 0.50
1, 26, 27, 2, 7, 0.50
1, 26, 33, 2, 6, 0.50
1, 27, 28, 2, 3, 0.50
1, 27, 34, 2, 1, 0.50
1, 28, 35, 2, 3, 0.50
1, 29, 30, 2, 8, 0.50
1, 29, 36, 2, 5, 0.50
1, 30, 31, 2, 6, 0.50
1, 30, 37, 2, 8, 0.50
1, 31, 32, 2, 4, 0.50
1, 31, 38, 2, 7, 0.50
1, 32, 33, 2, 4, 0.50
1, 32, 39, 2, 2, 0.50
1, 33, 34, 2, 4, 0.50
1, 33, 40, 2, 2, 0.50
1, 34, 35, 2, 7, 0.50
1, 34, 41, 2, 5, 0.50
1, 35, 42, 2, 2, 0.50
1, 36, 37, 2, 6, 0.50
1, 36, 43, 2, 6, 0.50
1, 37, 38, 2, 7, 0.50
1, 37, 44, 2, 4, 0.50
1, 38, 39, 2, 4, 0.50
1, 38, 45, 2, 5, 0.50
1, 39, 40, 2, 6, 0.50
1, 39, 46, 2, 8, 0.50
1, 40, 41, 2, 3, 0.50
1, 40, 47, 2, 4, 0.50
1, 41, 42, 2, 5, 0.50
1, 41, 48, 2, 5, 0.50
1, 42, 49, 2, 6, 0.50
1, 43, 44, 2, 8, 0.50
1, 44, 45, 2, 5, 0.50
1, 45, 46, 2, 8, 0.50
1, 46, 47, 2, 9, 0.50
1, 47, 48, 2, 3, 0.50
1, 48, 49, 2, 2, 0.50
1, 1, 2, 3, 3, 0.50
1, 1, 8, 3, 1, 0.50
1, 2, 3, 3, 8, 0.50
1, 2, 9, 3, 6, 0.50
1, 3, 4, 3, 7, 0.50
1, 3, 10, 3, 5, 0.50
1, 4, 5, 3, 5, 0.50
1, 4, 11, 3, 2, 0.50
1, 5, 6, 3, 3, 0.50
1, 5, 12, 3, 9, 0.50
1, 6, 7, 3, 1, 0.50
1, 6, 13, 3, 5, 0.50
1, 7, 14, 3, 2, 0.50
1, 8, 9, 3, 8, 0.50
1, 8, 15, 3, 3, 0.50
1, 9, 10, 3, 3, 0.50
1, 9, 16, 3, 3, 0.50
1, 10, 11, 3, 1, 0.50
1, 10, 17, 3, 6, 0.50
1, 11, 12, 3, 4, 0.50
1, 11, 18, 3, 1, 0.50
1, 12, 13, 3, 9, 0.50
1, 12, 19, 3, 6, 0.50
1, 13, 14, 3, 8, 0.50
1, 13, 20, 3, 5, 0.50
1, 14, 21, 3, 8, 0.50
1, 15, 16, 3, 4, 0.50
1, 15, 22, 3, 4, 0.50
1, 16, 17, 3, 9, 0.50
1, 16, 23, 3, 6, 0.50
1, 17, 18, 3, 4, 0.50
1, 17, 24, 3, 7, 0.50
1, 18, 19, 3, 4, 0.50
1, 18, 25, 3, 8, 0.50
1, 19, 20, 3, 1, 0.50
1, 19, 26, 3, 7, 0.50
1, 20, 21, 3, 6, 0.50
1, 20, 27, 3, 6, 0.50
1, 21, 28, 3, 9, 0.50
1, 22, 23, 3, 7, 0.50
1, 22, 29, 3, 6, 0.50
1, 23, 24, 3, 4, 0.50
1, 23, 30, 3, 3, 0.50
1, 24, 25, 3, 5, 0.50
1, 24, 31, 3, 8, 0.50
1, 25, 26, 3, 3, 0.50
1, 25, 32, 3, 8, 0.50
1, 26, 27, 3, 9, 0.50
1, 26, 33, 3, 5, 0.50
1, 27, 28, 3, 2, 0.50
1, 27, 34, 3, 8, 0.50
1, 28, 35, 3, 6, 0.50
1, 29, 30, 3, 5, 0.50
1, 29, 36, 3, 1, 0.50
1, 30, 31, 3, 8, 0.50
1, 30, 37, 3, 8, 0.50
1, 31, 32, 3, 6, 0.50
1, 31, 38, 3, 4, 0.50
1, 32, 33, 3, 4, 0.50
1, 32, 39, 3, 9, 0.50
1, 33, 34, 3, 5, 0.50
1, 33, 40, 3, 4, 0.50
1, 34, 35, 3, 9, 0.50
1, 34, 41, 3, 5, 0.50
1, 35, 42, 3, 5, 0.50
1, 36, 37, 3, 3, 0.50
1, 36, 43, 3, 5, 0.50
1, 37, 38, 3, 4, 0.50
1, 37, 44, 3, 2, 0.50
1, 38, 39, 3, 8, 0.50
1, 38, 45, 3, 3, 0.50
1, 39, 40, 3, 5, 0.50
1, 39, 46, 3, 5, 0.50
1, 40, 41, 3, 3, 0.50
1, 40, 47, 3, 6, 0.50
1, 41, 42, 3, 2, 0.50
1, 41, 48, 3, 9, 0.50
1, 42, 49, 3, 7, 0.50
1, 43, 44, 3, 7, 0.50
1, 44, 45, 3, 4, 0.50
1, 45, 46, 3, 6, 0.50
1, 46, 47, 3, 2, 0.50
1, 47, 48, 3, 2, 0.50
1, 48, 49, 3, 9, 0.50
1, 1, 2, 4, 4, 0.50
1, 1, 8, 4, 8, 0.50
1, 2, 3, 4, 5, 0.50
1, 2, 9, 4, 4, 0.50
1, 3, 4, 4, 7, 0.50
1, 3, 10, 4, 7, 0.50
1, 4, 5, 4, 7, 0.50
1, 4, 11, 4, 5, 0.50
1, 5, 6, 4, 8, 0.50
1, 5, 12, 4, 4, 0.50
1, 6, 7, 4, 6, 0.50
1, 6, 13, 4, 2, 0.50
1, 7, 14, 4, 1, 0.50
1, 8, 9, 4, 9, 0.50
1, 8, 15, 4, 3, 0.50
1, 9, 10, 4, 4, 0.50
1, 9, 16, 4, 8, 0.50
1, 10, 11, 4, 2, 0.50
1, 10, 17, 4, 8, 0.50
1, 11, 12, 4, 6, 0.50
1, 11, 18, 4, 8, 0.50
1, 12, 13, 4, 9, 0.50
1, 12, 19, 4, 3, 0.50
1, 13, 14, 4, 7, 0.50
1, 13, 20, 4, 1, 0.50
1, 14, 21, 4, 1, 0.50
1, 15, 16, 4, 2, 0.50
1, 15, 22, 4, 6, 0.50
1, 16, 17, 4, 8, 0.50
1, 16, 23, 4, 6, 0.50
1, 17, 18, 4, 2, 0.50
1, 17, 24, 4, 5, 0.50
1, 18, 19, 4, 2, 0.50
1, 18, 25, 4, 1, 0.50
1, 19, 20, 4, 7, 0.50
1, 19, 26, 4, 3, 0.50
1, 20, 21, 4, 8, 0.50
1, 20, 27, 4, 2, 0.50
1, 21, 28, 4, 4, 0.50
1, 22, 23, 4, 4, 0.50
1, 22, 29, 4, 2, 0.50
1, 23, 24, 4, 8, 0.50
1, 23, 30, 4, 2, 0.50
1, 24, 25, 4, 4, 0.50
1, 24, 31, 4, 2, 0.50
1, 25, 26, 4, 8, 0.50
1, 25, 32, 4, 4, 0.50
1, 26, 27, 4, 5, 0.50
1, 26, 33, 4, 8, 0.50
1, 27, 28, 4, 2, 0.50
1, 27, 34, 4, 8, 0.50
1, 28, 35, 4, 6, 0.50
1, 29, 30, 4, 4, 0.50
1, 29, 36, 4, 2, 0.50
1, 30, 31, 4, 3, 0.50
1, 30, 37, 4, 6, 0.50
1, 31, 32, 4, 7, 0.50
1, 31, 38, 4, 9, 0.50
1, 32, 33, 4, 2, 0.50
1, 32, 39, 4, 9, 0.50
1, 33, 34, 4, 6, 0.50
1, 33, 40, 4, 2, 0.50
1, 34, 35, 4, 7, 0.50
1, 34, 41, 4, 7, 0.50
1, 35, 42, 4, 1, 0.50
1, 36, 37, 4, 9, 0.50
1, 36, 43, 4, 2, 0.50
1, 37, 38, 4, 4, 0.50
1, 37, 44, 4, 4, 0.50
1, 38, 39, 4, 2, 0.50
1, 38, 45, 4, 6, 0.50
1, 39, 40, 4, 5, 0.50
1, 39, 46, 4, 5, 0.50
1, 40, 41, 4, 4, 0.50
1, 40, 47, 4, 6, 0.50
1, 41, 42, 4, 6, 0.50
1, 41, 48, 4, 3, 0.50
1, 42, 49, 4, 6, 0.50
1, 43, 44, 4, 4, 0.50
1, 44, 45, 4, 9, 0.50
1, 45, 46, 4, 2, 0.50
1, 46, 47, 4, 4, 0.50
1, 47, 48, 4, 3, 0.50
1, 48, 49, 4, 2, 0.50
1, 1, 2, 5, 7, 0.50
1, 1, 8, 5, 7, 0.50
1, 2, 3, 5, 6, 0.50
1, 2, 9, 5, 5, 0.50
1, 3, 4, 5, 9, 0.50
1, 3, 10, 5, 2, 0.50
1, 4, 5, 5, 8, 0.50
1, 4, 11, 5, 1, 0.50
1, 5, 6, 5, 3, 0.50
1, 5, 12, 5, 6, 0.50
1, 6, 7, 5, 1, 0.50
1, 6, 13, 5, 1, 0.50
1, 7, 14, 5, 8, 0.50
1, 8, 9, 5, 8, 0.50
1, 8, 15, 5, 3, 0.50
1, 9, 10, 5, 2, 0.50
1, 9, 16, 5, 8, 0.50
1, 10, 11, 5, 7, 0.50
1, 10, 17, 5, 2, 0.50
1, 11, 12, 5, 7, 0.50
1, 11, 18, 5, 5, 0.50
1, 12, 13, 5, 6, 0.50
1, 12, 19, 5, 1, 0.50
