k, i, j, t, w, pr
1, 1, 2, 0, 16, 0.17
1, 1, 7, 0, 11, 0.17
1, 2, 3, 0, 3, 0.17
1, 2, 8, 0, 15, 0.17
1, 3, 4, 0, 13, 0.17
1, 3, 9, 0, 16, 0.17
1, 4, 5, 0, 14, 0.17
1, 4, 10, 0, 3, 0.17
1, 5, 6, 0, 7, 0.17
1, 5, 11, 0, 5, 0.17
1, 6, 12, 0, 12, 0.17
1, 7, 8, 0, 8, 0.17
1, 7, 13, 0, 3, 0.17
1, 8, 9, 0, 7, 0.17
1, 8, 14, 0, 4, 0.17
1, 9, 10, 0, 13, 0.17
1, 9, 15, 0, 3, 0.17
1, 10, 11, 0, 17, 0.17
1, 10, 16, 0, 3, 0.17
1, 11, 12, 0, 13, 0.17
1, 11, 17, 0, 12, 0.17
1, 12, 18, 0, 10, 0.17
1, 13, 14, 0, 11, 0.17
1, 13, 19, 0, 15, 0.17
1, 14, 15, 0, 11, 0.17
1, 14, 20, 0, 6, 0.17
1, 15, 16, 0, 2, 0.17
1, 15, 21, 0, 7, 0.17
1, 16, 17, 0, 15, 0.17
1, 16, 22, 0, 1, 0.17
1, 17, 18, 0, 3, 0.17
1, 17, 23, 0, 14, 0.17
1, 18, 24, 0, 8, 0.17
1, 19, 20, 0, 12, 0.17
1, 19, 25, 0, 13, 0.17
1, 20, 21, 0, 4, 0.17
1, 20, 26, 0, 9, 0.17
1, 21, 22, 0, 7, 0.17
1, 21, 27, 0, 2, 0.17
1, 22, 23, 0, 6, 0.17
1, 22, 28, 0, 1, 0.17
1, 23, 24, 0, 5, 0.17
1, 23, 29, 0, 8, 0.17
1, 24, 30, 0, 5, 0.17
1, 25, 26, 0, 5, 0.17
1, 25, 31, 0, 8, 0.17
1, 26, 27, 0, 8, 0.17
1, 26, 32, 0, 14, 0.17
1, 27, 28, 0, 11, 0.17
1, 27, 33, 0, 11, 0.17
1, 28, 29, 0, 14, 0.17
1, 28, 34, 0, 10, 0.17
1, 29, 30, 0, 4, 0.17
1, 29, 35, 0, 2, 0.17
1, 30, 36, 0, 10, 0.17
1, 31, 32, 0, 6, 0.17
1, 32, 33, 0, 11, 0.17
1, 33, 34, 0, 4, 0.17
1, 34, 35, 0, 12, 0.17
1, 35, 36, 0, 10, 0.17
1, 1, 2, 1, 16, 0.17
1, 1, 7, 1, 6, 0.17
1, 2, 3, 1, 17, 0.17
1, 2, 8, 1, 3, 0.17
1, 3, 4, 1, 6, 0.17
1, 3, 9, 1, 3, 0.17
1, 4, 5, 1, 8, 0.17
1, 4, 10, 1, 12, 0.17
1, 5, 6, 1, 17, 0.17
1, 5, 11, 1, 11, 0.17
1, 6, 12, 1, 3, 0.17
1, 7, 8, 1, 15, 0.17
1, 7, 13, 1, 17, 0.17
1, 8, 9, 1, 4, 0.17
1, 8, 14, 1, 6, 0.17
1, 9, 10, 1, 5, 0.17
1, 9, 15, 1, 1, 0.17
1, 10, 11, 1, 12, 0.17
1, 10, 16, 1, 6, 0.17
1, 11, 12, 1, 15, 0.17
1, 11, 17, 1, 14, 0.17
1, 12, 18, 1, 6, 0.17
1, 13, 14, 1, 10, 0.17
1, 13, 19, 1, 3, 0.17
1, 14, 15, 1, 2, 0.17
1, 14, 20, 1, 9, 0.17
1, 15, 16, 1, 10, 0.17
1, 15, 21, 1, 15, 0.17
1, 16, 17, 1, 3, 0.17
1, 16, 22, 1, 6, 0.17
1, 17, 18, 1, 15, 0.17
1, 17, 23, 1, 2, 0.17
1, 18, 24, 1, 5, 0.17
1, 19, 20, 1, 13, 0.17
1, 19, 25, 1, 11, 0.17
1, 20, 21, 1, 7, 0.17
1, 20, 26, 1, 8, 0.17
1, 21, 22, 1, 2, 0.17
1, 21, 27, 1, 14, 0.17
1, 22, 23, 1, 8, 0.17
1, 22, 28, 1, 6, 0.17
1, 23, 24, 1, 6, 0.17
1, 23, 29, 1, 6, 0.17
1, 24, 30, 1, 16, 0.17
1, 25, 26, 1, 3, 0.17
1, 25, 31, 1, 10, 0.17
1, 26, 27, 1, 13, 0.17
1, 26, 32, 1, 9, 0.17
1, 27, 28, 1, 15, 0.17
1, 27, 33, 1, 6, 0.17
1, 28, 29, 1, 15, 0.17
1, 28, 34, 1, 8, 0.17
1, 29, 30, 1, 12, 0.17
1, 29, 35, 1, 6, 0.17
1, 30, 36, 1, 3, 0.17
1, 31, 32, 1, 17, 0.17
1, 32, 33, 1, 9, 0.17
1, 33, 34, 1, 14, 0.17
1, 34, 35, 1, 7, 0.17
1, 35, 36, 1, 14, 0.17
1, 1, 2, 2, 7, 0.17
1, 1, 7, 2, 6, 0.17
1, 2, 3, 2, 17, 0.17
1, 2, 8, 2, 11, 0.17
1, 3, 4, 2, 11, 0.17
1, 3, 9, 2, 3, 0.17
1, 4, 5, 2, 14, 0.17
1, 4, 10, 2, 9, 0.17
1, 5, 6, 2, 5, 0.17
1, 5, 11, 2, 6, 0.17
1, 6, 12, 2, 5, 0.17
1, 7, 8, 2, 13, 0.17
1, 7, 13, 2, 7, 0.17
1, 8, 9, 2, 7, 0.17
1, 8, 14, 2, 11, 0.17
1, 9, 10, 2, 12, 0.17
1, 9, 15, 2, 5, 0.17
1, 10, 11, 2, 11, 0.17
1, 10, 16, 2, 5, 0.17
1, 11, 12, 2, 11, 0.17
1, 11, 17, 2, 5, 0.17
1, 12, 18, 2, 2, 0.17
1, 13, 14, 2, 15, 0.17
1, 13, 19, 2, 14, 0.17
1, 14, 15, 2, 4, 0.17
1, 14, 20, 2, 3, 0.17
1, 15, 16, 2, 6, 0.17
1, 15, 21, 2, 13, 0.17
1, 16, 17, 2, 2, 0.17
1, 16, 22, 2, 6, 0.17
1, 17, 18, 2, 11, 0.17
1, 17, 23, 2, 11, 0.17
1, 18, 24, 2, 2, 0.17
1, 19, 20, 2, 14, 0.17
1, 19, 25, 2, 4, 0.17
1, 20, 21, 2, 11, 0.17
1, 20, 26, 2, 4, 0.17
1, 21, 22, 2, 12, 0.17
1, 21, 27, 2, 3, 0.17
1, 22, 23, 2, 8, 0.17
1, 22, 28, 2, 7, 0.17
1, 23, 24, 2, 6, 0.17
1, 23, 29, 2, 5, 0.17
1, 24, 30, 2, 7, 0.17
1, 25, 26, 2, 2, 0.17
1, 25, 31, 2, 6, 0.17
1, 26, 27, 2, 8, 0.17
1, 26, 32, 2, 12, 0.17
1, 27, 28, 2, 16, 0.17
1, 27, 33, 2, 11, 0.17
1, 28, 29, 2, 5, 0.17
1, 28, 34, 2, 8, 0.17
1, 29, 30, 2, 3, 0.17
1, 29, 35, 2, 17, 0.17
1, 30, 36, 2, 4, 0.17
1, 31, 32, 2, 15, 0.17
1, 32, 33, 2, 9, 0.17
1, 33, 34, 2, 3, 0.17
1, 34, 35, 2, 5, 0.17
1, 35, 36, 2, 8, 0.17
1, 1, 2, 3, 2, 0.17
1, 1, 7, 3, 9, 0.17
1, 2, 3, 3, 4, 0.17
1, 2, 8, 3, 14, 0.17
1, 3, 4, 3, 3, 0.17
1, 3, 9, 3, 7, 0.17
1, 4, 5, 3, 8, 0.17
1, 4, 10, 3, 7, 0.17
1, 5, 6, 3, 3, 0.17
1, 5, 11, 3, 5, 0.17
1, 6, 12, 3, 5, 0.17
1, 7, 8, 3, 9, 0.17
1, 7, 13, 3, 6, 0.17
1, 8, 9, 3, 16, 0.17
1, 8, 14, 3, 14, 0.17
1, 9, 10, 3, 14, 0.17
1, 9, 15, 3, 9, 0.17
1, 10, 11, 3, 14, 0.17
1, 10, 16, 3, 12, 0.17
1, 11, 12, 3, 6, 0.17
1, 11, 17, 3, 4, 0.17
1, 12, 18, 3, 11, 0.17
1, 13, 14, 3, 6, 0.17
1, 13, 19, 3, 11, 0.17
1, 14, 15, 3, 14, 0.17
1, 14, 20, 3, 8, 0.17
1, 15, 16, 3, 8, 0.17
1, 15, 21, 3, 17, 0.17
1, 16, 17, 3, 9, 0.17
1, 16, 22, 3, 16, 0.17
1, 17, 18, 3, 9, 0.17
1, 17, 23, 3, 15, 0.17
1, 18, 24, 3, 11, 0.17
1, 19, 20, 3, 10, 0.17
1, 19, 25, 3, 15, 0.17
1, 20, 21, 3, 2, 0.17
1, 20, 26, 3, 3, 0.17
1, 21, 22, 3, 11, 0.17
1, 21, 27, 3, 4, 0.17
1, 22, 23, 3, 15, 0.17
1, 22, 28, 3, 8, 0.17
1, 23, 24, 3, 2, 0.17
1, 23, 29, 3, 14, 0.17
1, 24, 30, 3, 14, 0.17
1, 25, 26, 3, 5, 0.17
1, 25, 31, 3, 10, 0.17
1, 26, 27, 3, 14, 0.17
1, 26, 32, 3, 9, 0.17
1, 27, 28, 3, 14, 0.17
1, 27, 33, 3, 9, 0.17
1, 28, 29, 3, 8, 0.17
1, 28, 34, 3, 2, 0.17
1, 29, 30, 3, 8, 0.17
1, 29, 35, 3, 8, 0.17
1, 30, 36, 3, 5, 0.17
1, 31, 32, 3, 16, 0.17
1, 32, 33, 3, 16, 0.17
1, 33, 34, 3, 17, 0.17
1, 34, 35, 3, 6, 0.17
1, 35, 36, 3, 11, 0.17
1, 1, 2, 4, 3, 0.17
1, 1, 7, 4, 5, 0.17
1, 2, 3, 4, 5, 0.17
1, 2, 8, 4, 9, 0.17
1, 3, 4, 4, 15, 0.17
1, 3, 9, 4, 8, 0.17
1, 4, 5, 4, 6, 0.17
1, 4, 10, 4, 12, 0.17
1, 5, 6, 4, 16, 0.17
1, 5, 11, 4, 2, 0.17
1, 6, 12, 4, 10, 0.17
1, 7, 8, 4, 14, 0.17
1, 7, 13, 4, 14, 0.17
1, 8, 9, 4, 6, 0.17
1, 8, 14, 4, 7, 0.17
1, 9, 10, 4, 14, 0.17
1, 9, 15, 4, 13, 0.17
1, 10, 11, 4, 10, 0.17
1, 10, 16, 4, 11, 0.17
1, 11, 12, 4, 1, 0.17
1, 11, 17, 4, 10, 0.17
1, 12, 18, 4, 3, 0.17
1, 13, 14, 4, 5, 0.17
1, 13, 19, 4, 1, 0.17
1, 14, 15, 4, 6, 0.17
1, 14, 20, 4, 11, 0.17
1, 15, 16, 4, 13, 0.17
1, 15, 21, 4, 11, 0.17
1, 16, 17, 4, 14, 0.17
1, 16, 22, 4, 8, 0.17
1, 17, 18, 4, 16, 0.17
1, 17, 23, 4, 8, 0.17
1, 18, 24, 4, 16, 0.17
1, 19, 20, 4, 7, 0.17
1, 19, 25, 4, 6, 0.17
1, 20, 21, 4, 13, 0.17
1, 20, 26, 4, 17, 0.17
1, 21, 22, 4, 10, 0.17
1, 21, 27, 4, 9, 0.17
1, 22, 23, 4, 3, 0.17
1, 22, 28, 4, 13, 0.17
1, 23, 24, 4, 15, 0.17
1, 23, 29, 4, 13, 0.17
1, 24, 30, 4, 11, 0.17
