k, i, j, t, w, pr
1, 1, 2, 0, 10, 0.25
1, 1, 4, 0, 24, 0.25
1, 2, 3, 0, 18, 0.25
1, 2, 5, 0, 12, 0.25
1, 3, 6, 0, 5, 0.25
1, 4, 5, 0, 16, 0.25
1, 4, 7, 0, 20, 0.25
1, 5, 6, 0, 14, 0.25
1, 5, 8, 0, 18, 0.25
1, 6, 9, 0, 24, 0.25
1, 7, 8, 0, 15, 0.25
1, 8, 9, 0, 12, 0.25
1, 1, 2, 1, 1, 0.25
1, 1, 4, 1, 12, 0.25
1, 2, 3, 1, 20, 0.25
1, 2, 5, 1, 24, 0.25
1, 3, 6, 1, 13, 0.25
1, 4, 5, 1, 16, 0.25
1, 4, 7, 1, 17, 0.25
1, 5, 6, 1, 21, 0.25
1, 5, 8, 1, 9, 0.25
1, 6, 9, 1, 19, 0.25
1, 7, 8, 1, 22, 0.25
1, 8, 9, 1, 23, 0.25
1, 1, 2, 2, 21, 0.25
1, 1, 4, 2, 15, 0.25
1, 2, 3, 2, 9, 0.25
1, 2, 5, 2, 20, 0.25
1, 3, 6, 2, 19, 0.25
1, 4, 5, 2, 12, 0.25
1, 4, 7, 2, 19, 0.25
1, 5, 6, 2, 4, 0.25
1, 5, 8, 2, 18, 0.25
1, 6, 9, 2, 11, 0.25
1, 7, 8, 2, 16, 0.25
1, 8, 9, 2, 21, 0.25
1, 1, 2, 3, 3, 0.25
1, 1, 4, 3, 14, 0.25
1, 2, 3, 3, 28, 0.25
1, 2, 5, 3, 27, 0.25
1, 3, 6, 3, 24, 0.25
1, 4, 5, 3, 5, 0.25
1, 4, 7, 3, 2, 0.25
1, 5, 6, 3, 20, 0.25
1, 5, 8, 3, 14, 0.25
1, 6, 9, 3, 2, 0.25
1, 7, 8, 3, 28, 0.25
1, 8, 9, 3, 10, 0.25
1, 1, 2, 4, 6, 0.25
1, 1, 4, 4, 24, 0.25
1, 2, 3, 4, 26, 0.25
1, 2, 5, 4, 16, 0.25
1, 3, 6, 4, 26, 0.25
1, 4, 5, 4, 12, 0.25
1, 4, 7, 4, 27, 0.25
1, 5, 6, 4, 26, 0.25
1, 5, 8, 4, 13, 0.25
1, 6, 9, 4, 7, 0.25
1, 7, 8, 4, 17, 0.25
1, 8, 9, 4, 8, 0.25
1, 1, 2, 5, 27, 0.25
1, 1, 4, 5, 12, 0.25
1, 2, 3, 5, 21, 0.25
1, 2, 5, 5, 3, 0.25
1, 3, 6, 5, 15, 0.25
1, 4, 5, 5, 8, 0.25
1, 4, 7, 5, 16, 0.25
1, 5, 6, 5, 14, 0.25
1, 5, 8, 5, 16, 0.25
1, 6, 9, 5, 13, 0.25
1, 7, 8, 5, 25, 0.25
1, 8, 9, 5, 10, 0.25
1, 1, 2, 6, 22, 0.25
1, 1, 4, 6, 20, 0.25
1, 2, 3, 6, 27, 0.25
1, 2, 5, 6, 17, 0.25
1, 3, 6, 6, 26, 0.25
1, 4, 5, 6, 9, 0.25
1, 4, 7, 6, 16, 0.25
1, 5, 6, 6, 20, 0.25
1, 5, 8, 6, 10, 0.25
1, 6, 9, 6, 16, 0.25
1, 7, 8, 6, 5, 0.25
1, 8, 9, 6, 21, 0.25
1, 1, 2, 7, 13, 0.25
1, 1, 4, 7, 27, 0.25
1, 2, 3, 7, 25, 0.25
1, 2, 5, 7, 20, 0.25
1, 3, 6, 7, 12, 0.25
1, 4, 5, 7, 20, 0.25
1, 4, 7, 7, 7, 0.25
1, 5, 6, 7, 18, 0.25
1, 5, 8, 7, 9, 0.25
1, 6, 9, 7, 20, 0.25
1, 7, 8, 7, 17, 0.25
1, 8, 9, 7, 7, 0.25
1, 1, 2, 8, 9, 0.25
1, 1, 4, 8, 20, 0.25
1, 2, 3, 8, 3, 0.25
1, 2, 5, 8, 6, 0.25
1, 3, 6, 8, 23, 0.25
1, 4, 5, 8, 2, 0.25
1, 4, 7, 8, 6, 0.25
1, 5, 6, 8, 27, 0.25
1, 5, 8, 8, 12, 0.25
1, 6, 9, 8, 19, 0.25
1, 7, 8, 8, 17, 0.25
1, 8, 9, 8, 24, 0.25
1, 1, 2, 9, 28, 0.25
1, 1, 4, 9, 9, 0.25
1, 2, 3, 9, 18, 0.25
1, 2, 5, 9, 15, 0.25
1, 3, 6, 9, 18, 0.25
1, 4, 5, 9, 4, 0.25
1, 4, 7, 9, 15, 0.25
1, 5, 6, 9, 24, 0.25
1, 5, 8, 9, 16, 0.25
1, 6, 9, 9, 22, 0.25
1, 7, 8, 9, 28, 0.25
1, 8, 9, 9, 6, 0.25
1, 1, 2, 10, 15, 0.25
1, 1, 4, 10, 21, 0.25
1, 2, 3, 10, 19, 0.25
1, 2, 5, 10, 6, 0.25
1, 3, 6, 10, 27, 0.25
1, 4, 5, 10, 16, 0.25
1, 4, 7, 10, 5, 0.25
1, 5, 6, 10, 25, 0.25
1, 5, 8, 10, 16, 0.25
1, 6, 9, 10, 15, 0.25
1, 7, 8, 10, 18, 0.25
1, 8, 9, 10, 8, 0.25
1, 1, 2, 11, 3, 0.25
1, 1, 4, 11, 24, 0.25
1, 2, 3, 11, 29, 0.25
1, 2, 5, 11, 14, 0.25
1, 3, 6, 11, 3, 0.25
1, 4, 5, 11, 10, 0.25
1, 4, 7, 11, 26, 0.25
1, 5, 6, 11, 15, 0.25
1, 5, 8, 11, 12, 0.25
1, 6, 9, 11, 8, 0.25
1, 7, 8, 11, 25, 0.25
1, 8, 9, 11, 1, 0.25
1, 1, 2, 12, 19, 0.25
1, 1, 4, 12, 28, 0.25
1, 2, 3, 12, 16, 0.25
1, 2, 5, 12, 26, 0.25
1, 3, 6, 12, 6, 0.25
1, 4, 5, 12, 14, 0.25
1, 4, 7, 12, 14, 0.25
1, 5, 6, 12, 9, 0.25
1, 5, 8, 12, 14, 0.25
1, 6, 9, 12, 4, 0.25
1, 7, 8, 12, 12, 0.25
1, 8, 9, 12, 29, 0.25
1, 1, 2, 13, 15, 0.25
1, 1, 4, 13, 20, 0.25
1, 2, 3, 13, 16, 0.25
1, 2, 5, 13, 16, 0.25
1, 3, 6, 13, 12, 0.25
1, 4, 5, 13, 24, 0.25
1, 4, 7, 13, 3, 0.25
1, 5, 6, 13, 28, 0.25
1, 5, 8, 13, 12, 0.25
1, 6, 9, 13, 21, 0.25
1, 7, 8, 13, 14, 0.25
1, 8, 9, 13, 22, 0.25
1, 1, 2, 14, 3, 0.25
1, 1, 4, 14, 7, 0.25
1, 2, 3, 14, 23, 0.25
1, 2, 5, 14, 29, 0.25
1, 3, 6, 14, 24, 0.25
1, 4, 5, 14, 25, 0.25
1, 4, 7, 14, 10, 0.25
1, 5, 6, 14, 5, 0.25
1, 5, 8, 14, 21, 0.25
1, 6, 9, 14, 13, 0.25
1, 7, 8, 14, 22, 0.25
1, 8, 9, 14, 15, 0.25
1, 1, 2, 15, 2, 0.25
1, 1, 4, 15, 14, 0.25
1, 2, 3, 15, 29, 0.25
1, 2, 5, 15, 27, 0.25
1, 3, 6, 15, 6, 0.25
1, 4, 5, 15, 10, 0.25
1, 4, 7, 15, 16, 0.25
1, 5, 6, 15, 2, 0.25
1, 5, 8, 15, 10, 0.25
1, 6, 9, 15, 27, 0.25
1, 7, 8, 15, 28, 0.25
1, 8, 9, 15, 7, 0.25
1, 1, 2, 16, 13, 0.25
1, 1, 4, 16, 6, 0.25
1, 2, 3, 16, 21, 0.25
1, 2, 5, 16, 28, 0.25
1, 3, 6, 16, 13, 0.25
1, 4, 5, 16, 7, 0.25
1, 4, 7, 16, 18, 0.25
1, 5, 6, 16, 18, 0.25
1, 5, 8, 16, 7, 0.25
1, 6, 9, 16, 17, 0.25
1, 7, 8, 16, 22, 0.25
1, 8, 9, 16, 23, 0.25
1, 1, 2, 17, 28, 0.25
1, 1, 4, 17, 2, 0.25
1, 2, 3, 17, 8, 0.25
1, 2, 5, 17, 26, 0.25
1, 3, 6, 17, 13, 0.25
1, 4, 5, 17, 19, 0.25
1, 4, 7, 17, 23, 0.25
1, 5, 6, 17, 4, 0.25
1, 5, 8, 17, 16, 0.25
1, 6, 9, 17, 15, 0.25
1, 7, 8, 17, 9, 0.25
1, 8, 9, 17, 7, 0.25
1, 1, 2, 18, 23, 0.25
1, 1, 4, 18, 12, 0.25
1, 2, 3, 18, 15, 0.25
1, 2, 5, 18, 27, 0.25
1, 3, 6, 18, 2, 0.25
1, 4, 5, 18, 25, 0.25
1, 4, 7, 18, 5, 0.25
1, 5, 6, 18, 8, 0.25
1, 5, 8, 18, 25, 0.25
1, 6, 9, 18, 23, 0.25
1, 7, 8, 18, 13, 0.25
1, 8, 9, 18, 3, 0.25
1, 1, 2, 19, 12, 0.25
1, 1, 4, 19, 2, 0.25
1, 2, 3, 19, 24, 0.25
1, 2, 5, 19, 11, 0.25
1, 3, 6, 19, 27, 0.25
1, 4, 5, 19, 24, 0.25
1, 4, 7, 19, 21, 0.25
1, 5, 6, 19, 21, 0.25
1, 5, 8, 19, 5, 0.25
1, 6, 9, 19, 7, 0.25
1, 7, 8, 19, 16, 0.25
1, 8, 9, 19, 3, 0.25
1, 1, 2, 20, 15, 0.25
1, 1, 4, 20, 23, 0.25
1, 2, 3, 20, 4, 0.25
1, 2, 5, 20, 27, 0.25
1, 3, 6, 20, 28, 0.25
1, 4, 5, 20, 11, 0.25
1, 4, 7, 20, 26, 0.25
1, 5, 6, 20, 5, 0.25
1, 5, 8, 20, 17, 0.25
1, 6, 9, 20, 12, 0.25
1, 7, 8, 20, 20, 0.25
1, 8, 9, 20, 5, 0.25
1, 1, 2, 21, 18, 0.25
1, 1, 4, 21, 19, 0.25
1, 2, 3, 21, 5, 0.25
